聲	呼	等	韻	調	組	攝	單字	多音	罕度	檢	原註	新註	聲母	韻母	聲調	次 聲母	次 韻母	次 聲調	分韻(1782)	英華(1856)	分部(1914)	道漢(1939)	穗書	穗習	IPA 聲母	IPA 韻母	IPA 聲調
-	-	-	-	-	-	-	呆	0	0	0			ng	oi	4				ngoi4	ngoi4	ngoi4	bou2	ngoi4		ŋ	ɔi	21
疑	合	一	泰	去	見	蟹	外	0	0	0			ng	oi	6				ngoi6	ngoi6	ngoi6	ngoi6	ngoi6		ŋ	ɔi	32
疑	開	一	咍	去	見	蟹	礙	0	0	0			ng	oi	6				ngoi6	ngoi6	ngoi6	ngoi6	ngoi6		ŋ	ɔi	32
影	開	一	唐	入	影	宕	惡	0	0	1	惡毒		ng	ok	3				ok1	ok3	ok3	ngok3	ok3		ŋ	ɔk	3
影	開	一	唐	入	影	宕	堊	0	2	0			ng	ok	3				-	ok3	ok3	ngok3	ok3		ŋ	ɔk	3
疑	開	二	江	入	見	江	岳	0	1	0			ng	ok	6				ngok6	ngok6	ngok6	ngok6	ok6		ŋ	ɔk	2
疑	開	二	江	入	見	江	嶽	0	1	0			ng	ok	6				ngok6	ngok6	ngok6	ngok6	ngok6		ŋ	ɔk	2
疑	開	二	江	入	見	江	樂	0	0	1	音樂		ng	ok	6				ngok6	ngok6			ngok6		ŋ	ɔk	2
疑	開	一	唐	入	見	宕	噩	0	1	0			ng	ok	6				ngok6	ngok6	ngok3	ngok3	ngok6		ŋ	ɔk	2
疑	開	一	唐	入	見	宕	愕	0	1	0			ng	ok	6				ngok6	ngok6	ngok3	ngok6	ngok6		ŋ	ɔk	2
疑	開	一	唐	入	見	宕	顎	0	2	0			ng	ok	6				-	-	-	ngok6	ngok6		ŋ	ɔk	2
-	-	-	-	-	-	-	鱷	0	1	0			ng	ok	6				ngok6	ngok6	ngok3	ngok6	ngok6		ŋ	ɔk	2
影	開	一	寒	平	影	山	安	0	0	0			ng	on	1				on1	on1	on1	ngon1	on1		ŋ	ɔn	55
-	-	-	-	-	-	-	鞍	0	1	0			ng	on	1				-	on1	-	ngon1	on1		ŋ	ɔn	55
影	開	一	寒	去	影	山	案	0	0	0			ng	on	3				on3	on3	on3	ngon3	on3		ŋ	ɔn	33
影	開	一	寒	去	影	山	按	0	0	0			ng	on	3				on3	on3	-	ngon3	on3		ŋ	ɔn	33
疑	開	一	寒	去	見	山	岸	0	0	0			ng	on	6				ngon6	ngon6	ngon6	ngon6	ngon6		ŋ	ɔn	32
匣	開	一	唐	上	影	宕	骯	0	1	0			ng	ong	1				-	-	kong2	kong3	ong1		ŋ	ɔŋ	55
影	開	一	唐	上	影	宕	盎	0	2	0			ng	ong	3				ong3	ong3	ong3	ong3	ong3		ŋ	ɔŋ	33
疑	開	一	唐	平	見	宕	昂	0	0	0			ng	ong	4				ngong4	ngong4	ngong4	ngong4	ngong4		ŋ	ɔŋ	21
影	開	一	豪	上	影	效	襖	0	0	0			ng	ou	3				ou2	ou2	ou3	ou3	ou3		ŋ	ou	33
影	開	一	豪	上	影	效	懊	0	1	0			ng	ou	3				ou2	ou2	ou3	ou3	ou3		ŋ	ou	33
影	開	一	豪	去	影	效	奧	0	0	0			ng	ou	3				-	ou3	ou3	ngou3	ou3		ŋ	ou	33
影	開	一	豪	去	影	效	澳	0	1	0			ng	ou	3				juk1	ou3	juk1	ngou3	ou3		ŋ	ou	33
疑	開	一	豪	平	見	效	熬	0	1	0			ng	ou	4				ou1	ngou6	ngou4	ngou4	ngou4		ŋ	ou	21
疑	開	一	豪	平	見	效	翱	0	2	0			ng	ou	4				-	ngou4	ngou4	ngou4	ngou4		ŋ	ou	21
疑	開	一	豪	平	見	效	遨	0	2	0			ng	ou	4				ngou6	ngou6	ngou4	ngou4	ngou6	ngou4	ŋ	ou	21
疑	開	一	豪	平	見	效	敖	0	2	0			ng	ou	4				ngou6	ngou6	ngou4	ngou4	ngou6	ngou4	ŋ	ou	21
疑	開	一	豪	平	見	效	螯	0	2	0			ng	ou	4				ngou4	ngou4	ngou4	-	ngou4		ŋ	ou	21
疑	開	一	豪	去	見	效	傲	0	0	0			ng	ou	6				ngou6	ngou6	ngou6	ngou6	ngou6		ŋ	ou	32
影	開	一	東	入	影	通	屋	0	0	0			ng	uk	1				uk1	uk1	uk1	nguk1	uk1		ŋ	ʊk	5
並	合	三	東	入	幫	通	匐	0	2	0			ng	uk	6				baak6	-	baak6	baak6	uk6		ŋ	ʊk	2
							扒	0	0	1	扒皮		p	aa	1								paa1		pʰ	a	55
-	-	-	-	-	-	-	趴	0	0	0			p	aa	1				-	-	-	-	paa1		pʰ	a	55
滂	開	二	麻	去	幫	假	怕	0	0	0			p	aa	3				paa3	paa3	paa3	paa3	paa3		pʰ	a	33
							扒	0	0	1	扒飯		p	aa	4				-	paa4	paa4	paa4	paa4		pʰ	a	21
並	開	二	麻	平	幫	假	杷	0	2	0			p	aa	4				paa4	paa4	paa4	paa4	paa4		pʰ	a	21
並	開	二	麻	平	幫	假	琶	0	2	0			p	aa	4				paa4	paa4	paa4	paa4	paa4		pʰ	a	21
並	開	二	麻	平	幫	假	爬	0	0	0			p	aa	4				paa4	paa4	paa4	paa4	paa4		pʰ	a	21
-	-	-	-	-	-	-	耙	0	1	0			p	aa	4				-	paa4	-	paa4	paa4		pʰ	a	21
滂	開	二	佳	去	幫	蟹	派	0	0	0			p	aai	3				paai3	paai3	paai3	paai3	paai3		pʰ	ai	33
並	開	二	佳	平	幫	蟹	牌	0	0	0			p	aai	4				paai4	paai4	paai4	paai4	paai4		pʰ	ai	21
並	開	二	皆	平	幫	蟹	排	0	0	0			p	aai	4				paai4	paai4	paai4	paai4	paai4		pʰ	ai	21
