#符号说明：-白=文/书*俗?待考			
#调值	[1]⁴⁴⁵ [2]⁵⁴ [3]³³ [5]³⁵ [6]³¹ [7]⁵¹		
#ɿ			
Ø	[1]优忧悠幽[2]柔揉蹂糅尤犹由邮油游[3]有友酉[5]幼诱[6]又柚{~子}右[7]辱肉育		

#an			
p	[1]班斑颁扳般{一~}掰{用手把东世分开或折断：把一次性筷子~开}[3]板版阪[5]□{头低下：把头~咯}		
pʰ	[1]攀潘{姓}[5]盼判叛襻绊{抵手~脚}		
m	[2]蛮馒{~头}[6]曼慢谩蔓幔漫		
f	[1]番{三~两次；~茄儿}藩翻帆[2]凡樊矾烦繁[3]反返[5]贩泛{~滥}[6]梵范饭犯		
ts	[1]瞻簪{~子}[3]咱盏斩崭攒{积~}[5]赞栈站{车~}[6]暂绽{~开}錾{~子；~花}		
tsʰ	[1]餐搀掺[2]痰蚕惭潺谗馋禅{~宗}蟾{~蜍}蝉婵孱残[3]惨产铲[5]灿粲忏颤{~抖}		
s	[1]三山煽{~动}珊删衫{羊毛~儿}跚潸汕{~头}叁[3]伞散{头毛~咯}[5]散{分~}		
t	[1]丹眈耽{~搁}担{~任}单{~独}[3]胆[5]担{挑~}[6]淡诞但弹{子~}蛋氮旦		
tʰ	[1]贪滩□{~尸：詈语，骂人不该睡觉时睡觉}摊坍{~塌}[2]潭檀弹{~琴}谭覃{姓}坛谈[3]毯坦[5]叹{~气}探		
n	[2]南喃楠男难{困~}[6]难{~民}		
l	[2]蓝篮婪阑澜褴斓兰拦栏鸾孪[3]览揽缆懒[6]烂滥		
k	[1]间-{一~房；中~}甘={同~共苦}尴{~尬}[3]敢橄{~榄球}擀{~面}[5]赣干{~部}[6]拃{量词，张开的大拇指和食指（或中指）两端间的距离：一~长}		
kʰ	[1]刊堪龛勘{~探}[3]坎砍侃[5]阚{姓}看{~见；~管}瞰{鸟~图}		
ŋ	[1]安庵淹鞍[3]眼-{~睛}[5]按案暗□{因椅子或床等物体太硬或不平整使人感觉不舒服}		
x	[1]憨酣鼾{打~}[2]含咸颔函涵韩邯寒衔{用嘴含}[3]喊罕[5]汉[6]憾憾翰瀚捍悍焊苋{~菜}		

#ən			
p	[1]搬奔{~跑}[3]本[5]半奔{~头}[6]伴坌笨拌{~糖吃}		
pʰ	[1]烹喷{~泉}[2]盘盆彭膨[5]□{浮在水面：空酒瓶丢哩水肚里是~的}		
m	[1]扪[2]瞒门们明{~哩：明天}[3]满[6]焖闷{沉~；~热}		
f	[1]分芬熏薰勋纷[2]纯坟豮{~猪：公猪}焚[3]粉[5]瞬粪奋训忿舜愤{~怒}[6]顺份{股~}		
ts	[1]砧{~板儿}尊谆针珍贞侦真蒸斟榛筝正{~月}征{~求}增争睁遵罾{~种用竹竿或木棍做支架的方形鱼网}[3]枕拯{~救}整诊疹[5]振镇证症震正{~式；真~}[6]赠阵憎郑澄{使液体里的杂质沉下去：让水~下儿}甑{蒸饭用的木制桶状物}		
tsʰ	[1]摛{伸：手~好}村抻嗔{称~呼；~重}撑皴{手~咯}[2]存沉陈辰晨澄{~清}橙{~儿}臣乘承丞成城诚呈程尘层岑曾{~经}[3]忖惩逞{~能}[5]寸趁秤称{对~}衬{~衣儿}		
s	[1]生牲森笙孙深娠升声身申伸参{人~}僧{唐~}[2]神绳[3]损沈审婶笋榫{~头}省{~长；节~}[5]圣{胜~任；~败}□{~蛋：下蛋}[6]肾慎甚盛{兴~}渗葚{桑~}		
t	[1]灯蹬蹲墩[3]等[5]顿沌吨瞪{~眼睛}凳{~儿}□{跺：脚卒~}[6]钝邓遁盾{矛~}		
tʰ	[1]吞[2]屯豚臀囤腾誊藤		
n	[1]□{数钱时大拇指和食指、中指搓动的动作，“~儿”代指钱}[2]能[6]嫩		
l	[2]沦轮论{~语}[3]冷[6]论{~文}		
k	[1]跟根庚赓羹耕更{~换；五~}[3]耿梗埂{田~}哽{~咽}[5]更{~加}□{痕迹：脸上一个~儿}		
kʰ	[1]坑[3]肯啃垦恳		
ŋ	[1]恩[6]硬		
x	[1]亨哼[2]痕恒衡[3]很狠[6]恨		

#iᵊn			
p	[1]彬冰兵宾殡槟[3]丙禀秉饼柄[5]鬓并[6]病		
pʰ	[1]姘乒拼{~命}[2]贫凭平坪瓶频{~繁}评苹萍[3]品[5]聘		
m	[2]民名铭鸣明={~白}[3]敏抿泯皿悯闽[6]命		
t	[1]丁疔叮盯钉{铁~儿}[3]顶鼎[5]订{~书机}[6]定锭订{~购}		
tʰ	[1]厅汀[2]亭停廷庭[3]艇挺[5]听		
n	[2]宁{安~；~可}[6]佞		
l	[1]拎[2]楞临灵零铃林淋{~湿}伶羚邻鳞磷陵凌菱[3]领岭凛檩[6]令□{凝固}另赁{租~}吝{~啬}凌{~撮儿：冰锥}		
tɕ	[1]今金津京荆惊鲸精禁{~不住}睛{目不转~}腈{~纶}晶经巾斤筋□{搞不~：忙不过来}[3]颈仅井谨景警紧[5]茎浸径进晋境敬竞镜靖劲禁{~止}[6]尽近静净		
tɕʰ	[1]青清倾钦卿侵蜻{~蜓}亲{~戚}轻{~重；年~}[2]琴情晴寻{~东西}禽勤芹覃{姓}擒擎秦[3]请顷寝[5]庆亲{~家}磬{钟~}		
ȵ	[2]凝吟银		
ɕ	[1]心馨兴{~起}辛新薪欣星猩惺[2]陉荀循型刑形巡旬行{~为}[3]醒擤省{反~}[5]腥性兴{高~}信逊迅殉衅{挑~}姓[6]剩幸杏{~儿}		
Ø	[1]扔音蝇阴荫缨鹦{~鹉}因姻洇殷鹰莺英婴樱{~花}[2]人营寅贏仁楹荧萤莹盈淫壬[3]颖引隐饮{~料}瘾尹影忍[5]印{复~}映{~山红}应{~用；~该}[6]仍刃认韧任{~务：姓}		

#uən			
k	[3]滚[5]棍		
kʰ	[1]昆坤[2]□{全部：~下去了（所有人都去了）}[3]捆[5]困睏		
x	[1]昏浑{~水}婚荤[2]横魂馄{~饨}[3]混{~淆}		
Ø	[1]温瘟[2]文纹蚊闻[3]稳吻刎[5]□{怒视：~一眼}[6]问		

#ʯᵊn			
∅	[1]晕[2]云荣1匀[3]陨永1允[5]润熨泳1{游~}[6]闰韵运孕		
tʂ	[1]均钧君军[3]准[5]竣峻菌郡俊骏浚{~河}		
tʂʰ	[1]春椿{~树}[2]唇群裙醇{酒味~厚}[3]蠢		

#ɛn			
f	[2]悬{~崖}玄		
ts	[1]沾毡占{~卜}粘{~贴}[3]展[5]颤蘸占{~便宜}战{～争}[6]□{纠缠、不讲道理：~经赖（指爱纠缠不讲道理的人）}		
tsʰ	[2]缠[5]□{挨：莫在床上~}		
s	[3]闪陕{~西}[5]扇[6]擅善鳝{黄~}单{姓}		

#iɛn			
p	[1]边鞭编蝙[3]贬匾扁{~担}[5]变遍{一~；~地}[6]汴辨辩辫便{~利}		
pʰ	[1]偏篇[2]骈便{~宜}[5]片骗{~子}		
m	[2]绵棉眠[3]免勉缅娩{分~}渑{~池}[6]面		
t	[1]颠巅癫[3]踮点典[5]店[6]电佃淀殿奠垫{~钱}簟{竹~儿}		
tʰ	[1]添天[2]田甜填恬[3]忝舔腆{~着肚子}[5]□{添：写毛笔字莫~，一笔就是一笔}		
l	[2]帘奁连涟莲联怜廉镰臁[3]脸敛[6]殓练链炼恋楝		
tɕ	[1]间={时~}奸艰尖笺歼{~灭}肩煎坚监{~考；国子~}[3]减笕{以竹通水}柬拣剪茧裥检俭简[5]鉴见荐剑箭舰谏建间{~断；~谍}[6]健腱键件溅{~一身水}饯{~行}践渐贱		
tɕʰ	[1]签谦千纤{~夫}迁牵铅[2]全痊前钱潜乾掮虔钳泉[3]浅遣[5]羡-{极度想得到或想念人：~肉吃}嵌欠歉		
ȵ	[1]拈{~起来}[2]年严鲇{~鱼}[3]碾捻辇撵研{~究生}[6]念砚验		
ɕ	[1]仙先轩宣喧掀鲜纤{~细}[2]闲弦咸{~阳}弦贤嫌涎旋={~转}衔{军~儿}[3]选显险癣[5]羡线眩献[6]陷现馅县旋-{毛发呈旋涡状的地方：头上有两个~}限{~制}漩{~窝}		
Ø	[1]阉焉{心不在~}蔫咽{~喉}烟[2]然阎檐颜延筵盐言沿炎燃岩{~石}[3]演俨{~然}掩眼={~保健操}[5]厌咽{狼吞虎~}燕{~子；~京}宴堰[6]谚雁艳焰		

#uɛn			
k	[1]甘{~蔗}肝关官棺冠{衣~}鳏{~寡}观{~看}干{~净}[3]管莞{东~}馆杆{笔~儿}秆{麦~儿}赶{~快}竿{钓鱼~儿}[5]惯{娇生~养}罐灌冠{~军}贯{~彻}汉-{男子～}		
kʰ	[1]看-{~猪（养猪）}[3]侃-{鬼～（瞎聊）}[5]墈{坡：上~}		
x	[1]欢[2]环还{~原；~钱}桓寰[3]缓[5]唤焕痪{瘫~}[6]汗换旱幻患宦豢		
Ø	[1]弯湾豌{~豆儿}鞍{马～山（本地地名）}[2]完丸{~子}玩{游~}顽{~固}[3]晚碗挽宛惋婉皖{安徽}[5]□{放置：~桌儿上}[6]岸腕万		

#ʯɛn			
∅	[1]渊冤[2]元员圆缘袁猿媛援{支~辕原垣源园}[3]软染远阮冉[5]怨[6]院愿		
tʂ	[1]专捐娟涓砖[3]卷{~土重来}转{~眼}[5]绢卷{试~儿}转{~圈}[6]赚撰倦眷篆圈{猪~}传{~记}		
tʂʰ	[1]川圈{圆~儿}穿[2]船颧{~骨}权拳椽传{~达}[3]喘犬[5]劝串{~门}券{入场~}		

#on			
ts	[1]钻{~研}[3]纂{编~}[5]钻{名词：电~；动词，用钻子钻}		
tsʰ	[1]参{~加}[5]蹿{向前扑}篡窜{抱头鼠~}		
s	[1]闩拴酸栓[5]算蒜涮		
t	[1]端{~正}[3]短[5]煅段缎锻{~炼}[6]断		
tʰ	[2]团		
n	[3]暖		
l	[3]卵[6]乱		

#ɑŋ			
p	[1]邦梆帮[3]榜绑[5]谤磅{重量单位}镑棒{冰~}[6]傍蚌{~壳}蒡{牛~}棒{棍~}		
pʰ	[1]乓滂[2]彷{~徨}磅{气势~礴}螃{~蟹}旁庞[3]碰-{把开水瓶~倒咯}[5]胖		
m	[1]□{形容牛的叫声}[2]芒忙茫盲[3]莽蟒		
f	[1]方芳[2]房妨{~碍}防[3]纺仿{~效}彷{~佛}[5]放		
ts	[1]张庄装桩章樟脏{肮~}髒[3]掌长{生~}涨{水~船高}[5]葬壮帐账胀仗{打~}障{~碍}涨{脸~得通红的}[6]丈杖{拐~}仗{凭~}藏{宝~}脏{五~六腑}臟状撞		
tsʰ	[1]仓昌疮窗菖{~蒲}苍[2]肠尝={~试}场{一~雨}偿床常{经~}长{~短}藏{收~}[3]厂闯场{捧~}[5]倡{提~}畅创		
s	[1]桑商伤双霜孀丧{~事}[2]尝-{~下味儿}[3]嗓爽赏晌磉{~礅：柱下石}[5]丧{~失}[6]上{~山}尚{和~}		
t	[1]裆当{应~}[3]党挡{阻~}[5]当{上~}[6]档荡{~秋千}宕{延~}		
tʰ	[1]汤[2]唐糖塘堂棠螳{~螂}[3]倘{~使}[5]烫趟{一~}		
n	[3]曩攮{用刀子~}		
l	[2]躴{形容人体态瘦长}郎狼螂[3]朗荡-{往容器里放适量水后用手摇动以便清洗：把缸儿~下儿}[6]浪晾-{晾晒：~衣裳}		
k	[1]冈刚纲缸豇{~豆儿}钢[3]港{~口}岗{下~}[5]杠		
kʰ	[1]康糠慷{~概}[2]扛[5]抗炕[6]□{利用两点支撑，搭：在河上~一块板做桥}		
ŋ	[1]肮{~脏}□{人出声地哭（带有贬义）}[2]昂{~首挺胸}[5]□{指狗的叫声：把狗打得卒~的}		
x	[1]夯{打~}[2]航杭行{银~}[6]项-{~链}		

#iɑŋ			
l	[2]良粮凉梁量{测~}粱[3]两{~个；几~几钱}[6]辆亮晾谅{~解}量{数~}		
tɕ	[1]江姜浆疆僵缰{~绳}将{~来}[3]讲蒋奖膙耩{~地}桨[5]酱犟糨{~糊}将{大~}降{下~}[6]匠{工~}像-{~相}		
tɕʰ	[1]枪羌腔[2]墙详{~细}强[3]抢强{勉~}[5]呛		
ȵ	[2]娘		
ɕ	[1]襄镶香乡箱厢湘相{~互}[2]祥详2{~细}降{投~}[3]想享响饷[5]向相{~貌}[6]象巷{大街小~}橡{~树}像={相~}项={选~}		
Ø	[1]央秧殃[2]羊洋飏{~尘：主要指烧柴火而留下的灰尘}阳杨扬疡瓤{瓜~}[3]攘养痒嚷壤{土~}搡{推推~~}[5]恙[6]让样		

#uɑŋ			
k	[1]光={~明}[3]广[5]逛光-{~头儿}		
kʰ	[1]匡筐眶{眼~儿}[2]狂[5]旷况矿□{狗叫}		
x	[1]荒慌[2]簧黄皇蝗[3]谎[6]晃{~动}		
Ø	[1]汪[2]王亡[3]网往枉[5]□{~眼：耀眼，刺眼}[6]忘妄望旺{兴~}		
			
#əŋ			
p	[1]崩绷[5]迸{~裂}[6]□{形容突然爆发的样子：说得花儿一~}		
pʰ	[2]篷蓬朋棚[3]捧[5]碰椪{~柑}		
m	[2]虻萌盟蒙{~蔽}[3]猛懵{~懂}[6]孟梦		
f	[1]风枫疯丰封峰蜂锋[2]冯缝{~衣裳}[3]讽[6]凤奉俸缝{门~儿}		
ts	[1]宗棕忠钟终盅衷中{~间}综踪鬃[3]总踵种{~子}肿冢[5]粽纵众仲中{~毒}种{~树}皱{眉毛一~咯}[6]重{轻~}		
tsʰ	[1]聪囱{烟~}充冲舂憧匆葱[2]枞虫崇重{~复}从{~容；~头开始}[3]宠□{推搡：莫~我}		
s	[1]松嵩[3]耸怂{~恿}[5]送宋[6]诵颂讼		
t	[1]东冬[3]董懂[5]冻栋□{戏耍：~你玩}[6]侗动洞		
tʰ	[1]通[2]同筒桐铜[3]桶捅统[5]疼痛[6]□{形容人愚蠢：你是个全~}		
n	[2]农浓脓[5]□{形容软了：西红柿~了}[6]弄{玩~}		
l	[1]□{形容裤子半掉着：裤儿一~咯}[2]聋隆咙{喉~}龙笼[3]陇拢{靠~}[5]弄{~儿：巷子}		
k	[1]公工供{~伢儿上学}功蚣{蜈~}弓躬宫龚{姓}恭肱攻{~击}觥[3]巩{~固}拱{~桥}[5]贡拱{用身体拨开土地：猪用嘴~地}汞供{~养；~品}[6]共{~同；公~}		
kʰ	[1]空{~虚}[3]孔恐[5]控空{~缺}		
ŋ	[1]翁□{完全覆盖：把头~哩被窝肚里睏}[5]瓮{米~儿}		
x	[1]轰烘{~干}[2]虹弘宏红洪鸿[3]哄{~骗}		
			
#iəŋ			
tɕ	[3]窘炯炅迥		
tɕʰ	[2]琼穷		
ɕ	[1]兄凶胸[2]熊雄		
Ø	[1]雍痈拥庸{平~}[2]戎容融溶熔蓉绒荣-茸[3]冗勇永2泳2涌踊恿甬氄{~毛}咏{歌~比赛}[6]用		

#n̩			
Ø	[3]你[5]嗯{叹词，表疑问}[6]嗯{叹词，表示肯定的应答}[5]嗯{叹词，表示答应}		
