字表		1陰平24 2陽平213 3上聲55 5陰去52  6陽去31 7陰入32 8陽入24	聲母	韻母	聲調
pʰʌ3	□	~儿：指爱吹嘘，做事不踏实的人	pʰ	ʌ	3
pʰʌ5	炮		pʰ	ʌ	5
pʰʌ5	泡	~饭	pʰ	ʌ	5
bʌ2	袍		b	ʌ	2
bʌ2	跑		b	ʌ	2
bʌ6	抱		b	ʌ	6
bʌ6	鲍	文读	b	ʌ	6
bʌ6	雹		b	ʌ	6
bʌ6	刨		b	ʌ	6
bʌ6	暴	白读	b	ʌ	6
bʌ6	爆	~灰	b	ʌ	6
mʌ2	毛		m	ʌ	2
mʌ2	矛		m	ʌ	2
mʌ2	茅		m	ʌ	2
mʌ2	猫		m	ʌ	2
mʌ2	锚		m	ʌ	2
mʌ3	卯		m	ʌ	3
mʌ3	铆		m	ʌ	3
mʌ6	冒		m	ʌ	6
mʌ6	帽		m	ʌ	6
mʌ6	貌		m	ʌ	6
tʌ1	刀		t	ʌ	1
tʌ3	岛		t	ʌ	3
tʌ3	捣		t	ʌ	3
tʌ3	倒	~下来	t	ʌ	3
tʌ5	到		t	ʌ	5
tʌ5	倒	~退	t	ʌ	5
tʰʌ1	他	白读	tʰ	ʌ	1
tʰʌ1	滔		tʰ	ʌ	1
tʰʌ1	叨		tʰ	ʌ	1
tʰʌ3	讨		tʰ	ʌ	3
tʰʌ5	套		tʰ	ʌ	5
dʌ2	匋		d	ʌ	2
dʌ2	他	白读，又音	d	ʌ	2
dʌ2	淘		d	ʌ	2
dʌ2	陶		d	ʌ	2
dʌ2	掏		d	ʌ	2
dʌ2	萄		d	ʌ	2
dʌ2	逃		d	ʌ	2
dʌ2	桃		d	ʌ	2
dʌ2	涛		d	ʌ	2
dʌ2	焘		d	ʌ	2
dʌ6	道		d	ʌ	6
dʌ6	导		d	ʌ	6
dʌ6	稻		d	ʌ	6
dʌ6	蹈		d	ʌ	6
dʌ6	盗		d	ʌ	6
dʌ6	悼		d	ʌ	6
nʌ1	孬		n	ʌ	1
nʌ2	挠		n	ʌ	2
nʌ3	恼		n	ʌ	3
nʌ3	脑		n	ʌ	3
nʌ3	闹		n	ʌ	3
lʌ1	捞	~好处	l	ʌ	1
lʌ2	劳		l	ʌ	2
lʌ2	捞		l	ʌ	2
lʌ2	唠		l	ʌ	2
lʌ2	痨		l	ʌ	2
lʌ2	牢		l	ʌ	2
lʌ3	老		l	ʌ	3
lʌ3	佬		l	ʌ	3
lʌ6	涝		l	ʌ	6
lʌ6	唠	~三~四	l	ʌ	6
tsʌ1	糟		ts	ʌ	1
tsʌ1	遭		ts	ʌ	1
tsʌ1	招		ts	ʌ	1
tsʌ1	朝	~三暮四	ts	ʌ	1
tsʌ3	早		ts	ʌ	3
tsʌ3	枣		ts	ʌ	3
tsʌ3	澡		ts	ʌ	3
tsʌ3	找		ts	ʌ	3
tsʌ3	蚤		ts	ʌ	3
tsʌ5	灶		ts	ʌ	5
tsʌ5	罩		ts	ʌ	5
tsʌ5	躁		ts	ʌ	5
tsʌ5	燥		ts	ʌ	5
tsʰʌ1	抄		tsʰ	ʌ	1
tsʰʌ1	操		tsʰ	ʌ	1
tsʰʌ1	超		tsʰ	ʌ	1
tsʰʌ3	炒		tsʰ	ʌ	3
tsʰʌ3	吵		tsʰ	ʌ	3
tsʰʌ3	草		tsʰ	ʌ	3
tsʰʌ5	糙		tsʰ	ʌ	5
tsʰʌ5	钞		tsʰ	ʌ	5
dzʌ2	朝		dz	ʌ	2
dzʌ2	潮		dz	ʌ	2
dzʌ2	嘲		dz	ʌ	2
dzʌ6	赵		dz	ʌ	6
sʌ1	烧		s	ʌ	1
sʌ1	梢		s	ʌ	1
sʌ1	搔		s	ʌ	1
sʌ1	骚		s	ʌ	1
sʌ3	少		s	ʌ	3
sʌ3	扫		s	ʌ	3
sʌ3	嫂		s	ʌ	3
sʌ5	少	~年	s	ʌ	5
sʌ5	䴛	盐:咸	s	ʌ	5
zʌ2	曹		z	ʌ	2
zʌ2	槽		z	ʌ	2
zʌ2	嘈		z	ʌ	2
zʌ2	䐬	肚饿：~人	z	ʌ	2
zʌ2	劁	~麦	z	ʌ	2
zʌ6	召		z	ʌ	6
zʌ6	邵		z	ʌ	6
zʌ6	□	脚踏地	z	ʌ	6
kʌ1	高		k	ʌ	1
kʌ1	蒿		k	ʌ	1
kʌ1	镐		k	ʌ	1
kʌ1	胶	白读	k	ʌ	1
kʌ1	膏		k	ʌ	1
kʌ1	羔		k	ʌ	1
kʌ1	糕		k	ʌ	1
kʌ1	皋		k	ʌ	1
kʌ1	槁		k	ʌ	1
kʌ1	睾		k	ʌ	1
kʌ3	搞		k	ʌ	3
kʌ3	稿		k	ʌ	3
kʌ3	搅		k	ʌ	3
kʌ5	告		k	ʌ	5
kʌ5	诰		k	ʌ	5
kʌ5	酵		k	ʌ	5
kʌ5	教	~书	k	ʌ	5
kʰʌ1	敲		kʰ	ʌ	1
kʰʌ3	拷	~打	kʰ	ʌ	3
kʰʌ3	考		kʰ	ʌ	3
kʰʌ3	烤		kʰ	ʌ	3
kʰʌ5	靠		kʰ	ʌ	5
kʰʌ5	铐		kʰ	ʌ	5
gʌ6	□	糊涂，分不清楚	g	ʌ	6
ŋʌ1	懊	~燥	ŋ	ʌ	1
ŋʌ2	熬		ŋ	ʌ	2
ŋʌ2	鳌		ŋ	ʌ	2
ŋʌ2	遨		ŋ	ʌ	2
ŋʌ2	翱		ŋ	ʌ	2
ŋʌ3	咬		ŋ	ʌ	3
ŋʌ3	袄		ŋ	ʌ	3
ŋʌ5	傲		ŋ	ʌ	5
ŋʌ6	□	称赞	ŋ	ʌ	6
xʌ1	蒿		x	ʌ	1
xʌ1	薅		x	ʌ	1
xʌ3	好		x	ʌ	3
xʌ5	好	~色	x	ʌ	5
xʌ5	孝	白读	x	ʌ	5
ɣʌ2	豪		ɣ	ʌ	2
ɣʌ2	嚎		ɣ	ʌ	2
ɣʌ2	壕		ɣ	ʌ	2
ɣʌ2	毫		ɣ	ʌ	2
ɣʌ6	号		ɣ	ʌ	6
ɣʌ6	浩		ɣ	ʌ	6
ɣʌ6	皓		ɣ	ʌ	6
ɣʌ6	耗		ɣ	ʌ	6
ɣʌ6	昊		ɣ	ʌ	6
ʌ5	噢			ʌ	5
piʌ1	瞟		p	iʌ	1
piʌ1	膘		p	iʌ	1
piʌ1	镖		p	iʌ	1
piʌ1	标		p	iʌ	1
piʌ1	彪		p	iʌ	1
piʌ1	镳		p	iʌ	1
piʌ1	飙		p	iʌ	1
piʌ3	表		p	iʌ	3
piʌ3	裱		p	iʌ	3
piʌ3	婊		p	iʌ	3
piʌ5	嫑		p	iʌ	5
pʰiʌ1	飘		pʰ	iʌ	1
pʰiʌ3	鳔		pʰ	iʌ	3
pʰiʌ5	票		pʰ	iʌ	5
pʰiʌ5	漂		pʰ	iʌ	5
biʌ2	嫖		b	iʌ	2
biʌ2	瓢		b	iʌ	2
miʌ2	苗		m	iʌ	2
miʌ2	描		m	iʌ	2
miʌ3	瞄		m	iʌ	3
miʌ3	秒		m	iʌ	3
miʌ3	渺		m	iʌ	3
miʌ3	藐		m	iʌ	3
miʌ6	庙		m	iʌ	6
miʌ6	妙		m	iʌ	6
miʌ6	缪		m	iʌ	6
miʌ6	谬		m	iʌ	6
tiʌ1	刁		t	iʌ	1
tiʌ1	雕		t	iʌ	1
tiʌ1	凋		t	iʌ	1
tiʌ3	屌		t	iʌ	3
tiʌ5	吊		t	iʌ	5
tiʌ5	钓		t	iʌ	5
tʰiʌ1	挑		tʰ	iʌ	1
tʰiʌ1	佻		tʰ	iʌ	1
tʰiʌ3	□	给好处	tʰ	iʌ	3
tʰiʌ5	跳		tʰ	iʌ	5
tʰiʌ5	粜		tʰ	iʌ	5
tʰiʌ5	眺		tʰ	iʌ	5
diʌ2	调		d	iʌ	2
diʌ2	条		d	iʌ	2
diʌ2	迢		d	iʌ	2
diʌ2	笤		d	iʌ	2
diʌ2	龆		d	iʌ	2
diʌ6	调	又读，~查	d	iʌ	6
diʌ6	掉		d	iʌ	6
diʌ6	铫		d	iʌ	6
liʌ2	辽		l	iʌ	2
liʌ2	疗		l	iʌ	2
liʌ2	燎		l	iʌ	2
liʌ2	撩		l	iʌ	2
liʌ2	僚		l	iʌ	2
liʌ3	了		l	iʌ	3
liʌ6	料		l	iʌ	6
liʌ6	撂		l	iʌ	6
liʌ6	廖		l	iʌ	6
liʌ6	寥		l	iʌ	6
liʌ6	瞭		l	iʌ	6
tɕiʌ1	交		tɕ	iʌ	1
tɕiʌ1	胶	文读	tɕ	iʌ	1
tɕiʌ1	浇		tɕ	iʌ	1
tɕiʌ1	焦		tɕ	iʌ	1
tɕiʌ1	蕉		tɕ	iʌ	1
tɕiʌ1	礁		tɕ	iʌ	1
tɕiʌ1	椒		tɕ	iʌ	1
tɕiʌ3	缴		tɕ	iʌ	3
tɕiʌ3	剿	白读	tɕ	iʌ	3
tɕiʌ5	教	文读	tɕ	iʌ	5
tɕiʌ5	叫		tɕ	iʌ	5
tɕʰiʌ1	锹		tɕʰ	iʌ	1
tɕʰiʌ1	悄		tɕʰ	iʌ	1
tɕʰiʌ3	巧		tɕʰ	iʌ	3
tɕʰiʌ5	翘		tɕʰ	iʌ	5
tɕʰiʌ5	俏		tɕʰ	iʌ	5
dʑiʌ2	乔		dʑ	iʌ	2
dʑiʌ2	桥		dʑ	iʌ	2
dʑiʌ2	侨		dʑ	iʌ	2
dʑiʌ2	瞧		dʑ	iʌ	2
dʑiʌ6	轿		dʑ	iʌ	6
dʑiʌ6	樵		dʑ	iʌ	6
dʑiʌ6	翹	~轧：有矛盾	dʑ	iʌ	6
ȵiʌ3	鸟		ȵ	iʌ	3
ȵiʌ3	尿	~素	ȵ	iʌ	3
ȵiʌ6	尿	小便（动词）	ȵ	iʌ	6
ɕiʌ1	肖		ɕ	iʌ	1
ɕiʌ1	销		ɕ	iʌ	1
ɕiʌ1	消		ɕ	iʌ	1
ɕiʌ1	硝		ɕ	iʌ	1
ɕiʌ1	宵		ɕ	iʌ	1
ɕiʌ1	霄		ɕ	iʌ	1
ɕiʌ1	萧		ɕ	iʌ	1
ɕiʌ1	□	~书	ɕ	iʌ	1
ɕiʌ1	小		ɕ	iʌ	1
ɕiʌ1	筱		ɕ	iʌ	1
ɕiʌ1	晓		ɕ	iʌ	1
ɕiʌ5	笑		ɕ	iʌ	5
ɕiʌ5	啸		ɕ	iʌ	5
ɕiʌ5	孝	文读	ɕ	iʌ	5
ɕiʌ5	哮		ɕ	iʌ	5
ɕiʌ5	酵	文读	ɕ	iʌ	5
ʑiʌ2	肴	白读	ʑ	iʌ	2
ʑiʌ6	校		ʑ	iʌ	6
iʌ1	邀			iʌ	1
iʌ1	夭			iʌ	1
iʌ1	妖			iʌ	1
iʌ1	腰			iʌ	1
iʌ2	姚			iʌ	2
iʌ2	尧			iʌ	2
iʌ2	肴	文读		iʌ	2
iʌ2	摇			iʌ	2
iʌ2	遥			iʌ	2
iʌ2	瑶			iʌ	2
iʌ2	窑			iʌ	2
iʌ2	谣			iʌ	2
iʌ2	饶			iʌ	2
iʌ3	舀			iʌ	3
iʌ3	窵	二~：本县地名		iʌ	3
iʌ5	要			iʌ	5
iʌ6	跃			iʌ	6
iʌ6	耀			iʌ	6
iʌ6	鹞			iʌ	6
pe1	卑		p	e	1
pe1	悲		p	e	1
pe1	杯		p	e	1
pe1	碑		p	e	1
pe1	揹		p	e	1
pe5	贝		p	e	5
pe5	狈		p	e	5
pe5	背	脊~	p	e	5
pe5	揹	~衬	p	e	5
pʰe1	胚		pʰ	e	1
pʰe1	坯		pʰ	e	1
pʰe3	剖		pʰ	e	3
pʰe3	丕		pʰ	e	3
pʰe3	呸		pʰ	e	3
pʰe5	配	文读	pʰ	e	5
pʰe5	沛		pʰ	e	5
pʰe5	佩		pʰ	e	5
pʰe5	派	白读	pʰ	e	5
pʰe5	呸		pʰ	e	5
pʰe5	邳		pʰ	e	5
be2	赔		b	e	2
be2	培		b	e	2
be2	陪		b	e	2
be2	蓓		b	e	2
be6	倍		b	e	6
be6	痱		b	e	6
be6	背	耳~	b	e	6
me2	梅		m	e	2
me2	某		m	e	2
me2	煤		m	e	2
me2	媒		m	e	2
me2	玫		m	e	2
me2	枚		m	e	2
me2	楣		m	e	2
me2	媚		m	e	2
me3	美		m	e	3
me3	每		m	e	3
me3	某	又读	m	e	3
me3	牡		m	e	3
me6	妹		m	e	6
me6	昧		m	e	6
me6	寐		m	e	6
me6	魅		m	e	6
me6	茂		m	e	6
fe1	飞		f	e	1
fe1	非		f	e	1
fe1	菲		f	e	1
fe1	妃		f	e	1
fe3	匪		f	e	3
fe3	诽		f	e	3
fe3	翡		f	e	3
fe3	否		f	e	3
fe3	吠		f	e	3
fe5	废		f	e	5
fe5	费		f	e	5
fe5	肺		f	e	5
ve2	肥		v	e	2
ve2	浮	又读	v	e	2
ve6	费	姓	v	e	6
te1	堆		t	e	1
te1	兜		t	e	1
te3	斗	升~	t	e	3
te3	陡		t	e	3
te5	对		t	e	5
te5	碓		t	e	5
te5	斗	~争	t	e	5
tʰe1	推	又读	tʰ	e	1
tʰe1	偷		tʰ	e	1
tʰe3	腿		tʰ	e	3
tʰe5	退		tʰ	e	5
tʰe5	褪		tʰ	e	5
de2	投		d	e	2
de2	头		d	e	2
de6	队		d	e	6
de6	兑		d	e	6
de6	豆		d	e	6
de6	窦		d	e	6
ne3	馁		n	e	3
ne6	内		n	e	6
ne6	芮	白读	n	e	6
le2	雷		l	e	2
le2	蕾		l	e	2
le2	镭		l	e	2
le2	擂		l	e	2
le2	累	~命:缠蛮	l	e	2
le3	累		l	e	3
le3	磊		l	e	3
le3	垒		l	e	3
le3	㧕	玩：搅拌	l	e	3
le6	类		l	e	6
le6	漏		l	e	6
tse1	周		ts	e	1
tse1	舟		ts	e	1
tse1	洲		ts	e	1
tse1	帚		ts	e	1
tse3	走		ts	e	3
tse5	昼		ts	e	5
tse5	宙		ts	e	5
tse5	胄		ts	e	5
tse5	皱	文读	ts	e	5
tse5	咒		ts	e	5
tse5	肘		ts	e	5
tsʰe1	抽		tsʰ	e	1
tsʰe3	丑		tsʰ	e	3
tsʰe5	臭		tsʰ	e	5
tsʰe5	凑		tsʰ	e	5
tsʰe5	纣		tsʰ	e	5
dze2	绸		dz	e	2
dze2	稠		dz	e	2
dze2	仇		dz	e	2
dze2	酬		dz	e	2
dze2	筹		dz	e	2
dze2	畴		dz	e	2
dze2	踌		dz	e	2
dze2	□	吸吮	dz	e	2
dze6	䈙	叠	dz	e	6
se1	搜		s	e	1
se1	馊		s	e	1
se1	飕		s	e	1
se1	收		s	e	1
se3	手		s	e	3
se3	守		s	e	3
se3	首		s	e	3
se3	擞		s	e	3
se5	叟		s	e	5
se5	瘦		s	e	5
se5	兽	文读	s	e	5
ze2	愁		z	e	2
ze6	售		z	e	6
ze6	受		z	e	6
ze6	授		z	e	6
ze6	绶		z	e	6
ze6	寿		z	e	6
ze6	兽	白读	z	e	6
ke1	勾		k	e	1
ke1	沟		k	e	1
ke1	钩		k	e	1
ke1	篝		k	e	1
ke3	苟		k	e	3
ke3	狗		k	e	3
ke3	枸		k	e	3
ke5	构		k	e	5
ke5	给	文读	k	e	5
kʰe1	抠		kʰ	e	1
kʰe1	眍		kʰ	e	1
kʰe3	口		kʰ	e	3
kʰe5	扣		kʰ	e	5
kʰe5	筘		kʰ	e	5
kʰe5	叩		kʰ	e	5
kʰe5	寇		kʰ	e	5
kʰe5	蔻		kʰ	e	5
ŋe1	区	姓	ŋ	e	1
ŋe1	殴		ŋ	e	1
ŋe1	呕		ŋ	e	1
ŋe1	讴		ŋ	e	1
ŋe1	鸥		ŋ	e	1
ŋe1	瓯		ŋ	e	1
ŋe2	牛	白读	ŋ	e	2
ŋe3	偶		ŋ	e	3
ŋe3	藕		ŋ	e	3
ŋe5	沤		ŋ	e	5
ŋe6	欧		ŋ	e	6
xe1	齁	咳嗽	x	e	1
xe3	□	哭吼	x	e	3
xe5	鲎		x	e	5
ɣe2	侯		ɣ	e	2
ɣe2	候		ɣ	e	2
ɣe2	喉		ɣ	e	2
ɣe2	猴		ɣ	e	2
ɣe6	厚		ɣ	e	6
ɣe6	后		ɣ	e	6
ɣe6	逅		ɣ	e	6
ɣe6	候	等~	ɣ	e	6
e2	欸	惊异		e	2
e5	欸	赞同		e	5
e6	欸	应答		e	6
tɕʰie3	且		tɕʰ	ie	3
tɕʰie5	妾		tɕʰ	ie	5
tɕʰie5	锲		tɕʰ	ie	5
tɕʰie5	挈		tɕʰ	ie	5
ɕie3	舍	又读	ɕ	ie	3
ʑie6	社		ʑ	ie	6
ie3	也	文读		ie	3
ie3	冶			ie	3
ie6	液			ie	6
ie6	掖			ie	6
ie6	腋			ie	6
kue1	归		k	ue	1
kue1	规		k	ue	1
kue1	龟		k	ue	1
kue3	鬼		k	ue	3
kue3	轨		k	ue	3
kue3	诡		k	ue	3
kue3	癸		k	ue	3
kue5	贵		k	ue	5
kue5	桂		k	ue	5
kue5	刽		k	ue	5
kʰue1	亏		kʰ	ue	1
kʰue1	盔		kʰ	ue	1
kʰue1	魁		kʰ	ue	1
kʰue1	傀		kʰ	ue	1
kʰue5	愧		kʰ	ue	5
kʰue5	溃		kʰ	ue	5
kʰue5	馈		kʰ	ue	5
gue2	奎		g	ue	2
gue2	逵		g	ue	2
gue2	葵		g	ue	2
gue6	跪		g	ue	6
gue6	柜		g	ue	6
xue1	灰		x	ue	1
xue1	挥		x	ue	1
xue1	挥		x	ue	1
xue1	辉		x	ue	1
xue1	晖		x	ue	1
xue1	徽		x	ue	1
xue3	悔		x	ue	3
xue3	毁		x	ue	3
xue5	晦		x	ue	5
xue5	讳		x	ue	5
xue5	贿		x	ue	5
ɣue2	回		ɣ	ue	2
ɣue2	茴		ɣ	ue	2
ɣue6	会		ɣ	ue	6
ɣue6	烩		ɣ	ue	6
ɣue6	汇		ɣ	ue	6
ɣue6	惠		ɣ	ue	6
ɣue6	慧		ɣ	ue	6
ɣue6	卉		ɣ	ue	6
ue1	煨			ue	1
ue1	威			ue	1
ue1	萎			ue	1
ue2	围			ue	2
ue2	圩	文读		ue	2
ue2	为			ue	2
ue2	违			ue	2
ue2	危			ue	2
ue2	桅			ue	2
ue2	维			ue	2
ue2	唯			ue	2
ue2	帷			ue	2
ue2	微			ue	2
ue2	薇			ue	2
ue3	伟			ue	3
ue3	纬			ue	3
ue3	苇			ue	3
ue3	伪			ue	3
ue3	委			ue	3
ue3	萎	又读		ue	3
ue3	尾			ue	3
ue5	喂	文读		ue	5
ue5	胃			ue	5
ue6	谓			ue	6
ue6	渭			ue	6
ue6	未			ue	6
ue6	味			ue	6
ue6	卫			ue	6
ue6	为			ue	6
ue6	位			ue	6
ue6	尉			ue	6
ue6	蔚			ue	6
ue6	慰			ue	6
ue6	魏			ue	6
ue6	巍			ue	6
tɕye1	追		tɕ	ye	1
tɕye1	锥		tɕ	ye	1
tɕye5	最		tɕ	ye	5
tɕye5	缀		tɕ	ye	5
tɕʰye1	崔		tɕʰ	ye	1
tɕʰye1	催		tɕʰ	ye	1
tɕʰye1	摧		tɕʰ	ye	1
tɕʰye1	吹		tɕʰ	ye	1
tɕʰye5	翠		tɕʰ	ye	5
tɕʰye5	脆		tɕʰ	ye	5
dʑye2	锤		dʑ	ye	2
dʑye2	搥		dʑ	ye	2
ɕye1	虽		ɕ	ye	1
ɕye3	水		ɕ	ye	3
ɕye5	岁	文读	ɕ	ye	5
ɕye5	碎		ɕ	ye	5
ɕye5	祟		ɕ	ye	5
ɕye5	遂		ɕ	ye	5
ɕye5	睢		ɕ	ye	5
ɕye5	税		ɕ	ye	5
ɕye5	睡		ɕ	ye	5
ʑye2	谁		ʑ	ye	2
ʑye2	隋		ʑ	ye	2
ʑye2	垂		ʑ	ye	2
ʑye6	罪		ʑ	ye	6
ʑye6	瑞		ʑ	ye	6
ye3	蕊			ye	3
ye6	锐			ye	6
ye6	芮	文读		ye	6
ɿe2	柔			ɿe	2
po1	巴		p	o	1
po1	芭		p	o	1
po1	疤		p	o	1
po1	笆		p	o	1
po1	把		p	o	1
po1	扒	~在背上	p	o	1
po3	靶		p	o	3
po3	把	一~草	p	o	3
po5	坝		p	o	5
po5	霸		p	o	5
pʰo5	怕		pʰ	o	5
bo2	爬		b	o	2
bo2	琶		b	o	2
bo2	掱		b	o	2
bo6	罢		b	o	6
bo6	耙		b	o	6
bo6	葩		b	o	6
mo2	麻		m	o	2
mo3	马		m	o	3
mo3	码		m	o	3
mo3	玛		m	o	3
mo3	蚂		m	o	3
mo6	骂		m	o	6
ko1	瓜		k	o	1
ko1	家	白读	k	o	1
ko3	寡		k	o	3
ko5	挂		k	o	5
ko5	架	白读	k	o	5
ko5	褂		k	o	5
ko5	嫁	白读	k	o	5
kʰo1	夸		kʰ	o	1
kʰo3	卡		kʰ	o	3
kʰo3	垮		kʰ	o	3
kʰo3	胯		kʰ	o	3
kʰo5	跨		kʰ	o	5
ɡo2	□	刻：~钢板	ɡ	o	2
ŋo1	鸦		ŋ	o	1
ŋo1	桠	劝人吃饭喝酒	ŋ	o	1
ŋo2	牙		ŋ	o	2
ŋo2	芽		ŋ	o	2
ŋo2	伢	小~儿	ŋ	o	2
ŋo2	□	啃食物：~玉米	ŋ	o	2
ŋo3	瓦		ŋ	o	3
ŋo3	佤		ŋ	o	3
ŋo3	哑		ŋ	o	3
ŋo5	垩		ŋ	o	5
ŋo6	桠		ŋ	o	6
ŋo6	丫		ŋ	o	6
xo1	花		x	o	1
xo3	□	碎：消失	x	o	3
xo5	化		x	o	5
xo5	花	叫~子	x	o	5
ɣo2	华		ɣ	o	2
ɣo2	哗	白读	ɣ	o	2
ɣo6	下	白读	ɣ	o	6
ɣo6	夏	白读	ɣ	o	6
ɣo6	虾		ɣ	o	6
ɣo6	划	文读	ɣ	o	6
ɣo6	画	文读	ɣ	o	6
ɣo6	话	文读	ɣ	o	6
o1	□	取出，拿出		o	1
o3	□	呕吐		o	3
o5	□	凹		o	5
o6	划	白读		o	6
o6	画	白读		o	6
o6	话	白读		o	6
tɕyo1	抓		tɕ	yo	1
tɕyo1	渣		tɕ	yo	1
tɕyo1	查	姓	tɕ	yo	1
tɕyo3	假	白读	tɕ	yo	3
tɕyo3	爪		tɕ	yo	3
tɕyo5	炸		tɕ	yo	5
tɕyo5	诈		tɕ	yo	5
tɕyo5	榨		tɕ	yo	5
tɕʰyo1	叉		tɕʰ	yo	1
tɕʰyo1	差	相~	tɕʰ	yo	1
tɕʰyo5	岔		tɕʰ	yo	5
dʑyo2	查		dʑ	yo	2
dʑyo2	茶		dʑ	yo	2
dʑyo6	昨	文读	dʑ	yo	6
ɕyo1	沙		ɕ	yo	1
ɕyo1	莎		ɕ	yo	1
ɕyo1	砂		ɕ	yo	1
ɕyo1	唦		ɕ	yo	1
ɕyo3	□	碎：消失	ɕ	yo	3
ɕyo5	晒	白读	ɕ	yo	5
ʑyo2	□	~子：瘫痪的人:;鱼虾变质或人四肢无力散架	ʑ	yo	2
ʑyo6	昨	白读	ʑ	yo	6
pɵ1	波		p	ɵ	1
pɵ1	菠		p	ɵ	1
pɵ1	玻		p	ɵ	1
pɵ1	□	不平	p	ɵ	1
pɵ3	跛		p	ɵ	3
pɵ5	簸		p	ɵ	5
pʰɵ1	坡		pʰ	ɵ	1
pʰɵ3	叵		pʰ	ɵ	3
pʰɵ5	破		pʰ	ɵ	5
bɵ2	婆		b	ɵ	2
bɵ6	薄	~荷	b	ɵ	6
mɵ2	魔		m	ɵ	2
mɵ2	摩		m	ɵ	2
mɵ2	磨		m	ɵ	2
mɵ2	模		m	ɵ	2
mɵ3	母		m	ɵ	3
mɵ6	沫		m	ɵ	6
mɵ6	磨	~子	m	ɵ	6
mɵ6	暮		m	ɵ	6
mɵ6	慕		m	ɵ	6
tɵ1	多		t	ɵ	1
tɵ3	朵		t	ɵ	3
tɵ3	躲		t	ɵ	3
tɵ5	剁		t	ɵ	5
tɵ5	垛		t	ɵ	5
tʰɵ1	拖		tʰ	ɵ	1
tʰɵ3	妥		tʰ	ɵ	3
tʰɵ3	椭		tʰ	ɵ	3
tʰɵ5	脱	~皮	tʰ	ɵ	5
dɵ2	驮		d	ɵ	2
dɵ2	驼		d	ɵ	2
dɵ6	奪		d	ɵ	6
dɵ6	大	白读	d	ɵ	6
nɵ2	奴		n	ɵ	2
nɵ2	挪		n	ɵ	2
nɵ3	努		n	ɵ	3
nɵ6	怒		n	ɵ	6
lɵ1	缧	绞紧	l	ɵ	1
lɵ1	溜		l	ɵ	1
lɵ2	刘		l	ɵ	2
lɵ2	浏		l	ɵ	2
lɵ2	留		l	ɵ	2
lɵ2	瘤		l	ɵ	2
lɵ2	流		l	ɵ	2
lɵ2	箩		l	ɵ	2
lɵ3	虏		l	ɵ	3
lɵ3	柳		l	ɵ	3
lɵ6	镙		l	ɵ	6
lɵ6	螺		l	ɵ	6
lɵ6	缫	~丝	l	ɵ	6
lɵ6	啰		l	ɵ	6
tsɵ3	左		ts	ɵ	3
tsɵ3	佐		ts	ɵ	3
tsɵ5	做		ts	ɵ	5
tsʰɵ1	搓		tsʰ	ɵ	1
tsʰɵ3	□	干：打	tsʰ	ɵ	3
tsʰɵ5	错		tsʰ	ɵ	5
tsʰɵ5	锉		tsʰ	ɵ	5
tsʰɵ5	挫		tsʰ	ɵ	5
sɵ1	梭		s	ɵ	1
sɵ3	锁		s	ɵ	3
zɵ2	矬	锯掉一点	z	ɵ	2
zɵ6	坐		z	ɵ	6
zɵ6	座		z	ɵ	6
kɵ1	锅		k	ɵ	1
kɵ1	过	超	k	ɵ	1
kɵ1	哥		k	ɵ	1
kɵ1	戈		k	ɵ	1
kɵ3	果		k	ɵ	3
kɵ3	裹		k	ɵ	3
kɵ5	过	~去	k	ɵ	5
kɵ5	个		k	ɵ	5
kʰɵ1	窝		kʰ	ɵ	1
kʰɵ1	科		kʰ	ɵ	1
kʰɵ1	苛		kʰ	ɵ	1
kʰɵ3	可		kʰ	ɵ	3
kʰɵ5	课		kʰ	ɵ	5
ŋɵ2	俄		ŋ	ɵ	2
ŋɵ2	鹅		ŋ	ɵ	2
ŋɵ2	峨		ŋ	ɵ	2
ŋɵ2	娥		ŋ	ɵ	2
ŋɵ2	蛾		ŋ	ɵ	2
ŋɵ2	锇		ŋ	ɵ	2
ŋɵ2	讹		ŋ	ɵ	2
ŋɵ3	我		ŋ	ɵ	3
ŋɵ6	饿		ŋ	ɵ	6
xɵ1	烀	蒸：~馒头	x	ɵ	1
xɵ3	火		x	ɵ	3
xɵ3	伙		x	ɵ	3
xɵ3	合	又读	x	ɵ	3
xɵ5	货		x	ɵ	5
xɵ5	和		x	ɵ	5
ɣɵ2	何		ɣ	ɵ	2
ɣɵ2	河		ɣ	ɵ	2
ɣɵ2	荷		ɣ	ɵ	2
ɣɵ6	贺		ɣ	ɵ	6
ɣɵ6	和	一唱一~	ɣ	ɵ	6
ɣɵ6	祸		ɣ	ɵ	6
ɵ1	屙			ɵ	1
ɵ1	哦			ɵ	1
ɵ6	哦	应答		ɵ	6
tiɵ1	丢		t	iɵ	1
tiɵ5	堕		t	iɵ	5
tɕiɵ1	纠		tɕ	iɵ	1
tɕiɵ1	绉		tɕ	iɵ	1
tɕiɵ1	阉		tɕ	iɵ	1
tɕiɵ3	酒		tɕ	iɵ	3
tɕiɵ3	久		tɕ	iɵ	3
tɕiɵ3	九		tɕ	iɵ	3
tɕiɵ3	玖		tɕ	iɵ	3
tɕiɵ5	究		tɕ	iɵ	5
tɕiɵ5	疚		tɕ	iɵ	5
tɕiɵ5	灸		tɕ	iɵ	5
tɕiɵ5	救		tɕ	iɵ	5
