繁體	简体	音標	註釋	聲	韻	調							
繞	绕	z̻ɑʊ̯˦˨		z̻	ɑʊ̯	˦˨							
繞	绕	z̻ɑʊ̯˩˩˨		z̻	ɑʊ̯	˩˩˨							
驕	骄	t͡ɕi̯ɑʊ̯˧˥		t͡ɕ	i̯ɑʊ̯	˧˥							
嬌	娇	t͡ɕi̯ɑʊ̯˧˥		t͡ɕ	i̯ɑʊ̯	˧˥							
矯	矫	t͡ɕi̯ɑʊ̯˦˨		t͡ɕ	i̯ɑʊ̯	˦˨							
喬	乔	t͡ɕʰi̯ɑʊ̯˧˩		t͡ɕʰ	i̯ɑʊ̯	˧˩							
蹻	𫏋	t͡ɕʰi̯ɑʊ̯˧˩	不內行而顯得笨手笨腳的樣子	t͡ɕʰ	i̯ɑʊ̯	˧˩							
橋	桥	t͡ɕʰi̯ɑʊ̯˧˩		t͡ɕʰ	i̯ɑʊ̯	˧˩							
轎	轿	t͡ɕi̯ɑʊ̯˩˩˨		t͡ɕ	i̯ɑʊ̯	˩˩˨							
囂	嚣	ɕi̯ɑʊ̯˧˥		ɕ	i̯ɑʊ̯	˧˥							
枵	枵	ɕi̯ɑʊ̯˧˥		ɕ	i̯ɑʊ̯	˧˥							
歊	歊	ɕi̯ɑʊ̯˧˥		ɕ	i̯ɑʊ̯	˧˥							
妖	妖	j̟ɑʊ̯˧˥		j̟	i̯ɑʊ̯	˧˥							
邀	邀	j̟ɑʊ̯˧˥		j̟	i̯ɑʊ̯	˧˥							
腰	腰	j̟ɑʊ̯˧˥		j̟	i̯ɑʊ̯	˧˥							
要	要	j̟ɑʊ̯˧˥		j̟	i̯ɑʊ̯	˧˥							
夭	夭	j̟ɑʊ̯˧˥		j̟	i̯ɑʊ̯	˧˥							
要	要	j̟ɑʊ̯˩˩˨		j̟	i̯ɑʊ̯	˩˩˨							
搖	摇	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
謠	谣	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
窯	窑	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
遙	遥	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
瑤	瑶	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
鰩	鳐	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
洮	洮	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
媱	媱	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
烑	烑	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
珧	珧	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
窰	窰	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
䠛	䠛	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
鷂	鹞	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
䍃	䍃	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
姚	姚	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
窈	窈	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
溔	溔	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
抭	抭	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
𦥨	𦥨	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
䁘	䁘	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
舀	舀	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
耀	耀	j̟ɑʊ̯˩˩˨		j̟	i̯ɑʊ̯	˩˩˨							
刁	刁	ti̯ɑʊ̯˧˥		t	i̯ɑʊ̯	˧˥							
貂	貂	ti̯ɑʊ̯˧˥		t	i̯ɑʊ̯	˧˥							
雕	雕	ti̯ɑʊ̯˧˥		t	i̯ɑʊ̯	˧˥							
鳥	鸟	n̠ᶽi̯ɑʊ̯˦˨		n̠ᶽ	i̯ɑʊ̯	˦˨							
屌	屌	ti̯ɑʊ̯˦˨		t	i̯ɑʊ̯	˦˨							
吊	吊	ti̯ɑʊ̯˩˩˨		t	i̯ɑʊ̯	˩˩˨							
釣	钓	ti̯ɑʊ̯˩˩˨		t	i̯ɑʊ̯	˩˩˨							
挑	挑	ti̯ɑʊ̯˧˥	白讀，作動詞	t	i̯ɑʊ̯	˧˥							
挑	挑	tʰi̯ɑʊ̯˧˥		tʰ	i̯ɑʊ̯	˧˥							
趒	趒	tʰi̯ɑʊ̯˧˩	表示逃跑	tʰ	i̯ɑʊ̯	˧˩							
糶	粜	tʰi̯ɑʊ̯˩˩˨		tʰ	i̯ɑʊ̯	˩˩˨							
眺	眺	tʰi̯ɑʊ̯˩˩˨		tʰ	i̯ɑʊ̯	˩˩˨							
跳	跳	tʰi̯ɑʊ̯˩˩˨		tʰ	i̯ɑʊ̯	˩˩˨							
條	条	tʰi̯ɑʊ̯˧˩		tʰ	i̯ɑʊ̯	˧˩							
窕	窕	tʰi̯ɑʊ̯˦˨		tʰ	i̯ɑʊ̯	˦˨							
調	调	tʰi̯ɑʊ̯˧˩		tʰ	i̯ɑʊ̯	˧˩							
朓	脁	tʰi̯ɑʊ̯˦˨	指下半身衹穿一條內褲（尤指男性）甚至不穿內褲裸露的樣子又作（䠷）	tʰ	i̯ɑʊ̯	˦˨							
䠷	䠷	tʰi̯ɑʊ̯˦˨	指下半身衹穿一條內褲（尤指男性）甚至不穿內褲裸露的樣子又作（朓）2.作形容詞，指身材修長	tʰ	i̯ɑʊ̯	˦˨							
斢	斢	tʰi̯ɑʊ̯˦˨	假借字，作動詞，表示調換，一說正字作（掉）白讀	tʰ	i̯ɑʊ̯	˦˨							
掉	掉	tʰi̯ɑʊ̯˦˨	白讀，作動詞，表示調換，一說作（斢）	tʰ	i̯ɑʊ̯	˦˨							
掉	掉	ti̯ɑʊ̯˩˩˨		t	i̯ɑʊ̯	˩˩˨							
調	调	ti̯ɑʊ̯˩˩˨		t	i̯ɑʊ̯	˩˩˨							
尿	尿	n̠ᶽi̯ɑʊ̯˩˩˨		n̠ᶽ	i̯ɑʊ̯	˩˩˨							
聊	聊	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
遼	辽	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
敹	敹	ni̯ɑʊ̯˧˥	表示縫製	n	i̯ɑʊ̯	˧˥							
撩	撩	ni̯ɑʊ̯˧˥	白讀作動詞	n	i̯ɑʊ̯	˧˥							
撩	撩	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
鷯	鹩	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
潦	潦	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
鐐	镣	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
獠	獠	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
憭	憭	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
繚	缭	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
僚	僚	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
療	疗	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
嘹	嘹	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
瞭	瞭	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
寥	寥	ni̯ɑʊ̯˧˩		n	i̯ɑʊ̯	˧˩							
廖	廖	ni̯ɑʊ̯˩˩˨		n	i̯ɑʊ̯	˩˩˨							
了	了	ni̯ɑʊ̯˦˨		n	i̯ɑʊ̯	˦˨							
瞭	了	ni̯ɑʊ̯˦˨		n	i̯ɑʊ̯	˦˨							
料	料	ni̯ɑʊ̯˩˩˨		n	i̯ɑʊ̯	˩˩˨							
簫	箫	ɕi̯ɑʊ̯˧˥		ɕ	i̯ɑʊ̯	˧˥							
蕭	萧	ɕi̯ɑʊ̯˧˥		ɕ	i̯ɑʊ̯	˧˥							
焇	焇	ɕi̯ɑʊ̯˧˥		ɕ	i̯ɑʊ̯	˧˥							
蕭	肖	ɕi̯ɑʊ̯˧˥	姓氏簡化字作肖	ɕ	i̯ɑʊ̯	˧˥							
肖	肖	ɕi̯ɑʊ̯˧˥	作姓氏繁體作簫	ɕ	i̯ɑʊ̯	˧˥							
肖	肖	ɕi̯ɑʊ̯˩˩˨	唯妙唯肖	ɕ	i̯ɑʊ̯	˩˩˨							
嘯	啸	ɕi̯ɑʊ̯˩˩˨		ɕ	i̯ɑʊ̯	˩˩˨							
澆	浇	t͡ɕi̯ɑʊ̯˧˥		t͡ɕ	i̯ɑʊ̯	˧˥							
繳	缴	t͡ɕi̯ɑʊ̯˦˨		t͡ɕ	i̯ɑʊ̯	˦˨							
叫	叫	t͡ɕi̯ɑʊ̯˩˩˨		t͡ɕ	i̯ɑʊ̯	˩˩˨							
撬	撬	t͡ɕʰi̯ɑʊ̯˧˥	白讀，作動詞	t͡ɕʰ	i̯ɑʊ̯	˧˥							
撬	撬	t͡ɕʰi̯ɑʊ̯˩˩˨		t͡ɕʰ	i̯ɑʊ̯	˩˩˨							
竅	窍	t͡ɕʰi̯ɑʊ̯˩˩˨		t͡ɕʰ	i̯ɑʊ̯	˩˩˨							
堯	尧	j̟ɑʊ̯˧˩		j̟	i̯ɑʊ̯	˧˩							
曉	晓	ɕi̯ɑʊ̯˦˨		ɕ	i̯ɑʊ̯	˦˨							
幺	幺	j̟ɑʊ̯˧˥		j̟	i̯ɑʊ̯	˧˥							
偠	偠	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
婹	婹	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
苭	苭	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
㫏	㫏	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
㫐	㫐	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
䆞	䆞	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
杳	杳	j̟ɑʊ̯˦˨		j̟	i̯ɑʊ̯	˦˨							
剖	剖	pʰo̞˧	白讀，作動詞。如：～魚	pʰ	o̞	˧							
剖	剖	pʰɔ˦˨		pʰ	ɔ	˦˨							
某	某	mᵇo̞ŋ˦˨		mᵇ	o̞ŋ	˦˨							
厶	厶	mᵇo̞ŋ˦˨		mᵇ	o̞ŋ	˦˨							
畝	亩	mᵇo̞ŋ˦˨		mᵇ	o̞ŋ	˦˨							
牡	牡	mᵇɑʊ̯˦˨		mᵇ	ɑʊ̯	˦˨							
拇	拇	mᵇu̜˦˨	可作動詞，依照，依原樣（作畫或寫字等）	mᵇ	u̜	˦˨							
母	母	mᵇu̜˦˨		mᵇ	u̜	˦˨							
茂	茂	mᵇo̞ŋ˩˩˨		mᵇ	o̞ŋ	˩˩˨							
戊	戊	ʋ˩˩˨		Ø	ʋ	˩˩˨							
貿	贸	mᵇo̞ŋ˩˩˨		mᵇ	o̞ŋ	˩˩˨							
兜	兜	təʊ̯˧˥		t	əʊ̯	˧˥							
篼	篼	tə̞ʊ̯˧˥		t	ə̞ʊ̯	˧˥							
蔸	蔸	tə̞ʊ̯˧˥		t	ə̞ʊ̯	˧˥							
飳	飳	t͡s̻u̜˩˩˨	1.祭祀。2.一种糕餅。	t͡s̻	u̜	˩˩˨							
飳	飳	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
𪌘	𱋍	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
𱋍	𱋍	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
妵	妵	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
黈	黈	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
蘣	蘣	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
斢	斢	tʰəʊ̯˦˨	本音	tʰ	əʊ̯	˦˨							
鈄	鈄	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
𩿢	𩿢	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
䱏	䱏	tʰəʊ̯˦˨		tʰ	əʊ̯	˦˨							
㪗	㪗	tʰəʊ̯˦˨	抻~，1.作動詞，表示把鋪蓋（衣服等）鋪平整，理好。引審出把衣著形象理順，使看起來得體。2.作形容詞，形容衣著或人的（形象）等大方得體有風度。又作（敨）	tʰ	əʊ̯	˦˨							
敨	敨	tʰəʊ̯˦˨	抻~，1.作動詞，表示把鋪蓋（衣服等）鋪平整，理好。引審出把衣著形象理順，使看起來得體。2.作形容詞，形容衣著或人的（形象）等大方得體有風度。又作（㪗）	tʰ	əʊ̯	˦˨							
斗	斗	təʊ̯˦˨		t	əʊ̯	˦˨							
抖	抖	tʰəʊ̯˦˨	白讀，作動詞	tʰ	əʊ̯	˦˨							
抖	抖	təʊ̯˦˨		t	əʊ̯	˦˨							
阧	阧	təʊ̯˦˨		t	əʊ̯	˦˨							
陡	陡	təʊ̯˦˨		t	əʊ̯	˦˨							
鬥	斗	təʊ̯˩˩˨		t	əʊ̯	˩˩˨							
偷	偷	tʰəʊ̯˧˥		tʰ	əʊ̯	˧˥							
透	透	tʰəʊ̯˩˩˨		tʰ	əʊ̯	˩˩˨							
𢸸	𰓕	tʰəʊ̯˧˩	拼接。把鋤頭~攏	t	əʊ̯	˧˩							
頭	头	təʊ̯˧˥	頭綴，如：舌頭兒	t	əʊ̯	˧˥							
頭	头	tʰəʊ̯˧˩		t	əʊ̯	˧˩							
投	投	tʰəʊ̯˧˩		tʰ	əʊ̯	˧˩							
豆	豆	təʊ̯˩˩˨		t	əʊ̯	˩˩˨							
逗	逗	təʊ̯˧˥	白讀，作動詞，表示哄，挑逗	t	əʊ̯	˧˥							
逗	逗	təʊ̯˩˩˨		t	əʊ̯	˩˩˨							
竇	窦	təʊ̯˩˩˨		t	əʊ̯	˩˩˨							
耨	耨	nəʊ̯˩˩˨		n	əʊ̯	˩˩˨							
樓	楼	nəʊ̯˧˩		n	əʊ̯	˧˩							
嘍	喽	nəʊ̯˧˩		n	əʊ̯	˧˩							
婁	娄	nəʊ̯˧˩		n	əʊ̯	˧˩							
膢	𦝼	nəʊ̯˧˩	形容人不講衛生， 邋遢，不修邊幅	n	əʊ̯	˧˩							
摟	搂	nəʊ̯˦˨		n	əʊ̯	˦˨							
簍	篓	nəʊ̯˦˨		n	əʊ̯	˦˨							
漏	漏	nəʊ̯˩˩˨		n	əʊ̯	˩˩˨							
陋	陋	nəʊ̯˩˩˨		n	əʊ̯	˩˩˨							
走	走	t͡s̻əʊ̯˦˨		t͡s̻	əʊ̯	˦˨							
奏	奏	t͡s̻əʊ̯˩˩˨		t͡s̻	əʊ̯	˩˩˨							
湊	湊	təʊ̯˩˩˨	白讀，作動詞	t	əʊ̯	˩˩˨							
湊	凑	t͡s̻ʰəʊ̯˩˩˨		t͡s̻ʰ	əʊ̯	˩˩˨							
擻	擞	s̻əʊ̯˦˨		s̻	əʊ̯	˦˨							
叟	叟	s̻əʊ̯˦˨		s̻	əʊ̯	˦˨							
嗽	嗽	s̻əʊ̯˩˩˨		s̻	əʊ̯	˩˩˨							
勾	勾	kəʊ̯˧˥		k	əʊ̯	˧˥							
鉤	钩	kəʊ̯˧˥		k	əʊ̯	˧˥							
溝	沟	kəʊ̯˧˥		k	əʊ̯	˧˥							
狗	狗	kəʊ̯˦˨		k	əʊ̯	˦˨							
苟	苟	kəʊ̯˦˨		k	əʊ̯	˦˨							
苟	苟	kəʊ̯˩˩˨	姓氏	k	əʊ̯	˩˩˨							
姤	姤	kəʊ̯˩˩˨		k	əʊ̯	˩˩˨							
詬	诟	kəʊ̯˩˩˨		k	əʊ̯	˩˩˨							
垢	垢	kəʊ̯˩˩˨		k	əʊ̯	˩˩˨							
彀	彀	kəʊ̯˩˩˨		k	əʊ̯	˩˩˨							
夠	够	kəʊ̯˩˩˨		k	əʊ̯	˩˩˨							
構	构	kəʊ̯˩˩˨		k	əʊ̯	˩˩˨							
購	购	kəʊ̯˩˩˨		k	əʊ̯	˩˩˨							
媾	媾	kəʊ̯˩˩˨		k	əʊ̯	˩˩˨							
摳	抠	kʰəʊ̯˧˥		kʰ	əʊ̯	˧˥							
摳	抠	kʰəʊ̯˧˩	形容詞，表示人自私貪婪	kʰ	əʊ̯	˧˩							
口	口	kʰəʊ̯˦˨		kʰ	əʊ̯	˦˨							
叩	叩	kʰəʊ̯˩˩˨		kʰ	əʊ̯	˩˩˨							
扣	扣	kʰəʊ̯˧˩	1.表示將物品倒置，翻面。2.表示人貪婪，嗇色	kʰ	əʊ̯	˧˩							
扣	扣	kʰəʊ̯˩˩˨		kʰ	əʊ̯	˩˩˨							
寇	寇	kʰəʊ̯˩˩˨		kʰ	əʊ̯	˩˩˨							
藕	藕	ŋəʊ̯˦˨		ŋ	əʊ̯	˦˨							
偶	偶	ŋəʊ̯˦˨		ŋ	əʊ̯	˦˨							
呴	呴	xəʊ̯˧˥	1.鹽吃多了而得的病2.～巴：哮喘病人	x	əʊ̯	˧˥							
吼	吼	xəʊ̯˦˨		x	əʊ̯	˦˨							
蔻	蔻	kʰəʊ̯˩˩˨		kʰ	əʊ̯	˩˩˨							
侯	侯	xəʊ̯˧˩		x	əʊ̯	˧˩							
喉	喉	xo̞ŋ˧˩	喉嚨，喉嚨管	x	o̞ŋ	˧˩							
喉	喉	xəʊ̯˧˩		x	əʊ̯	˧˩							
𢜴	𢜴	xəʊ̯˧˩	貪婪	x	əʊ̯	˧˩							
猴	猴	xəʊ̯˧˩		x	əʊ̯	˧˩							
䗔	䗔	xəʊ̯˧˩	～𧈵兒：指螳螂	x	əʊ̯	˧˩							
後	后	xəʊ̯˩˩˨		x	əʊ̯	˩˩˨							
逅	逅	xəʊ̯˩˩˨		x	əʊ̯	˩˩˨							
厚	厚	xəʊ̯˩˩˨		x	əʊ̯	˩˩˨							
后	后	xəʊ̯˩˩˨		x	əʊ̯	˩˩˨							
鱟	鲎	xəʊ̯˩˩˨		x	əʊ̯	˩˩˨							
候	候	xəʊ̯˩˩˨		x	əʊ̯	˩˩˨							
謳	讴	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
歐	欧	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
甌	瓯	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
瞘	眍	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
膒	𬁵	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
𬁵	𬁵	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
區	区	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
漚	沤	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
毆	殴	ŋəʊ̯˧˥		ŋ	əʊ̯	˧˥							
嘔	呕	ŋəʊ̯˦˨		ŋ	əʊ̯	˦˨							
漚	沤	ŋəʊ̯˩˩˨		ŋ	əʊ̯	˩˩˨							
慪	怄	ŋəʊ̯˩˩˨		ŋ	əʊ̯	˩˩˨							
否	否	fo̞ŋ˦˨	部分老派口音	f	o̞ŋ	˦˨							
否	否	fəʊ̯˦˨		f	əʊ̯	˦˨							
缶	缶	fəʊ̯˦˨		f	əʊ̯	˦˨							
富	富	fʋ̩˩˩˨		f	ʋ̩	˩˩˨							
副	副	pʰu̜˦˨	白讀，如：一～牌	pʰ	u̜	˧˥							
副	副	fʋ̩˩˩˨		f	ʋ̩	˩˩˨							
浮	浮	fʋ̩˧˩		f	ʋ̩	˧˩							
浮	浮	fəʊ̯˧˩	老派文讀	f	əʊ̯	˧˩							
粰	粰	fəʊ̯˧˩		f	əʊ̯	˧˩							
琈	琈	fəʊ̯˧˩		f	əʊ̯	˧˩							
艀	艀	fəʊ̯˧˩		f	əʊ̯	˧˩							
蜉	蜉	fəʊ̯˧˩		f	əʊ̯	˧˩							
罘	罘	fəʊ̯˧˩		f	əʊ̯	˧˩							
罦	罦	fəʊ̯˧˩		f	əʊ̯	˧˩							
烰	烰	fəʊ̯˧˩		f	əʊ̯	˧˩							
芣	芣	fəʊ̯˧˩		f	əʊ̯	˧˩							
鉜	𰽮	fəʊ̯˧˩		f	əʊ̯	˧˩							
𰽮	𰽮	fəʊ̯˧˩		f	əʊ̯	˧˩							
桴	桴	fəʊ̯˧˩		f	əʊ̯	˧˩							
䱐	𱇲	fəʊ̯˧˩		f	əʊ̯	˧˩							
𱇲	𱇲	fəʊ̯˧˩		f	əʊ̯	˧˩							
哹	哹	fəʊ̯˧˩		f	əʊ̯	˧˩							
䳕	𱉺	fəʊ̯˧˩		f	əʊ̯	˧˩							
𱉺	𱉺	fəʊ̯˧˩		f	əʊ̯	˧˩							
䨗	䨗	fəʊ̯˧˩		f	əʊ̯	˧˩							
𡦄	𡦄	fəʊ̯˧˩		f	əʊ̯	˧˩							
𢀼	𢀼	fəʊ̯˧˩		f	əʊ̯	˧˩							
𥰛	𥰛	fəʊ̯˧˩		f	əʊ̯	˧˩							
桴	桴	fəʊ̯˧˩		f	əʊ̯	˧˩							
阜	阜	fəʊ̯˩˩˨		f	əʊ̯	˩˩˨							
負	负	fʋ̩˩˩˨		f	ʋ̩	˩˩˨							
婦	妇	fʋ̩˩˩˨		f	ʋ̩	˩˩˨							
謀	谋	mᵇo̞ŋ˧˩		mᵇ	o̞ŋ	˧˩							
矛	矛	mᵇɑʊ̯˧˩		mᵇ	ɑʊ̯	˧˩							
牟	牟	mᵇu̜˧˩		mᵇ	u̜	˧˩							
眸	眸	mᵇo̞ŋ˧˩		mᵇ	o̞ŋ	˧˩							
扭	扭	n̠ᶽi̯əʊ̯˦˨		n̠ᶽ	i̯əʊ̯	˦˨							
紐	纽	n̠ᶽi̯əʊ̯˦˨		n̠ᶽ	i̯əʊ̯	˦˨							
扭	扭	n̠ᶽi̯əʊ̯˦˨		n̠ᶽ	i̯əʊ̯	˦˨							
忸	忸	n̠ᶽi̯əʊ̯˦˨		n̠ᶽ	i̯əʊ̯	˦˨							
狃	狃	n̠ᶽi̯əʊ̯˩˩˨	動	n̠ᶽ	i̯əʊ̯	˩˩˨							
溜	溜	ni̯əʊ̯˧˥		n	i̯əʊ̯	˧˥							
蹓	蹓	ni̯əʊ̯˧˥		n	i̯əʊ̯	˧˥							
瑠	瑠	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
留	留	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
磂	磂	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
餾	馏	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
癅	癅	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
瘤	瘤	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𫫶	𫫶	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
		ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𫫶	𫫶	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
熘	熘	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𠺕	𠺕	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
榴	榴	ni̯əʊ̯˧˩	石榴一詞在口語中後字會讀作陰平	n	i̯əʊ̯	˧˩							
劉	刘	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
瀏	浏	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𣞗	𣞗	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𭇯	𭇯	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𰇞	𰇞	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𭶣	𭶣	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𪝵	𰂁	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
𰂁	𰂁	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
流	流	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
硫	硫	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
琉	琉	ni̯əʊ̯˧˩		n	i̯əʊ̯	˧˩							
柳	柳	ni̯əʊ̯˦˨		n	i̯əʊ̯	˦˨							
溜	溜	ni̯əʊ̯˩˩˨		n	i̯əʊ̯	˩˩˨							
蹓	蹓	ni̯əʊ̯˩˩˨		n	i̯əʊ̯	˩˩˨							
鰍	鰍	t͡ɕʰi̯əʊ̯˧˥		t͡ɕʰ	i̯əʊ̯	˧˥							
鬏	鬏	t͡ɕi̯əʊ̯˧˥	~~兒：表示女生的髮髻	t͡ɕ	i̯əʊ̯	˧˥							
揪	揪	t͡ɕi̯əʊ̯˧˩	白讀	t͡ɕ	i̯əʊ̯	˧˩							
揪	揪	t͡ɕi̯əʊ̯˧˥		t͡ɕ	i̯əʊ̯	˧˥							
酒	酒	t͡ɕi̯əʊ̯˦˨		t͡ɕ	i̯əʊ̯	˦˨							
𢭳	𢭳	t͡ɕi̯əʊ̯˦˨	表示用手旋轉，同動詞（車）	t͡ɕ	i̯əʊ̯	˦˨							
秋	秋	t͡ɕʰi̯əʊ̯˧˥		t͡ɕʰ	i̯əʊ̯	˧˥							
就	就	təʊ̯˩˩˨	白讀	t	əʊ̯	˩˩˨							
就	就	t͡ɕi̯əʊ̯˩˩˨		t͡ɕ	i̯əʊ̯	˩˩˨							
鷲	鹫	t͡ɕi̯əʊ̯˩˩˨		t͡ɕ	i̯əʊ̯	˩˩˨							
㩆	㩆	t͡ɕi̯əʊ̯˩˩˨	1.表示扭傷 2.表示彎曲頸部的動作	t͡ɕ	i̯əʊ̯	˩˩˨							
修	修	ɕi̯əʊ̯˧˥		ɕ	i̯əʊ̯	˧˥							
羞	羞	ɕi̯əʊ̯˧˥		ɕ	i̯əʊ̯	˧˥							
秀	秀	ɕi̯əʊ̯˩˩˨		ɕ	i̯əʊ̯	˩˩˨							
鏽	锈	ɕi̯əʊ̯˩˩˨		ɕ	i̯əʊ̯	˩˩˨							
繡	绣	ɕi̯əʊ̯˩˩˨		ɕ	i̯əʊ̯	˩˩˨							
宿	宿	ɕi̯əʊ̯˩˩˨		ɕ	i̯əʊ̯	˩˩˨							
囚	囚	ɕi̯əʊ̯˧˩	最老派	ɕ	i̯əʊ̯	˧˩							
泅	泅	ɕi̯əʊ̯˧˩	最老派	ɕ	i̯əʊ̯	˧˩							
汓	汓	ɕi̯əʊ̯˧˩	形容詞，表示臉皮厚，粘人	ɕ	i̯əʊ̯	˧˩							
袖	袖	ɕi̯əʊ̯˩˩˨		ɕ	i̯əʊ̯	˩˩˨							
肘	肘	t͡s̻əʊ̯˦˨		t͡s̻	əʊ̯	˦˨							
晝	昼	t͡s̻əʊ̯˩˩˨		t͡s̻	əʊ̯	˩˩˨							
謅	诌	t͡s̻ʰəʊ̯˧˥	存疑，因本地無此詞	t͡s̻ʰ	əʊ̯	˧˥							
𫼝	𫼝	t͡s̻ʰəʊ̯˧˥	動詞，表示推，又作（搊）（掫）	t͡s̻ʰ	əʊ̯	˧˥							
掫	掫	t͡s̻ʰəʊ̯˧˥	動詞，表示推，又作（搊）（𫼝）	t͡s̻ʰ	əʊ̯	˧˥							
搊	𫼝	t͡s̻ʰəʊ̯˧˥	動詞，表示推，又作（掫）（𫼝）	t͡s̻ʰ	əʊ̯	˧˥							
