#ɿ		
m	[1]摸-{抚~}[2]猫毛矛茅猫[3]卯帽冒{往上冒}[5]冒{冒烟}貌茂贸	
t	[1]刀叨[2]捯{~气：喘气；~线：缠线}[3]岛倒道捣导祷[5]到倒盗	
tʰ	[1]涛滔掏[2]逃淘陶萄桃讨[5]套	
n	[1]孬[2]铙挠[3]脑恼袄[5]闹	
l	[1]唠[2]劳{动词，劳作；形容词，劳累，~哩慌：非常耗费心力}捞牢[3]老涝[5]落-{~枕}烙{~饼；饼~子}骆{~驼}酪络乐	
ʦ	[1]遭糟[2]凿[3]早枣澡[5]躁造灶皂	
ʦʰ	[1]糙操{做操}[2]曹槽[3]草[5]肏	
s	[1]骚臊{尿~}[2]索={绳索：~子}扫{~地}[3]嫂[5]臊{害~}扫{~帚}	
tʂ	[1]昭召招朝{朝阳}[2]着{着火}[3]沼找[5]罩赵诏照笊兆	
tʂʰ	[1]超抄钞焯[2]绰{宽~}朝{~代}潮巢[3]吵炒[5]□{~闹：形容干活速度快}	
ʂ	[1]稍梢捎烧[2]韶勺芍[3]少{多~}[5]邵绍潲少{~年}□{后退：往后~~}	
ʐ	[2]饶[3]扰绕{围~}[5]绕{~线}弱-	
k	[1]高膏{牙~}篙糕羔[2]膏{~油}稿搁{搁盐}□{放置：把书~哩书架上}[3]搞[5]告	
kʰ	[3]考烤[5]靠犒	
ŋ	[1]熬{~白菜}[3]袄{大~}	
x	[1]薅蒿[2]豪蚝□{~油：熬油}[3]郝好[5]耗号	
Ø	[2]鏊[5]傲懊奥坳	
#iɔ		
p	[1]彪膘标[3]表摽[5]鳔	
pʰ	[1]飘漂[2]瓢嫖[3]漂{~白}[5]票漂{~亮}	
m	[1]喵[2]苗描瞄[3]庙藐渺淼秒[5]妙	
t	[1]刁叼貂雕[5]吊钓调{音~}	
tʰ	[1]挑[2]条调[3]掉[5]跳	
ȵ	[3]鸟尿	
l	[2]疗聊辽撩寥[3]了{~结}燎{火烧火~}[5]料瞭尥撂廖{姓}略-	
ʦ	[1]焦椒[2]嚼-[3]噍{牛倒~}	
ʦʰ	[1]悄劁{~猪}雀-[2]鹊{麻也~，尾巴长，娶唠媳妇忘唠娘}[5]俏{指人会说话：她嘴可~哩，不叫姨不说话}	
s	[1]霄宵硝销肖消[2]削-[3]小[5]笑	
ʨ	[1]缴骄娇焦蕉椒郊浇胶教交较[2]脚觉-{感~}角饺[3]侥狡扰{打~}觉{睡~}搅铰{剪}轿{上~}剿[5]窖叫教酵	
ʨʰ	[1]锹敲[2]乔侨桥荞瞧桥[3]巧[5]鞘{刀~}确-{的~良}	
ɕ	[1]嚣萧箫宵[2]学-{上~，~习}[3]晓{春~}淆[5]效校孝	
Ø	[1]吆{~喝}幺{~二~}妖邀要{~求}腰绕-[2]尧鹞肴摇姚谣窑姚约-杳{~无音信}[3]舀咬[5]药钥要{想~}耀跃{老}鼬{黄~}疟-{发~子}	
#uɔ		
k	[2]镐	
tʂ	[2]桌	
tʂʰ	[2]戳{印章，常用儿化}	
ʂ	[2]□{动词，吮吸：冰糕化啦，忙着~~}	
Ø	[3]□{象声词，指挥牲口转弯的口令}	
#əu		
pʰ	[1]剖	
m	[2]谋[3]某	
f	[3]否	
t	[1]兜[3]斗{一~米}抖陡豆[5]逗斗{~争}	
tʰ	[1]偷[2]头投[5]透	
n	[1]□{指做事磨蹭：她出个门可~哩}[3]藕{老}[5]怄{老}沤{老}	
l	[1]搂{~牌：摸牌}[2]楼耧{播种用的农具}[3]搂{~抱}漏露{~水}[5]陋{简~}	
ʦ	[3]走[5]奏做-{~活}就{~是}揍	
ʦʰ	[3]□{拟声词，模拟物体快速移动的声音：汽车~哩下子就开上来啦}[5]凑	
s	[1]馊搜{新}[3]叟[5]嗽{咳~}	
tʂ	[1]诌周舟洲州粥掫{~裤子}□{抬：关系好就得互相~抬，不能拆台}[2]轴□{踢：他把狗~哩一沿子（一边儿）去啦}[3]肘[5]咒纣昼宙皱骤	
