tsʰən	2	55	沉陳存曾(~經)層橙承丞橙晴呈程成城誠娠臣									
tsʰən	3	31	蠢懲請									
tsʰən	5	213	陳襯寸蹭秤鄭									
tsʰən	7	33	塵									
sən	1	24	森參(人~)深辛新身申伸孫升勝(~任)生-牲笙甥=(外~)聲心-(~裡)星-(天~)									
sən	2	55	神辰晨荀旬巡循殉唇純蓴乘繩塍趁									
sən	3	31	沉審嬸損筍榫省醒勝									
sən	5	213	滲(~透)信腎慎順舜勝姓甚剩									
sən	2	55	乘									
sən	7	33	什=(~麼)									
kən	1	24	庚=羹耕根=									
kən	3	31	耿									
kən	5	213	更									
kʰən	3	31	肯=									
pəŋ	2	55	棚逢蓬									
pʰəŋ	5	213	拼(~命)									
məŋ	2	55	蒙									
məŋ	5	213	夢									
fəŋ	1	24	風楓瘋豐									
fəŋ	2	55	馮									
fəŋ	3	31	諷									
fəŋ	5	213	鳳									
pin	1	24	鞭辮彬賓檳殯冰-兵心=(~臟)星=(壽~)									
pin	2	55	賃姘頻									
pin	3	31	貶稟辯辨秉柄平=(~均)									
pin	5	213	便(方~)並辯辨									
pʰin	1	24	編篇偏拼									
pʰin	2	55	賃=									
pʰin	3	31	品									
pʰin	5	213	騙遍片聘									
min	2	55	綿眠銘明=(亮~)									
min	3	31	免敏皿									
min	5	213	面=硯命=(生~)									
tin	1	24	顛									
tin	2	55	延庭蜓									
tin	3	31	典鼎									
tin	5	213	掂店電殿奠佃訂定碇									
tʰin	3	31	舔艇挺									
lin	1	24	研									
lin	2	55	廉嚴吟連聯言憐蓮鄰人陵菱迎寧佞									
lin	3	31	鐮斂臉阮銀殮									
lin	5	213	驗念練煉棟戀吝令									
lin	2	55	簾									
ʨin	1	24	兼今金禁襟艱健捐津市斤筋均鈞軍君京荊驚鯨精=經絹									
ʨin	3	31	檢儉錦簡踐僅擲鄭盡緊謹境景警頸									
ʨin	5	213	劍漸禁建健漸眷鍵倦盡晉僅勁郡件靜敬竟鏡競凈勁靖									
ʨin	7	33	菌									
ʨʰin	1	24	殲謙侵遷千牽圈親=(~戚)近卿輕傾頃簽									
ʨʰin	2	55	潛鉗琴禽擒乾全旋權顴秦勤芹群裙情									
ʨʰin	3	31	寢遣犬									
ʨʰin	5	213	欠歉慶									
ɕin	1	24	心仙宣欣熏勛薰興星馨辛新=									
ɕin	2	55	尋閑賢弦玄懸行(~為)形型刑行(品~)嫌									
ɕin	3	31	險限癬顯									
ɕin	5	213	憲獻現縣訊釁訓興(高~)杏行幸性限									
sin	1	24	腥新									
in	1	24	淹閹醃音陰窨煙冤淵因洇殷暈(~車)鷹鶯鸚櫻英嬰纓									
in	2	55	炎鹽閻壬任(姓)淫顏=然燃延員緣沿元原源袁轅園援齦仁勻雲雲贏營螢人=(~民)寅									
in	3	31	染飲演忍引隱冗尹影永泳穎									
in	5	213	厭艷任(責~)雁=筵堰燕咽(吞~)院願怨刃認印閏潤韻運應孕映									
kuan	1	24	官棺觀(參~)冠(衣~)關=(~系)									
kuan	3	31	管館									
kuan	5	213	貫灌罐觀(奇~)慣									
kuan	7	33	關(~系)									
kʰuan	1	24	寬									
kʰuan	3	31	款									
uan	1	24	豌剜彎灣									
uan	2	55	完還(~原)									
uan	3	31	晥晚挽腕									
uan	5	213	萬									
kuən	3	31	滾									
kuən	5	213	棍									
kʰuən	1	24	昆坤									
kʰuən	3	31	捆									
kʰuən	5	213	困睏									
xuən	1	24	葷									
uən	1	24	溫瘟									
uən	2	55	文紋蚊=聞									
uən	3	31	穩吻刎									
uən	5	213	問									
puŋ	2	55	朋									
muŋ	3	31	錳									
muŋ	5	213	孟									
tuŋ	1	24	東冬									
tuŋ	2	55	同銅桐筒童瞳									
tuŋ	3	31	董懂洞-(下~：地名)									
tuŋ	5	213	凍棟洞=動									
tʰuŋ	1	24	通									
tʰuŋ	3	31	桶捅統									
tʰuŋ	5	213	痛									
luŋ	1	24	聾龍壠									
luŋ	2	55	農膿儂隆籠									
luŋ	3	31	攏									
luŋ	5	213	弄									
kuŋ	1	24	公蚣工功攻弓宮供									
kuŋ	3	31	汞供鞏共-(總~)									
kuŋ	5	213	貢供共=									
kʰuŋ	1	24	空(~虛)									
kʰuŋ	3	31	孔恐									
kʰuŋ	5	213	控									
xuŋ	1	24	轟(~出去)烘									
xuŋ	2	55	弘宏紅洪鴻虹									
xuŋ	3	31	哄									
xuŋ	5	213	轟									
tsuŋ	1	24	棕鬃粽宗綜中(當~)忠終蹤鐘鍾盅松(~緊)									
tsuŋ	3	31	總冡種腫									
tsuŋ	5	213	中(射~)眾縱種(~樹)重=(~負)									
tsʰuŋ	1	24	聰蔥囪充從(~容)沖舂樁									
tsʰuŋ	2	55	叢蟲崇從重(~復)									
tsʰuŋ	3	31	慫寵									
tsʰuŋ	5	213	仲統重(輕~)									
tsʰuŋ	7	33	重(輕~)									
suŋ	1	24	松嵩									
suŋ	3	31	宋									
suŋ	5	213	送誦頌訟									
liuŋ	2	55	濃									
ʨʰiuŋ	2	55	松-(~樹)窮瓊									
ɕiuŋ	1	24	胸兇兄									
ɕiuŋ	2	55	熊雄									
ɕiuŋ	5	213	嗅									
ɕiuŋ	1	24	擁雍擁									
iuŋ	2	55	茸容蓉絨戎融榮庸氄									
iuŋ	3	31	勇湧甬									
iuŋ	5	213	用									
