堂	tʰɔŋ2											
糖	hɔŋ2											
糖	tʰɔŋ2											
塘	hɔŋ2											
塘	tʰɔŋ2											
膛	hɔŋ2											
膛	tʰɔŋ2											
囊	nɔŋ2											
廊	lɔŋ2											
郎	lɔŋ2											
朗	lɔŋ5											
葬	tsɔŋ5											
倉	tsʰɔŋ1											
藏	tsʰɔŋ2											
桑	sɔŋ1											
缸	kɔŋ1											
崗	kɔŋ1											
康	hɔŋ1											
糠	hɔŋ1											
昂	ŋɔŋ6	～面困覺：仰面睡										
行	hɔŋ2											
娘	ŋiɔŋ2	老闆～										
娘	jiɔŋ2	婦～：婦女										
釀	jiɔŋ6	～豆腐										
良	liɔŋ2											
凉	liɔŋ2											
涼	liɔŋ2											
糧	liɔŋ2											
梁	liɔŋ2											
粱	liɔŋ2											
兩	liɔŋ3											
亮	liɔŋ6											
靚	liaŋ6	美										
將	tsiɔŋ1											
漿	tsiɔŋ1											
醬	tsiɔŋ5											
槍	tsʰiɔŋ1											
牆	tsʰiɔŋ2											
相	siɔŋ1											
箱	siɔŋ1											
想	siɔŋ3											
相	siɔŋ5											
象	tsʰiɔŋ6											
張	tsɔŋ1											
長	tsʰɔŋ2											
帳	tsɔŋ5											
腸	tsʰɔŋ2											
場	tsʰɔŋ2											
場	tsʰɔŋ3	量詞										
丈	tsʰɔŋ5	～人佬：岳父										
丈	tsʰɔŋ6	姑～										
仗	tsʰiɔŋ1	爆～：鞭炮										
莊	tsɔŋ1											
裝	tsɔŋ1											
妝	tsɔŋ1											
粧	tsɔŋ1											
瘡	tsʰɔŋ1											
牀	tsʰɔŋ2											
狀	tsʰɔŋ6											
霜	sɔŋ1											
章	tsɔŋ1											
樟	tsɔŋ1											
掌	tsɔŋ3											
廠	tsʰɔŋ3											
唱	tsʰɔŋ5											
傷	sɔŋ1											
常	sɔŋ2											
尚	sɔŋ1	和～										
尚	sɔŋ6											
上	sɔŋ6											
薑	kiɔŋ1											
香	hiɔŋ1											
鄉	hiɔŋ1											
向	hiɔŋ5											
羊	jiɔŋ2											
洋	jiɔŋ2											
揚	jiɔŋ2											
陽	jiɔŋ2											
養	jiɔŋ3											
博	pɔk8											
博	pɔk7	～物館										
薄	pʰɔk7											
蔔	pʰik8											
莫	mɔk7											
摸	mɔ1											
託	hɔk7											
託	tʰɔk7											
托	hɔk7											
托	tʰɔk7											
落	lɔk8											
絡	lɔk7	在水裏撈魚的竹籠										
作	tsɔk7											
鑿	tsʰɔk8											
昨	tsʰɔk8											
索	sɔk7											
閣	kɔk7											
鶴	hɔk7											
惡	ɔk7											
雀	tsiɔk7	麻～：麻將										
鵲	siak7											
嚼	tsʰiau2											
著	tsɔk7	穿（衣服）										
著	tsʰɔk7	～火										
勺	sɔk7											
腳	kiɔk7											
約	jiɔk7											
藥	jiɔk7											
光	kɔŋ1											
廣	kɔŋ3											
黃	vɔŋ2											
蟥	vɔŋ2											
惶	kʰɔŋ2	害怕										
方	fɔŋ1											
枋	fɔŋ1	四條棱的木條										
坊	fɔŋ1											
放	fɔŋ5											
房	fɔŋ2											
忘	mɔŋ6											
網	mɔŋ3											
望	mɔŋ6											
框	kʰɔŋ1											
眶	kʰiaŋ2											
狂	kʰɔŋ2											
枉	vɔŋ3											
王	vɔŋ2											
往	vɔŋ6											
鑊	vɔk8											
綁	pɔŋ3											
棒	pʰaŋ6											
蚌	pʰɔŋ5											
樁	tsɔŋ1											
撞	tsʰuŋ6	～到：遇見										
窗	tsʰɔŋ1											
雙	suŋ1											
江	kɔŋ1											
講	kɔŋ3											
降	kɔŋ5											
虹	huŋ2											
虹	fuŋ2											
項	hɔŋ6											
駁	pɔk7											
坣	pɔk7	量詞，畦										
雹	pʰau1											
雹	pʰɔk8											
桌	tsɔk7											
啄	tuk8											
涿	tuk7	水～：被水淋										
濁	tsʰuk8											
捉	tsuk7											
嗍	sɔt7	喝										
覺	kɔk7											
角	kɔk7											
餃	kau3											
確	kʰɔk7											
殼	hɔk7											
學	hɔk8											
朋	pʰiŋ2											
登	tiŋ1											
燈	tiŋ1											
凳	tiŋ5											
藤	hiŋ2											
藤	tʰiŋ2											
層	tsʰiŋ2											
肯	hiŋ3											
恆	hiŋ2											
冰	piŋ1											
凌	liŋ2											
陵	liŋ2											
懲	tsiŋ3											
橙	tsʰaŋ2											
蒸	tsiŋ1											
秤	tsʰiŋ5											
繩	siŋ2											
升	sin1	米～：米筒，一種度量工具										
承	siŋ2											
凝	ŋiŋ1	膩										
興	hiŋ5											
應	jiŋ5											
蠅	jiŋ2											
北	pik7											
墨	mik8											
得	tik7											
特	tik7											
肋	lik8											
賊	tsʰik8											
塞	sik7											
刻	hiet7											
刻	kʰiet7											
黑	hik7											
逼	pik7											
力	lik8											
力	lit7	大～牛：牛大力										
即	tsit7											
鯽	tsit7											
熄	sit7											
直	tsʰit8											
值	tsʰit8											
側	tsit7											
色	sik7											
織	tsit7	～布										
食	sik8											
識	sit7											
識	sik7											
翼	jik7											
國	kɔk7											
盲	maŋ2											
蜢	maŋ3											
掹	paŋ1	～草：拔草										
打	ta3											
冷	laŋ1	～飯										
冷	laŋ6											
撐	tsʰaŋ1											
撐	tsʰaŋ5	頂										
生	saŋ1											
牲	saŋ1											
甥	saŋ1											
省	siŋ3											
更	kaŋ5											
羹	kaŋ1											
哽	kʰiŋ3	噎										
梗	kaŋ3	莖幹										
梗	kaŋ5	絆倒										
更	kaŋ5											
坑	haŋ1											
硬	ŋaŋ6											
行	haŋ2											
桁	haŋ2	檁條										
棚	pʰaŋ2											
爭	tsaŋ1											
掙	tsaŋ1											
耕	kaŋ1											
櫻	jim1	金～子										
罌	aŋ1											
柄	piaŋ5											
平	pʰiaŋ2											
平	pʰiŋ2											
坪	pʰiaŋ2											
萍	pʰiaŋ2											
病	pʰiaŋ6											
明	miŋ2											
命	miaŋ6											
猄	kiaŋ1	黃～										
荊	kiŋ1											
驚	kiŋ1											
鏡	kiaŋ5											
影	jiaŋ6											
餅	piaŋ3											
名	miaŋ2											
領	liaŋ6											
精	tsiŋ1											
腈	tsiaŋ1	～肉：瘦肉										
井	tsiaŋ3											
清	tsʰiŋ1											
請	tsʰiaŋ3											
情	tsʰiŋ2											
晴	tsʰiaŋ2											
靜	tsʰiŋ6											
淨	tsʰiaŋ6											
擤	siŋ6											
姓	siaŋ5											
正	tsiŋ1	～月										
整	tsiŋ3											
政	tsin5											
正	tsaŋ5	才，表示以前不久										
正	tsiŋ5											
聲	saŋ1											
城	saŋ2											
城	siŋ2											
成	siŋ2											
頸	kiaŋ3											
輕	hiaŋ1											
贏	jiaŋ2											
瓶	pʰiaŋ2											
屏	piaŋ6	～人：捉迷藏										
屏	pʰiŋ2											
釘	tiaŋ1											
頂	tiaŋ3											
頂	tiŋ3											
聽	hiaŋ1											
聽	tʰiaŋ1											
廳	hiaŋ1											
廳	tʰiaŋ1											
停	hiŋ2											
停	tʰiŋ2											
亭	tʰiŋ2											
挺	hiŋ3											
挺	tʰiŋ3											
定	hiŋ6											
定	tʰiŋ6											
零	liŋ2											
鈴	liŋ2											
齡	liŋ2											
另	liŋ5	～日：別日										
另	liŋ6	～外										
青	tsʰiaŋ1											
星	siaŋ1											
星	siŋ1											
腥	siaŋ1											
醒	siaŋ3											
經	kiŋ1											
經	kin1	神～病										
逕	kan5	沙～鎮，地名										
逕	kaŋ5	牛～廟										
馨	hiŋ1											
百	pak7											
柏	pʰak7											
伯	pak7											
拍	pʰak7											
拍	pʰak8	～檔										
白	pʰak8											
格	kak7											
客	hak7											
咳	kʰem3											
額	ŋak8											
嚇	hak7											
麥	mak8											
脈	mak8											
擘	mak7	掰										
摘	tsak7											
隔	kak7											
扼	ak7											
軛	ak7											
隙	kʰik7	樹～：樹中間的結										
屐	kʰiak8											
逆	ŋak8											
僻	pʰit7											
積	tsik7											
積	tsit7	疳～										
惜	siak7	疼愛										
惜	sik7	愛～										
席	tsʰik8											
蓆	tsʰiak8											
隻	tsak7											
炙	tsak7											
赤	tsʰak7											
尺	tsʰak7											
石	sak8											
壁	piak7											
劈	pʰiak7											
的	tik7											
啲	tit7	阿（aʔ8）～仔：一點兒										
踢	hiak7											
踢	tʰiak7											
笛	hiak8											
笛	tʰiak8											
曆	lik8											
瀝	liak7											
戚	tsʰit7											
橫	vaŋ2											
兄	hiŋ1											
永	viŋ6											
傾	kʰiŋ1											
瓊	kʰiŋ2	凝結										
劃	vak8											
篷	pʰuŋ2											
蒙	muŋ2											
蠓	maŋ3	牛～：牛虻										
朦	muŋ2	模糊										
東	tuŋ1											
棟	tuŋ5											
凍	tuŋ5											
通	huŋ1											
通	tʰuŋ1											
桶	huŋ3											
桶	tʰuŋ3											
捅	tuŋ3											
同	huŋ2											
同	tʰuŋ2											
銅	huŋ2											
銅	tʰuŋ2											
筒	huŋ2											
筒	tʰuŋ2											
洞	huŋ1											
洞	tʰuŋ1											
籠	luŋ2											
聾	luŋ2											
嚨	liŋ2	喉～										
嚨	lin2											
礱	luŋ3	箱子										
弄	luŋ6											
鬃	tsuŋ1											
粽	tsuŋ1	包～										
粽	tsuŋ5											
蔥	tsʰuŋ1											
囱	tsʰuŋ1											
囪	tsʰuŋ1											
送	suŋ5											
公	kuŋ1											
工	kuŋ1											
功	kuŋ1											
空	kʰuŋ1	窿～：窟窿										
空	huŋ1											
孔	kʰuŋ3											
紅	huŋ2											
紅	fuŋ2											
洪	huŋ2											
冬	tuŋ1											
統	huŋ3											
統	tʰuŋ3											
農	nuŋ2											
膿	nuŋ2											
鬆	suŋ2											
風	huŋ1											
風	fuŋ1											
楓	huŋ1											
楓	fuŋ1											
夢	muŋ1											
夢	muŋ6											
窿	luŋ2											
中	tsuŋ1											
中	tsuŋ5											
鍾	tsuŋ1											
蟲	tsʰuŋ2											
熊	jiuŋ2											
封	fuŋ1											
峰	fuŋ1											
蜂	huŋ1											
蜂	fuŋ1											
捧	puŋ3											
濃	jiuŋ2											
龍	luŋ2											
從	tsʰuŋ2											
松	tsʰuŋ2											
重	tsʰuŋ2											
重	tsʰuŋ6											
鐘	tsuŋ1											
盅	tsuŋ1											
種	tsuŋ3											
種	tsuŋ5											
種	tsuŋ6	～痘										
腫	tsuŋ3											
衝	tsʰuŋ1											
沖	tsʰuŋ1											
舂	tsuŋ1											
共	kʰuŋ6											
胸	huŋ1											
容	jiuŋ2											
榕	jiuŋ2											
蓉	jiuŋ2											
用	jiuŋ6											
撲	pʰuk7	倒扣										
木	muk8											
沐	muk8											
讀	huk8											
讀	tʰuk8											
鹿	luk7											
族	tsuk7											
穀	kuk7											
谷	kuk7											
哭	huk7											
屋	uk7											
督	tuk7											
毒	huk8											
福	fuk7											
幅	fuk7											
腹	pʰat7	肚～：腹部										
服	fuk8											
伏	pʰuk7	趴										
目	muk8											
六	luk8											
竹	tsuk7											
築	tsuk7											
畜	tsʰuk7											
縮	suk7											
粥	tsuk7											
叔	suk7											
熟	suk7											
肉	jiuk7											
肉	jiuk8											
菊	kuk7											
麴	kʰuk7											
蓄	tsʰut7											
綠	luk8											
足	tsuk7											
粟	suk7											
燭	tsuk7											
曲	kʰuk7											
浴	jiuk7											
