#符号说明：-白=文/书*俗?待考	
#调值	［1］35［2］314［3］42［5］11［6］13
#ɿ	
k [1]高膏糕羔交郊胶[3]稿搞搅-{～屎棍子：比喻小孩身上很脏}[5]告教校较酵窖觉{睏~：睡觉}跤{拜~：摔跤}叫-{~化子：乞丐}	
kʰ [1]敲={敲诈勒索}□{发抖}[3]考烤拷[5]靠铐	
ŋ [1]傲-{死~：很骄傲}[2]熬[3]咬=[6]拗傲={骄~}	
h [1]淘掏涛焘蒿浩[2]逃陶豪嚎壕毫萄{葡~}[3]讨好[5]孝效耗号{~记：标记}悼={～念}[6]桃道稻盗导-号{~码}	
Ǿ [1]爊{~菜：炒菜}[5]奥澳懊坳{~上：山上}扷{测量}	
#iɑu	
p [1]标镖飚彪[3]表婊裱[5]俵{分发。~烟，~果子}	
pʰ [1]飘漂{~流}[2]瓢嫖薸[3]漂{~白}[5]票漂{~亮}	
m [2]苗瞄描[3]藐渺秒淼[5]妙谬[6]庙	
t [1]刁貂雕叼碉挑-{~起：撩起}朝-{三~：生小孩三日（今不限于三日，或几日、十几日不定）后做的酒席}[3]屌{死~：很了不起}[5]钓吊-掉调悼-{作~：吊丧}□{用绳子绑}[6]鸟-	
tʰ [1]跳挑=[2]条调□{玩耍}[5]粜{卖出或买进。~米吃：买米吃；~谷：卖谷子}[6]吊={垂下}	
l [2]聊辽疗撩寥僚燎=□{焯}[3]了[6]料廖□{扔}	
ʨ [1]娇骄浇蕉椒[3]饺绞剿缴搅={~拌机}[5]叫=	
ʨʰ [1]悄敲=□{和，跟}[2]乔桥侨荞瞧樵[3]巧[5]俏翘撬	
ȵ [1]□{翘。~起：翘起，~嘴巴：翘嘴巴}[2]尧[3]鸟=[6]尿	
ɕ [1]消销宵萧肖潇霄箫嚣硝枭逍削=□{～子：榫子}[3]小晓{~得：知道}[5]笑	
Ǿ [1]妖腰邀吆要{~求}[2]饶遥谣摇谣窑姚瑶肴[3]绕扰杳舀{~水}[5]耀要{需~}[6]□{晃动}	
#ɑŋ	
p [1]帮邦浜梆般搬=[3]绑磅膀镑榜泵{水~}[5]半棒{~~冰}	
pʰ [1]乓拌-{~命}[2]庞旁螃盘搬-{~开：扒开}[3]髈{~蹄：蹄髈}[5]胖傍蚌判叛畔□{模拟的敲锣声}[6]伴绊拌=	
m [1]昂-{昂起}[2]忙芒盲氓瞒[3]莽蟒满=网-{捞~：一种捕鱼工具}[6]满-望-	
f [1]方芳枋{地~：门槛}[2]房防坊妨[3]纺仿访□{~sɛi35：丝瓜}[5]放	
t [1]当裆端[3]党短[5]档挡断=	
tʰ [1]仓舱苍窗疮闩窜湍汤{动词。~肉；做肉羹}[2]藏床团=[3]趟=[5]创[6]状撞奘{唐三~}	
n [2]囊[3]暖={~壶：暖水瓶}[6]暖={烘~：暖和}	
l [1]朗-{稀疏}[2]狼郎廊榔螂栾孪圞{圆}[3]朗={晴～}卵-{~子：男性睾丸}[5]㫰{~衫衣}乱=[6]浪乱-梁-{下~，房屋竣工}	
ʦ [1]脏装庄妆桩钻{动词。冇档~：没处藏身}[5]钻{名词。~头}葬壮	
s [1]桑丧双霜孀酸[3]嗓爽□{量词，截}[5]丧算蒜	
tʂ [1]章樟蟑张=蘸{唱~：做法事}[3]掌长={生~}涨=[5]账障障瘴胀=帐=	
tʂʰ [1]唱倡娼猖[2]肠嫦尝常=场{市集}长{~短}偿=[3]场厂敞[5]唱畅[6]丈杖仗	
ʂ [1]商伤殇[2]尝常-偿-[3]赏晌[5]尚上=[6]上-	
k [1]刚岗缸纲冈肛干甘肝杆扛-{~得起}钢{名词。~筋}柑{~子：橘子}[3]港讲感敢赶杆秆[5]杠降{~落}钢{动词，将旧铁器翻新}	
kʰ [1]康刊糠=看{~守}[2]扛={~责任}[3]砍□{一般指饼干或油炸之类的食物变质}[5]抗炕看	
ŋ [1]安庵氨{~基酸}胺{甲~磷}[2]昂[3]□{不稳}[5]按岸暗案	
h [1]汤糠-[2]糖堂唐塘行航杭寒韩函含降{投~}团-[3]盪{涮。~口，~把碗}□{液体摇摆不定}[5]巷撼项焊翰罕汉[6]汗旱段缎锻断-	
Ǿ [2]昂=[3]虹-[5]晏={晚，天~过哩}	
#iɑŋ	
t [1]张-{~饭：盛饭}□{测量}[3]长-{生~}[5]胀-	
tʰ [1]□{踢。~脚}	
l [2]梁量良凉粮粱[3]两辆俩[5]晾谅[6]亮	
ʨ [1]疆僵姜缰浆将{~军}[3]蒋奖桨[5]匠酱将{大~}□{踩踏}	
ʨʰ [1]枪腔羌[2]墙强[3]抢[5]呛[6]□{~颈：不顺从，不听话}	
ȵ [2]娘[3]□{逛，一般含贬斥义。~子，喜欢到处瞎逛的人}□{颤抖}	
ɕ [1]香乡相箱湘厢襄镶[2]详祥降[3]想响饷飨[5]像向相[6]象	
Ǿ [1]央秧殃鸯泱[2]羊阳杨洋扬佯烊疡瓤[3]养氧仰[6]样痒让	
#uɑŋ	
k [1]光胱咣[3]广[5]逛	
kʰ [1]匡框筐眶诓[2]狂[5]况矿旷邝	
h [1]慌荒[2]黄=皇凰璜簧煌蝗徨磺[3]谎晃幌	
Ǿ [1]汪[2]王亡黄-{蛋黄}[3]网=[6]旺枉妄望=□{这，这么。~样：这样子}	
#əŋ	
p [1]绷{~带}[3]捧-[5]□{水涌貌}[6]碰-{打字牌术语}□{打~~：洗澡，作小孩语}	
pʰ [1]烹=喷={副词，很。~香；~臭；~腥}[2]蓬棚篷湓{溢出}[3]碰=捧=	
m [1]□{～～：爷爷}[2]蒙盟檬[3]猛[5]孟[6]梦懵{笨}	
f [1]风枫疯峰锋蜂丰封烽[2]冯缝逢[3]讽=[5]奉俸嗅[6]凤	
t [1]东冬咚中-{~间}[3]董懂[5]冻栋	
tʰ [1]葱聪匆囱=通={~知}[2]童从丛铜=同={~学}桐=[3]捅统筒=桶=[5]痛=[6]动={~物园}洞=	
n [2]农浓脓[5]弄	
l [1]聋-{～子}□{借}[2]龙隆珑垅笼-{~子：即笼子}聋={装～作哑}[3]垄拢笼={~子：可以挑起来的箱子}	
ʦ [1]宗棕踪鬃[3]总□{攥住}[5]粽综纵□{皱}	
s [1]松嵩[2]□{~样，孬样}□{小气。死~}[3]耸怂竦□{推}[5]送宋诵颂讼	
tʂ [1]真针珍甄臻侦征蒸正{~月}筝=[3]拯诊疹整[5]镇振震症政证正{~式}圳={深~}	
tʂʰ [1]嗔称郴撑[2]臣陈沉成橙呈程承诚惩丞骋城=乘=辰=[5]秤阵{一~唧，一会儿}	
ʂ [1]身申伸声升呻呻深燊{振~：人名}[2]神什晨绳辰-城-{麻~：地名}乘-{~法}[3]婶审沈 [5]甚剩胜圣甚慎[6]肾={人体的肾脏}	
k [1]公=工=功=攻=供=弓=蚣=恭=躬=龚[3]巩汞[5]贡=供=拱=	
kʰ [1]空={~间}崆[3]孔{~夫子}恐=[6]共={一~}	
#iᵊŋ	
p [1]冰兵斌彬宾濒槟滨[3]丙柄秉炳禀饼=[5]殡并=	
pʰ [1]拼{~音}姘乒{～乓球}[2]凭评瓶屏萍苹贫频平=坪=[3]品[5]聘娉病=[6]并-	
m [1]铭鸣民名=明=[3]泯闽闵敏皿[5]命=焖{～饭}	
f [1]凶胸匈熏薰勋兄={~长}[2]纯醇唇熊雄[5]训舜顺=[6]顺-	
t [1]盯丁=钉={名词}[3]顶鼎[5]订钉={动词}	
tʰ [1]听={~写}厅={~屋：堂屋}[2]停庭廷[3]挺艇[6]定=淀{~粉}	
l [1]□{偷偷地走}[2]铃玲凌陵铃龄菱羚鳞临琳林淋霖邻磷麟粼灵=零=[3]领=岭=[5]吝赁[6]令另	
ʨ [1]经精京惊晶茎荆鲸睛泾金今斤津筋巾[3]景警阱紧锦瑾{人名用字}井=□{~你，随你}□{焯}[5]境竟竞径敬劲进禁浸晋镜=	
ʨʰ [1]倾蜻氢卿亲侵钦青=清=轻=[2]情秦琴勤擒禽芹晴=寻-{~死，~到}[3]顷寝请=□{打~：冷颤}[5]庆沁[6]静尽近仅净=肾-{禽类的胃，鸡~}	
ȵ [2]宁-{~静}	
ɕ [1]新心欣馨辛鑫芯锌薪猩歆{人名用字}星=腥=兴{~旺}[2]型形刑邢{姓}行{品~}[3]笋-醒=□{炫耀}[5]信衅性杏姓=兴{~趣}	
Ǿ [1]因音阴殷茵荫姻英婴樱鹰鹦蝇莺瑛{人名用字}[2]银淫吟寅龈人仁壬迎盈萤=营-赢=莹{人名用字}[3]引饮隐瘾颖忍影=[5]映印应任妊饪[6]认刃纫	
#uəŋ	
k [1]轰烘揈{倒}[2]红宏洪虹={彩~}鸿弘[3]哄=	
Ǿ [1]翁嗡揞{盖。~到：盖住}	
#yəŋ	
k [1]均军君菌中钟忠终衷[3]准种{名词。做~}肿□{食，贬义}[5]郡种{动词。~田}众=仲圳-{山畔水沟}	
kʰ [1]春冲充椿[2]裙群虫穷重{~新}琼[3]宠蠢[5]铳众-[6]重{轻~}	
Ǿ [1]晕雍庸拥[2]云匀耘荣容融蓉{人名用字}溶绒榕熔戎茸营={~长}[3]尹{姓}涌勇咏甬踊永咏允陨殒[5]熨润=酝[6]用佣运韵闰润-	
#ŋ	
k [1]工-功-攻-公-宫-弓-躬-恭-[5]贡-供-拱-{钻}	
kʰ [1]空-{~咯：空的}控-[3]恐-[5]空-{把箩~出来}[6]共-{~产党}	
h [1]通-{~过哩：通了}[2]铜-桐-[3]桶-筒-囱-{烟~}[5]空-{不得~：没有空}动-{～身}痛-[6]洞-	
Ǿ [2]鱼-□{~~：大便，作小孩语}[3]五-伍-{大~：字牌数字}	
