ɣɔ	6	213	号2(~数)浩昊㩝(~~分量)			
ɔ	1	44	䫜(又音,~脸)懊(又音,~憦)			
ɔ	0	0	噢(语助问)			
piɔ	1	44	膘标彪滮(~水)			
piɔ	3	51	表婊裱			
piɔ	5	334	嫑(方言字,“不要”的合音)			
pʰiɔ	1	44	飘漂1(水上~)			
pʰiɔ	3	51	漂2(~亮)瞟(~眼,目斜视,生理性眼病)			
pʰiɔ	5	334	票			
biɔ	2	113	嫖瓢剽(~窃)			
miɔ	3	51	秒妙渺藐□(斜著眼睛微看一下:~~)			
miɔ	5	334	苗描瞄猫			
miɔ	6	213	庙			
tiɔ	1	44	刁貂雕屌(俗字.阴茎)凋			
tiɔ	3	51	鸟-(~兽，飞禽)勺(~住仔)			
tiɔ	5	334	钓吊□(~~儿·很少)			
tʰiɔ	1	44	挑(~担,~拨)𠛪(刈,~草,~刺)			
tʰiɔ	3	51	誂(~祸)□(让人占便宜:~你发财)			
tʰiɔ	5	334	跳眺粜			
diɔ	2	113	条笤(~帚)调1(~和)			
diɔ	4	231	掉1(摆动:~屁胶;绞:~绳)			
diɔ	6	213	调2(~头.~子)掉2(~头)			
liɔ	3	51	了(~不得,~家精)𨣀(面白~~)			
liɔ	5	334	燎潦僚瞭聊辽廖撩(掀~起来，挑弄、引逗，~路头)憀(无~)			
liɔ	6	213	料撂(扔:~拉仔)			
tɕiɔ	1	44	交=(~通)郊胶=(~布)焦蕉礁椒(斑~)骄娇(~嫩)浇(~水)䩌(~黑)			
tɕiɔ	3	51	剿矫缴(上~)狡饺(~儿,即~子)绞=(~丝旁)□(外~,即外行)□(壅根时把土翻到根部的动作)			
tɕiɔ	5	334	教=(~育)校1(~对)较叫觉=(睡~)			
tɕʰiɔ	1	44	锹悄跷(~脚二郎腿)缲(卷起衣袖、裤管等;缝纫方法:~边)撬敲=(推~)			
tɕʰiɔ	3	51	巧			
tɕʰiɔ	5	334	窍(~门)俏鞘翘1(~尾巴)			
ʥiɔ	2	113	瞧樵乔侨桥荞憔蹻(他人~不过)翘2(门~拉作)□(盖子不盖紧,露一点缝:拿盖头~点）			
ʥiɔ	4	231	□(~座前:七数里,即死后七七四十九天内,一天三次,灵位前上供,座即座子,供奉灵位处）			
ʥiɔ	6	213	轿撟(翘)			
niɔ	3	51	鸟=□(~调,什么都不如意,吵闹不体.一般指小孩）			
niɔ	5	334	饶=(宽恕:~~他:另外添加:~头:叫~,讨~)			
niɔ	6	213	绕=(~线)			
ɕiɔ	1	44	消宵硝销肖2(~像)嚣萧箫浇2(~薄)踃(~地液)□(掀.掲:被子~起来:~到第几页)			
ɕiɔ	3	51	小晓			
ɕiɔ	5	334	笑啸孝=(~顺)□(豆荚、油菜等的果实因成熟而裂开)酵=(~母菌)			
ʑiɔ	2	113	肴(~馔：丰盛的饭菜)淆(混~)			
ʑiɔ	6	213	效校2(学~)			
iɔ	1	44	要1(~换)妖邀腰么吆䙅			
iɔ	2	113	摇谣窑姚尧遥			
iɔ	3	51	舀			
iɔ	5	334	要2(~不~)䙅(~紨)			
iɔ	6	213	耀鹞(~子)𡧮(虚掩)跃1(跳~)曜			
ko	1	44	瓜家4(当~)褂(~布衫)傢-(~货)			
ko	3	51	寡			
ko	5	334	嫁-(出~)挂卦架-2(~子)			
kʰo	3	51	夸垮侉(~子)㡁(开~)抲(~住胡咙)□(骨鲠在喉)□(塞:身里~~杀杀)			
kʰo	5	334	跨挎			
go	2	113	□(骑跨，~来凳里;生吃硬~.强买或强占）			
ŋo	1	44	桠(树~枝)丫(~头)鸦-(鱼鹰:老~,乌~,~鹊,喜鹊)挜(~饭)			
ŋo	2	113	牙-芽-□(啃;~玉米)			
ŋo	3	51	哑瓦			
ŋo	5	334	垩(~壮头,施肥)			
xo	1	44	花虾颬(~口气)			
xo	3	51	劐(用刀破开、划开)			
xo	5	334	化			
ɣo	2	113	华铧划(~算,计算)合(折合:一块美元~一到人民币八块多)			
ɣo	4	231	下1-(往:~海,~田:放入:~馄饱；或动物生产:~牸)			
ɣo	6	213	下2(上~)夏1-(~天,立~)			
o	1	44	蛙搲(用手抓取)			
o	3	51	□(呕吐)			
o	5	334	划(~船)			
o	6	213	话画			
o	0	0	噢(语气词，又音)			
tɕyo	1	44	渣(~滓)加=佳-家=(~私)抓2査(姓)蔗(甘~)㪭(~牌)拃(一~长)			
tɕyo	3	51	假-(真~)□(爱打扮:她蛮~各)			
tɕyo	5	334	诈榨(油~)炸(~弹)架=(打~)价2=(~钱)驾2(保~)奓(~脚)吒(哪~)□(往下用劲,赖着不走:他~好仔不肯跑,~丧,棺材拍起来时感到特別重)柞(~钉树)			
tɕʰyo	1	44	叉1(~子)差-(~不多)钗黢(~~黑)			
tɕʰyo	3	51	叉2(分开成叉形:脚~开来,两只手~在腰里）			
tɕʰyo	5	334	岔(三~路)杈(~枝)汊(~河)			
ʥyo	2	113	茶搽査(检~)昨乍(~浦)			
ʥyo	6	213	□(弯腰蹲下)			
ɕyo	1	44	沙1纱砂鲨靴2(茅~,用芦花、茅草制成的靴状草鞋）			
ɕyo	3	51	沙2(散了;~伙)傻(~子)耍(旧.玩~:~戏)			
ɕyo	5	334	晒			
ʑyo	2	113	□(鱼类变质,鱼肉变松:引申为懦弱无能:~货)			
ʑyo	6	213	下3(~等,~处,旅店)夏2-(~至)			
yo	1	44	丫=(~鬟)			
yo	2	113	衙2(~门)			
yo	3	51	雅-			
pɤ	1	44	波菠玻芭笆(~斗)巴(~不得)疤(疜~)播扒(~好仔)			
pɤ	3	51	把1-(用手握住:手~手:~柄)			
pɤ	5	334	簸霸坝(~桩)把2-(~尿)			
pʰɤ	1	44	颇坡			
pʰɤ	3	51	剖(~开来)			
pʰɤ	5	334	破怕□(量词.次,遍:衣裳过仔两~,书念仔三~)			
bɤ	2	113	婆(~~.公~)琶杷钯耙筢(抓~)鄱𫜨(~牙齿)扒(~饭)□(玩弄:~火)			
bɤ	6	213	薄(~荷)罢2(停止:~工)			
mɤ	2	113	□(遮~,遮蔽:太阳遮~)			
mɤ	3	51	马玛码(号~,筹~:堆叠:砖头~~好)母=(~亲)拇𣻕磨1(年纪大,吃东西有得~勒)□(沿着地围慢慢移动:拿只缸~过籴)□(~~;估算)			
mɤ	5	334	魔磨2(~刀)摩馍麻蟆模摹鰻-(~鱼)□(腌制鱼肉时,先用少许盐擦拭）			
mɤ	6	213	磨3(~子)骂暮慕墓募幕□(盘旋飞翔)			
tɤ	1	44	多朵			
tɤ	3	51	躲垛			
tɤ	5	334	剁跺			
tʰɤ	1	44	拖1=			
tʰɤ	3	51	妥椭			
tʰɤ	5	334	蜕(蛇~壳)毻(~毛)拖2=(延宕，朝下,脱落,掉下，~下来作)			
dɤ	2	113	驼驮陀(宅~)砣(秤~)跎(蹉~)沱(滂~)軑(车~）坨(粉~)□(硌，~脚)			
dɤ	4	231	舵拸(叠)			
dɤ	6	213	大-(~小)惰			
nɤ	1	44	□(当地妇女旧时的取名.一般写作“奴”)			
nɤ	4	231	努糯1(~耐,脾气性格好)			
nɤ	5	334	奴哪(~吒)			
nɤ	6	213	糯2(~米)懦怒			
lɤ	1	44	啰(~唆)			
lɤ	3	51	裸卵1(屌~~.小儿语,阴茎)𣂞(~头)□(~嘴,有涩味)□(用筛子随粮食时,把要除去的杂物扰在一起的动作)			
lɤ	5	334	罗锣箩逻骡(~子)脶(手~印)摞(堆叠：~柴子)𥡜(黄豆~子,黄豆垛子)炉2(香~)			
lɤ	6	213	螺(钢钩~.蜗牛)			
lɤ	0	0	啰(语助词）			
tsɤ	3	51	左			
tsɤ	5	334	做佐			
tsʰɤ	1	44	搓蹉(~砣)磋(切~)齹(~斜)			
tsʰɤ	3	51	□(唆使人相斗:你和他~)			
tsʰɤ	5	334	锉错措(又音,~手不及)挫(~折)			
dzɤ	2	113	□(催眠动作,轻轻拍拍婴儿)			
sɤ	1	44	蓑梭唆趁趖(走得快)			
sɤ	3	51	锁琐唢(~呐)所			
zɤ	2	113	矬(锯掉或砍掉一点长出的部分:凳子嫌高,~矮点)䴾(谷麦纯净)䠡（草垛等由虚变实而下沉;柴子~下去作）			
zɤ	6	213	坐座			
kɤ	1	44	哥歌锅戈过1(~头话)			
kɤ	3	51	果裹(动词)□(表疑问副词,加在动词前,构成“可vp”式)			
kɤ	5	334	个过2			
kɤ	0	0	□(的,用“个”替代)			
kʰɤ	1	44	科窠(鸡~)棵颗□(围:太阳~.日晕)苛			
kʰɤ	3	51	可			
kʰɤ	5	334	课			
ŋɤ	3	51	我			
ŋɤ	5	334	蛾鹅俄峨娥讹□(~冲冲.慢慢地)			
ŋɤ	6	213	饿卧			
xɤ	1	44	呵(一气~成)𩑸(上~背)煆(蒸馏:~馒头)□(~头,一时想起)			
xɤ	3	51	火夥伙(~计，店员）			
xɤ	5	334	货荷1(薄~)			
ɣɤ	2	113	河何荷2(~花)和1禾𤖱(~头)□(蛼~.文蛤)			
ɣɤ	4	231	祸1(惹~)□(表惊叹的语气词)			
ɣɤ	6	213	祸2贺和2(~画,你唱我~)			
ɤ	1	44	倭(~寇)窝莴(~笋)讴2(~诀子.口诀)屙(~屎)			
ɤ	3	51	哦(表应答的助词)□(~逸,安逸)			
ɤ	5	334	屋1(瓦~,~里,书面音读uoʔ34)			
paŋ	1	44	帮邦梆绷1(棕~)磅(~秤)艕(船靠~)浜(沙家~)			
paŋ	3	51	榜绑			
paŋ	5	334	谤膀1(手臂~)			
pʰaŋ	1	44	□(酸~气,食品变酸的气味)			
pʰaŋ	3	51	髈(~肚子, 腿肚)			
pʰaŋ	5	334	胖			
baŋ	2	113	旁螃滂(~沱)膀2(~胱)庞防彷(~徨)			
baŋ	6	213	棒傍碰(又音)			
maŋ	3	51	网莽蟒			
maŋ	5	334	忙芒茫盲氓(流~)亡-(祖宗~人)			
maŋ	6	213	𥭚(~砖,~障）			
faŋ	1	44	方肪芳妨坊(作~)			
faŋ	3	51	纺仿(写~)访			
faŋ	5	334	放			
vaŋ	2	113	房			
vaŋ	6	213	忘1=望1=妄1=			
taŋ	1	44	当1(应~)裆(裤~)			
taŋ	3	51	党档挡			
taŋ	5	334	当2(典~:~心，~时）			
tʰaŋ	1	44	汤(温水，菜 ~)𧼮(攔)𢴳(檔住)			
tʰaŋ	3	51	倘躺淌(流~：飘浮)			
tʰaŋ	5	334	烫趟(~子.田间条播的行列)摥(平推，~网.~耙)			
daŋ	2	113	堂棠螳膛唐瑭糖搪塘(開~種豆)溏(凌~)			
daŋ	4	231	荡盪(洗滌，茶杯~~乾淨)			
daŋ	6	213	荡(~田,茅草~:~鞦韆)宕(下垂:~下来,拖延:~賬)趤			
naŋ	5	334	囊瓤1(一~橘子)			
laŋ	3	51	□(稀疏:齜牙~齿.牙齿又外露又稀疏)			
laŋ	5	334	郎廊狼螂琅榔(~头)㝗(~里~?:虚而不实)□(枝~,技条)			
laŋ	6	213	浪朗𧻴(~趤)㫰(晾)□(繩索沒繃緊住下彎)			
tsaŋ	1	44	脏(髒)			
tsaŋ	5	334	葬			
tsʰaŋ	1	44	仓苍沧舱			
tsʰaŋ	5	334	□(磨擦:身上痒~~)			
saŋ	1	44	丧1=(~事,作~.回~)			
saŋ	3	51	嗓(~子)搡磉1(盘~.造房时打基础)			
saŋ	5	334	丧2(~失)□(~里~唐.穿着不利索)			
zaŋ	2	113	藏1(隐~)			
zaŋ	4	231	□(身体上下抖动)			
zaŋ	6	213	藏2(西~)脏臟(内~:五~庙.戏称人的内~)			
kaŋ	1	44	冈岗刚纲钢缸江-扛肛豇(~豆)□(争着比高下:~酒)			
kaŋ	3	51	讲-港(大漾~.当地港名)			
kaŋ	5	334	杠(抬~)钢(刀钝,要~~火)降-(~旗)梗(自来火~子)鲠(鱼刺等卡住)虹-□(填土使之高:沟坎~高点)□(摊:~烧饼)			
kʰaŋ	1	44	康糠			
kʰaŋ	3	51	慷㝩(㝗里㝗~)			
kʰaŋ	5	334	抗炕囥(藏匿)			
gaŋ	2	113	□(推挤,又音gəŋ113)㝩(又音)			
gaŋ	6	213	戆			
ŋaŋ	1	44	䱀(黄颡鱼)			
ŋaŋ	5	334	昂			
xaŋ	1	44	夯气喘轻轻地碰,推			
xaŋ	5	334	□(抵挡.承担:你果~得住?）			
ɣaŋ	2	113	行1(~业、银~)航杭降-(投~)绗(缝)			
ɣaŋ	6	213	巷-杏(~子)项桁(搁~)			
aŋ	1	44	肮鹦-(~哥)			
aŋ	5	334	昂(又音)			
tɕiaŋ	1	44	江=			
tɕiaŋ	3	51	讲=			
tɕiaŋ	5	334	降=(下~)			
tɕʰiaŋ	1	44	腔(~调)			
ʥiaŋ	2	113	𠼢(便宜,俗字）			
niaŋ	1	44	孃(~~,姑母,新)			
niaŋ	5	334	酿1(酝~)			
niaŋ	6	213	让-壤嚷攘			
ɕiaŋ	1	44	香(新，~烟)			
kuaŋ	1	44	光			
kuaŋ	3	51	广			
kuaŋ	5	334	光(剃，胡子等)□(抚摩)□(裂开:~㿭)			
kʰuaŋ	1	44	匡筐眶(眼~)框桄(量词,一~线)□(~得~不得,舍不舍得)□(初步估算:~~看,要多少钱)			
kʰuaŋ	3	51	咣(拟声词)			
kʰuaŋ	5	334	旷矿圹(墓室)况(又音)			
guaŋ	2	113	狂			
guaŋ	6	213	逛□(洒泼:~点水.浇浇菜:用长柄镰刀大幅度地割草)			
xuaŋ	1	44	荒慌□(蛋~.蟹~.“黄”的音变)			
xuaŋ	3	51	谎			
xuaŋ	5	334	况			
uaŋ	1	44	汪(聚集如液体;水~塘)			
uaŋ	3	51	往(~早年,往年)□(缚:~车)			
uaŋ	5	334	黄簧璜磺皇蝗煌王亡=凰枉			
uaŋ	6	213	晃旺妄2=望2=忘2=			
tɕyaŋ	1	44	装庄桩赃			
tɕyaŋ	3	51	□(把散乱之物整理整齐:~牌)			
tɕyaŋ	5	334	壮(肥胖:~笃笃:肥沃:~田,田~)			
tɕʰyaŋ	1	44	窗疮			
tɕʰyaŋ	3	51	闯创			
ʥyaŋ	4	231	撞			
ʥyaŋ	6	213	状□(动词，往上堆叠:~上去:量词,叠:一~书)			
ɕyaŋ	1	44	霜孀双桑			
ɕyaŋ	3	51	磉2(~樑，柱脚石)爽			
ʑyaŋ	2	113	床			
poŋ	5	334	蹦(~~跳跳)迸(溅:火星朝外~)			
pʰoŋ	3	51	捧			
pʰoŋ	5	334	碰□(打牌用語,已有一对,吃进一张,凑成三张)			
boŋ	2	113	蓬篷(帆)			
boŋ	4	231	莑(作物生长旺盛:稻长~起来作)埲(~尘)䳞(鸟惊飞)熢(一~火)			
moŋ	3	51	懵蠓(~子,蚜虫)𤾬(白酸: 咸菜~头)			
moŋ	5	334	蒙朦(~昽)			
moŋ	6	213	梦忘-望-妄-(癡心~想)			
foŋ	1	44	风枫疯丰蜂峰锋封			
foŋ	5	334	讽□(~篤：浮肿)			
voŋ	2	113	冯逢缝1(~~補補,动詞)			
voŋ	6	213	凤奉缝2(一条~.名词)			
toŋ	1	44	东冬			
toŋ	3	51	董懂			
toŋ	5	334	冻栋			
tʰoŋ	1	44	通			
tʰoŋ	3	51	桶统筒捅(挪动)□(暫借)			
tʰoŋ	5	334	痛			
doŋ	2	113	同铜桐童瞳			
doŋ	6	213	动洞胴(~肛)			
ŋoŋ	5	334	农脓侬浓			
ŋoŋ	6	213	弄			
loŋ	3	51	拢(拉~)笼1(~子)垄陇			
loŋ	5	334	聋隆龙笼2(雞~子)砻(粗磨)躘(头~蹱)□(用锅铲攪拌,以防烧糊)			
loŋ	6	213	弄(又音)			
tsoŋ	1	44	宗棕鬃踪豵(~牲.家禽家畜)中衷忠钟终盅			
tsoŋ	3	51	总综冢种1(~类)肿□(吃,詈语:你快点~)			
tsoŋ	5	334	粽纵(放任:放~:~身:沟不阔,~过去)中(射~)种2(~田)众			
tsʰoŋ	1	44	聪匆葱囱𧺣(急~~)充冲1(~出去,~喜)			
tsʰoŋ	3	51	宠(得~)			
tsʰoŋ	5	334	憃(坍~)𠑙(向前突出)冲2(~床)𥅻(瞌~)蹱(头~~,跌跌~~)□(~手,扒手)□(~~,溜达)□(~货,质次价高的货)			
dzoŋ	2	113	从丛虫崇(~拜)			
dzoŋ	4	231	重(单用)			
dzoŋ	6	213	仲重(又音)			
soŋ	1	44	松嵩樁(伸手一击:~起来一拳头)舂1(~榔头子)			
soŋ	3	51	耸怂(弄~.捉弄)㪌(蹬:脚一~)			
soŋ	5	334	送宋			
zoŋ	2	113	㞞(精液:~塘.无能,窝囊)崇(又者.~明岛)			
zoŋ	6	213	诵(朗~)讼(~师)颂(~歌)			
koŋ	1	44	公蚣工功攻弓1(~箭)躬宫恭拱1(钻进钻出)疘(胴~)□(钻入)			
koŋ	3	51	巩拱2(~~手)			
koŋ	5	334	贡供(~应)			
kʰoŋ	1	44	空1(~气)			
kʰoŋ	3	51	孔恐控			
kʰoŋ	5	334	空2(~两行,~白)			
goŋ	6	213	共			
xoŋ	1	44	轰揈(~出去)烘(1使物体变热或变干燥: ~~干）			
xoŋ	3	51	哄(~骗)擤(~鼻头)			
xoŋ	5	334	嗅(用鼻子闻)蕻(菜~子,雪里~)烘2(烤:~地瓜吃:~人,被~烤似的灼热感)			
ɣoŋ	2	113	弘虹=宏红洪鸿烘3(~人,被热气熏着似的不适感）			
ɣoŋ	4	231	哄(閧:多入围聚)			
oŋ	1	44	翁			
oŋ	5	334	𪖵(鼻塞:~鼻子)䐥(~臭)			
tɕyoŋ	1	44	龚弓2(弹棉花工具,形似大弓:~丝,弹花弓上的弦)			
tɕyoŋ	3	51	迥炯窘			
yoŋ	2	113	穷琼穹茕			
ȵyoŋ	5	334	绒(~布)戎茸			
ɕyoŋ	1	44	兄胸凶			
ʑyoŋ	2	113	熊雄(~黄)			
yoŋ	1	44	壅(住根部培上:~根)庸□(软瘫下来)□(绕线:~绒线)			
yoŋ	3	51	永咏泳拥(~上~下)勇涌蛹踊冗			
yoŋ	5	334	荣戎(又音)绒(又音)茸融痈容蓉熔榕雄(又音,雌~)			
yoŋ	6	213	用佣(~人)灉(~滩)			
pəŋ	1	44	奔1(东~西走)彬宾斌滨殡(~葬)缤槟崩绷2(~线)冰兵畚(聚拢装上:拿垃圾用粪箕~拉仔)			
pəŋ	3	51	本禀丙秉饼			
pəŋ	5	334	奔2(投~)鬓(~角)柄并(合~)屏(憋:一口气~住仔)			
pʰəŋ	1	44	啧 1(~水)拼1(~音)烹姘(~头)			
pʰəŋ	3	51	品			
pʰəŋ	5	334	喷2(~~香)聘拼2(合在一起:~起来买)			
bəŋ	2	113	盆贫频朋膨(肚~起来)彭凭平坪评瓶屛2(~障)苹萍棚(搭~)			
bəŋ	4	231	笨1并1(~拢)			
bəŋ	6	213	笨:坌(~地)蚌病并2(~且)			
məŋ	1	44	闷			
məŋ	3	51	抿(嘴~仔)悯敏皿猛冥(~寿,~衣)吻-(脗：~缝)稝(密,跟“稀”相对:根脚忒~)			
məŋ	5	334	门闽民蚊-(~子 )虻(牛~)萌盟鸣明名铭			
məŋ	6	213	问-(~人)孟命璺(碗有~作)鰵(~鱼)			
fəŋ	1	44	分芬纷吩昏婚荤			
fəŋ	3	51	粉			
fəŋ	5	334	粪(挑~:-箕)			
vəŋ	2	113	文纹坟焚闻□(方言字,未曾的合音,副词)蚊=(消灭~蝇)			
vəŋ	6	213	愤忿份刎吻=问=(~题)氛			
təŋ	1	44	敦1(~皮厚肉)墩(救命~)吨蹲1(~下来)登丁钉(~子)疔灯驐(老牛~)扽虰膯1(食~：禽类的嗉囊)誊(介词、给、替:你~我写张条子)			
təŋ	3	51	等戥(~子)顶鼎趸			
təŋ	5	334	顿炖(~蛋)凳镫澄1(沉淀.~清)钉(动词)订憕(呆~~)膯(吃~作)敦2(放置)𣩟(残~)			
tʰəŋ	1	44	吞听1厅□(烟或臭气勲人:~臭气）			
tʰəŋ	3	51	挺艇𣵞(随水流漂浮）			
tʰəŋ	5	334	褪(~裤子)听2(~便)			
dəŋ	2	113	屯豚饨臀腾腾藤疼亭停廷庭蜓莛(韭菜~子)			
dəŋ	4	231	囤1(打~)			
dəŋ	6	213	囤2(~积)盾钝遁定锭邓□(~怂,说反话挖苦人)□(缝纫方法:~被子）			
nəŋ	5	334	能			
nəŋ	6	213	嫩			
ləŋ	1	44	拎娌(妯~)			
ləŋ	3	51	冷领岭			
ləŋ	5	334	崙伦沦轮麟林淋(~雨，~谢)临邻鳞陵菱凌校灵零铃伶翎疄(田垄)㱥(~殭)繗(缝合：连)			
ləŋ	6	213	论(议~)令另吝愣(发呆：口吃，~子，口吃的人)			
tsəŋ	1	44	曾(姓)增憎针斟珍榛臻真肫(鸡~)箴砧(~板)征蒸争筝挣睁贞侦正(~月)㲀櫼镇(技压.破读)			
tsəŋ	3	51	枕1(~席)拯整□(挤压:~牙膏.~牛奶)			
tsəŋ	5	334	枕2(动词)镇振震诊疹正(~中)政症证甑(上~,落~)□(大便时屏气用劲)			
tsʰəŋ	1	44	称1(用秤)参(~差)撑			
tsʰəŋ	3	51	碜(~人,硌牙)□(捧起来抖几下,淘汰差的)			
tsʰəŋ	5	334	趁称2(相~)蹭秤剩1逞(~能)衬=(~衫)			
dzəŋ	2	113	曾(~经)层沉岑陈尘忱澄2惩乘(~法)承丞仍扔呈程成城诚□(种蚕豆，~寒豆)臣			
dzəŋ	6	213	赠阵剩(又音)郑䂻(硬吃)			
səŋ	1	44	森深1身申伸=僧升生笙甥声孙			
səŋ	3	51	沈审婶省(节~)			
səŋ	5	334	渗胜圣			
zəŋ	2	113	壬任(姓)神辰展臣(又音)人=仁蹲2(~下去)绳盛(~饭)仍(又音)诚(又音)唇=(~皮)城(又音,~隍菩萨)			
zəŋ	4	231	忍1(单音节动词.忍受)			
zəŋ	6	213	忍2=(~耐)任甚刃纫认韧=盛(兴~)赁(~房子)□(头低下)			
kəŋ	1	44	跟根更(半夜三~:变~)庚羹耕□(~~.大便的俗称)			
kəŋ	3	51	埂耿			
kəŋ	5	334	更(~加)			
kʰəŋ	1	44	坑□(翻动寻找,带有贬义）			
kʰəŋ	3	51	垦恳啃肯			
kʰəŋ	5	334	硍(污垢)			
gəŋ	2	113	□(推挤)			
gəŋ	4	231	□(鲁莽,生硬:死心眼儿,不灵活:脾气倔强)			
ŋəŋ	1	44	恩			
ŋəŋ	6	213	硬			
xəŋ	1	44	哼享□(斗嘴.刺激他人)			
xəŋ	3	51	很			
xəŋ	5	334	𫭸(方言字,潮汛:~场,捕鱼场所)□( 担,耐饥)□(食物未煮软;肉皮~各)□(爱理不原的情态;他人忒~)			
ɣəŋ	2	113	痕恒衡横1行2(~船,道~)			
ɣəŋ	6	213	恨			
tɕiŋ	1	44	今金禁(~不起)襟津巾=斤筋茎京荆惊品睛经1精𪏴(~靱)腈(~肉)			
tɕiŋ	3	51	锦紧谨境景警井颈=(~项)尽=(儘)			
tɕiŋ	5	334	浸禁(~止)晋=进=劲敬竟镜径(~直)经2(~纱)			
tɕʰiŋ	1	44	侵钦亲1卿清青轻倾蜻(~蜓)皴(喷~)			
tɕʰiŋ	3	51	寝请顷			
tɕʰiŋ	5	334	揿亲2(~家公)庆磬搇(按:拿被子~~）			
ʥiŋ	2	113	琴禽擒勤芹=擎鲸情晴			
ʥiŋ	4	231	澿(因冷而颤抖)近痉=(感到震动)			
ʥiŋ	6	213	仅近(又音)尽(~力,~心)竞靖静			
ȵiŋ	5	334	吟银凝迎宁人-(~家)			
ȵiŋ	6	213	䵑(黏性好,不脆)韧-忍-(~~他)			
ɕiŋ	1	44	心辛新薪欣馨兴1(~旺)星腥(~气)蛵(~虰)些(又音)			
ɕiŋ	3	51	省(反~)醒=			
ɕiŋ	5	334	信讯汛(大~)衅兴2(高~)性姓臖(~?子)築(庄稼旺盛)			
ɕiŋ	2	113	寻(~钱)秦行3(~走)形型刑邢晴x音情x锡”~觜□、货,质业低劣的饮物套:~新妇.~新娘千			
ʑiŋ	6	213	尽(又音)幸静(又音)净靖(又音)杏=(~子)			
iŋ	1	44	音阴荫(树~)因姻殷应(~当)鹰莺鹦=英嬰樱缨			
iŋ	3	51	饮引隐龈(牙~子)影颖			
iŋ	5	334	荫(~凉)印寅应(响~)映蝇营茔萤洇□(熄灭)			
kuəŋ	3	51	滚绲(缝纫方法:~边)			
kuəŋ	5	334	棍(~子)□(焖:煮开仔再~~,闷热天气)贯(化脓:~脓)			
kʰuəŋ	1	44	昆坤			
kʰuəŋ	3	51	捆			
kʰuəŋ	5	334	困睏(睡)			
xuəŋ	1	44	昏(又音)婚(又音)荤(又音)			
xuəŋ	5	334	荤(葱蒜味或鱼类变质的气味;~气.破读)混(副词,胡乱;你要~来,破读)			
ɣuəŋ	6	213	混(~合;蒙~:~日脚）			
uəŋ	1	44	温瘟□(麦~:麦壳、麦芒等混合物)			
uəŋ	3	51	稳□(大鱼游过时水面出现的旋涡)			
uəŋ	5	334	魂馄浑(浊)横₂蚊=			
tɕyŋ	1	44	尊遵均钧菌1(细~)君军谆巾-(毛~)			
tɕyŋ	3	51	准尽-(儘)(~吃、~前头坐)□(称物时秤尾高)			
tɕyŋ	5	334	俊骏晋-进-稕(上~.加大捻度)			
tɕʰyŋ	1	44	村春椿蛵(毛~.贝类的一种）			
tɕʰyŋ	3	51	忖蠢			
tɕʰyŋ	5	334	寸舂2(~稻)称(又音,~心如意)衬-(帮~)			
ʥyŋ	2	113	芹-(~菜)裙群			
ʥyŋ	6	213	郡			
ɕyŋ	1	44	勋熏伸-(~腰扭肚.伸懒腰)深2			
ɕyŋ	3	51	损笋髓(骨~)醒-(~覚.睡醒了)榫(投~)			
ɕyŋ	5	334	逊迅舜瞬训			
ʑyŋ	2	113	存旬徇询荀循巡纯醇秦-鹑(鹌~)唇驯			
ʑyŋ	4	231	吮菌2			
ʑyŋ	6	213	肾慎殉顺润闰			
yŋ	3	51	尹允酝-(~酿)			
yŋ	5	334	匀云耘盈赢			
yŋ	6	213	熨(~斗)韵运晕孕□(热敷)			
piɪ̃	1	44	鞭编边蝙鳊(~鱼)砭煸(烹调方法.烧鱼先用油煎一下)			
piɪ̃	3	51	扁匾贬			
piɪ̃	5	334	变遍1			
pʰiɪ̃	1	44	偏篇翩片1(~子)			
pʰiɪ̃	5	334	骗片2(一~)遍2			
biɪ̃	2	113	便1(~宜)			
biɪ̃	4	231	辩(单音节动词.争~义)			
biɪ̃	6	213	辩2(~论)辨辫卞便2(方~)骈(~文)			
miɪ̃	3	51	免勉娩缅冕𩾃(~鱼)			
miɪ̃	5	334	绵棉眠			
miɪ̃	6	213	面			
tiɪ̃	1	44	掂颠癫			
tiɪ̃	3	51	点典			
tiɪ̃	5	334	店踮			
tʰiɪ̃	1	44	天添			
tʰiɪ̃	3	51	舔			
tʰiɪ̃	5	334	掭(~笔)㐁(蛇~子,蛇舌)舚(~舌头)			
diɪ̃	2	113	田甜填恬滇			
diɪ̃	6	213	电殿奠佃垫淀(~粉)			
niɪ̃	3	51	脸两辆			
niɪ̃	5	334	廉镰帘连联怜莲鲢良凉量1(~长短)粮梁粱			
niɪ̃	6	213	敛殓练炼链楝恋亮谅量2(数~)			
tɕiɪ̃	1	44	监=尖歼沾(~ 亲搭故)占1(~灶，~卜)瞻䌠(~酸)兼搛(~小菜)艰=间1=奸煎笺肩坚将1(~来)浆僵姜薑缰菅(~茅草)			
tɕiɪ̃	3	51	检剑简柬剪展茧趼(老~)蒋奖桨枧(措洗:~布：洗碗布 )减			
tɕiɪ̃	5	334	占2(~领)间2=(~断)涧谏箭溅战颤牮(屋斜使正)荐鉴见建酱将2(大~)□(~裙,旧妇女穿的)□(斜插进去)			
tɕʰiɪ̃	1	44	签籤(抽~)韱(切削)椠(削皮)锓(刻)谦迁遣千牵扦(烛~)枪呛羌𪉨(~虾)晵(~昼)			
