piəu	1	44	标膘熛(飞溅)飙(快行)彪
əu	1	44	欧(姓氏)
xəu	7	53	否
xəu	3	11	侯喉(黄～:猪牛的心血管)猴
ngəu	7	53	藕
kʰəu	5	35	寇(日～)
kəu	5	35	构(结～)购(收～)
səu	8	11b	薯(赤～:红薯。又tʃy11b)绸酬凿(～儿)勺(～儿)族(家～)熟赎着(～急)锄(刨～:锄头)
səu	7	53	索(～儿:绳子)
səu	6	35b	助树赵授(教～)
səu	5	35	诉素(用于人名)数扫(～地|～把)
səu	4	242b	造(～纸|～船)
səu	3	11	少肃宿俗续(手～)属
səu	2	34b	槽朝(～代)潮
səu	1	44	苏疏蔬(～菜)书臊(尿～)烧稣(耶～)
tsʰəu	5	35	醋糙础(基～)楚丑
tsʰəu	3	11	草畜
tsʰəu	1	44	粗
tsəu	7	53	组阻(～挡)着(～衣:穿衣服)粥种(～地)烛(蜡～)
tsəu	5	35	灶照(～儿:镜子)宙咒
tsəu	3	11	祖煮早枣(～儿树:枣树)澡(洗～)卒祝足
tsəu	1	44	租遭糟(酒～)招(～生)邹舟州周洲棹(扳～:把舵)
ləu	7	53	卤鲁橹老(又lau53)
ləu	5	35	路鹭(～鸶)露
ləu	3	11	卢芦(瓠～瓜)落鹿芦(～苇)庐陆录奴(～才|～婢)
ləu	2	34b	炉鸬(～鹚)牢(坐～)
tʰəu	5	35	吐兔套(～儿:套子)
tʰəu	3	11	土(～地)讨(～maŋ53ka11:取妻)突(～然)
təu	8	11b	途(前～|路～)图萄(葡～儿)投独读毒
təu	6	35b	錭(～)锉杜度渡镀道(～观)逗(又tau44)痘
təu	5	35	到
təu	4	242b	肚
təu	3	11	赌肚(猪～)倒(着:坐～)督
təu	2	34b	徒涂屠(～行)桃(～李儿)淘(～米)綯(捆绑)盗(强～)
təu	1	44	都(成～)都(皆)刀
məu	7	53	某牡亩
məu	5	35	茂贸(～易)
məu	3	11	谋
yɛn	5	35	院(戏～。又ɲy35)
yɛn	3	11	员缘元原袁援
yɛn	1	44	冤
ʃyɛn	3	11	薛
ʧʰyɛn	7	53	蚬(～壳:蚌壳)
ʧyɛn	8	11b	全(又sɿ34b)传(～达)权(～利)
ʧyɛn	6	35b	传(水浒～)
ʧyɛn	1	44	专捐
kuan	7	53	缓反
kuan	5	35	贩犯范範
kuan	3	11	顽(～固)烦繁(～荣)环(耳～)帆(～布)凡
xuan	1	44	欢(喜～。又ʰuən44)
kuan	7	53	款
kuan	5	35	贯冠
kuan	1	44	观(参～)
kuan	7	53	险(危～)显
ʃiɛn	5	35	宪
ʃiɛn	8	11b	嫌(～弃)
ɲiɛn	7	53	演(～员)
ɲiɛn	3	11	严延(～长)
ɲiɛn	1	44	胭(～脂)
ʧʰiɛn	5	35	欠歉
ʧʰiɛn	1	44	谦签
ʧiɛn	8	11b	乾(～坤)
ʧiɛn	7	53	检(～查)简碱(洋～)
ʧiɛn	6	35b	贱(又sɿ45b)
ʧiɛn	5	35	建
ʧiɛn	1	44	奸监艰
niɛn	5	35	念恋楝(苦～树)练炼(～铁)
niɛn	3	11	帘镰(锉镰:禾镰)连联怜(可～)莲(～藕)
tiɛn	7	53	典点(糕～。又tiε11、ti11、tia11)
tiɛn	6	35b	电佃奠殿
tiɛn	5	35	店
tiɛn	1	44	颠
piɛn	5	35	便(方～)
xan	5	35	汉焊限
xan	3	11	衔韩寒(大～小～)闲(～空)还(～有)
xan	1	44	憨
ngan	5	35	案
kʰan	7	53	坎(打～:挖坎)槛(门～)
kʰan	1	44	勘(～探)
kan	7	53	敢橄减
kan	5	35	舰(军～)干(～部)间(～开)
san	8	11b	蚕残(～废)禅(坐～)然(～后)
san	7	53	陕
san	6	35b	暂(～时)站(车～)湛善
tsʰan	7	53	惨产
tsʰan	1	44	参
tsan	7	53	斩(白～鸡)
tsan	5	35	战
tsan	1	44	簪
nan	7	53	览榄缆
nan	3	11	兰(～花)栏(～杆)
tʰan	7	53	坦(～白)
tʰan	5	35	探(侦～)叹
tʰan	1	44	贪(～事:贪图财物)
tan	8	11b	谭弹(子～)谈
tan	5	35	诞但
tan	1	44	丹端(～午节)
man	3	11	馒
pʰan	5	35	叛(～变)
pʰan	1	44	潘
pan	7	53	版
xən	7	53	狠(有劲)
xən	5	35	混(～乱)
xən	3	11	衡
xən	1	44	芬荤
ŋən	1	44	恩樱(～桃)
kʰən	7	53	垦
kʰən	5	35	问
kʰən	3	11	肯(唔～:不愿意)
kən	7	53	耿(～tʃʰiε11:耿直)
kən	5	35	更
kən	1	44	根跟庚羹调(～:勺子)更(三～半夜)耕
sən	8	11b	臣辰仁乘(～法)丞承(～认)程城壬尘(灰～)
sən	7	53	沈审损
sən	6	35b	任(～务)旋(头～)阵慎(谨～)郑
sən	5	35	渗(～水)蒜算胜
sən	3	11	选榫(～头)裳(衣～:衣服)省生(先～。又so44)
sən	2	34b	柚(～儿:柚子)陈神(～仙)存(～钱)橙(～儿)城(～墙)
sən	1	44	参(党～)深酸申身僧升笙
tsʰən	5	35	称(相～)秤衬
tsʰən	1	44	抻(～腰)村称
tsən	7	53	诊(～病:治病)振(～动)震(地～)整
tsən	5	35	锥(～儿:锥子。训读，本字“钻”)錾钻镇证(作～)症政正(反～。又tso44、tso35)
tsən	3	11	枕(～头)
tsən	1	44	针斟(～酒)钻珍真疹尊遵增征(～用)征蒸筝(风～)
nən	3	11	崙(崑～)伦能
nən	2	34b	圝(～年sau11:整年，成年。又nəi34b)轮(～起来:轮着来)
tʰən	1	44	饨(馄～)
tən	8	11b	断
tən	6	35b	段缎盾邓
tən	3	11	短断(～路:拦截)
tən	1	44	敦登曾
mən	3	11	门(tʃiε44～:怎么)
pʰən	5	35	襻判
pən	8	11b	彭(～德怀)
pən	6	35b	扮(打～)办拌饭笨
pən	5	35	半□(撕)
pən	4	242b	伴
pən	3	11	板
pən	2	34b	盘(～儿:盘子)
pən	1	44	扳班斑般搬翻(～身)
ʃin	7	53	□(傻)
ʃin	5	35	信迅(鲁～)相幸(万～|～福)性
ʃin	3	11	想享响
ʃin	1	44	心辛新薪厢(～房)箱(～儿)镶乡(下～)香兴
ɲin	7	53	养痒饮(～料)引隐(～瞒)瘾(上～)
ɲin	5	35	样盈(剩余)应印
ɲin	3	11	映(反～)寅迎(欢～)
ɲin	2	34b	银羊杨(姓)
ɲin	1	44	阴音(读～)因秧鹰(岩～)
ʧʰin	5	35	亲庆
ʧʰin	3	11	锵(～菜刀)
ʧʰin	1	44	钦亲枪
ʧin	8	11b	情形型
ʧin	7	53	锦景警
ʧin	6	35b	揿(～倒:按住)尽匠(木～)像静净
ʧin	5	35	浸禁进晋酱(老的读音)虹境敬镜(眼～)竞劲
ʧin	4	242b	近
ʧin	3	11	紧谨(～慎)桨蒋薑(畲～:薑，不单用)讲
ʧin	2	34b	寻琴禽前(～日年:前年，又sɿ11b)秦芹勤墙刑(判～)
ʧin	1	44	金禁(～用:耐用)津(天～)巾斤筋浆(豆～)江京荆(黄～:荆条)精(妖～)经
nin	7	53	耳(～朵)忍(～倒:忍着)
nin	5	35	认(～得:认识)令另
nin	3	11	亮(月～。又nioŋ35)陵(～园)菱(～角)宁零林临(～桂)邻磷
nin	2	34b	淋鳞(～甲:穿山甲)粱(高～sə11:高粱)量(～米|～地)量灵铃
tʰin	7	53	艇
tʰin	5	35	磴台阶
tʰin	3	11	挺
tin	8	11b	廷亭(桥～)
tin	6	35b	沉澄(～清)定
tin	3	11	顶
tin	2	34b	停(～倒)
tin	1	44	丁疔
min	7	53	闽敏
min	3	11	民
min	2	34b	明(～白。又mi11)
pʰin	7	53	聘(～礼)品
pʰin	1	44	拼
pin	8	11b	贫(～农|频～)道
pin	7	53	丙
pin	6	35b	鼻(～头:鼻子)
pin	5	35	殡并(合～)
pin	1	44	蓖(～麻)鞭(～儿)边(～呃骨:肋骨。又pi44)辫(～儿:辫子)宾彬槟冰(～棒|结～)兵
uən	5	35	汗(出～)换万
uən	3	11	碗馄(～饨)
uən	2	34b	完环(环仔:耳环)浑(～水)魂坟文(～化)纹□(～na34b:天气冷)
uən	1	44	安(～心)鞍豌(～豆)弯湾
xuən	5	35	奋
xuən	3	11	横
xuən	1	44	婚分(春～。又paŋ44)欢(～喜)
kʰuən	5	35	困
kʰuən	1	44	昆崑坤
kuən	5	35	灌惯
kuən	3	11	杆(担～:扁担。又ko11)馆(茶～|～铺:客栈)管
kuən	1	44	肝官棺冠(～儿)鳏关
yn	7	53	尹允(～许)永
yn	3	11	营(～业)
ʃyn	5	35	讯舜训
tʃʰyn	3	11	绳(红头～)
tʃʰyn	1	44	春(又tʃʰioŋ44)
tʃyn	8	11b	纯醇
tʃyn	7	53	准
tʃyn	5	35	圳(深～。又tʃioŋ35)
tʃyn	1	44	均钧军君
xaŋ	5	35	项(～目)空
xaŋ	3	11	行(银～)杭航
xaŋ	1	44	坑(～～:坑儿)空
kʰaŋ	5	35	抗(抵～)
kʰaŋ	1	44	康
kaŋ	7	53	港
kaŋ	5	35	钢(～斧头)杠降(霜～)
kaŋ	1	44	刚纲
saŋ	7	53	嗓爽(～口|～味:味道好|～神:心情好)赏偿(赔～)
saŋ	6	35b	藏(西～)尚(和～)撞(～倒:撞上)
saŋ	5	35	送
saŋ	2	34b	旬层曾
saŋ	1	44	孙霜(～降)商(～家)
tsʰaŋ	5	35	寸
tsʰaŋ	1	44	苍(～梧)昌葱
tsaŋ	7	53	长□(趼子)
tsaŋ	5	35	障(保～)甑粽
tsaŋ	1	44	脏醜张(姓氏)装(西～)章(盖～)罾棕
naŋ	5	35	嫩弄(～～:巷子)
naŋ	3	11	笼(灯～。又nioŋ11)□(倒下)狼
naŋ	1	44	廊(走～)
tʰaŋ	5	35	痛荡
tʰaŋ	3	11	桶
tʰaŋ	1	44	吞
taŋ	8	11b	棠(海～:当地地名)□(～呃:我)
taŋ	7	53	党
taŋ	5	35	顿凳冻
taŋ	4	242b	动
taŋ	3	11	墩(桥～)桩(打～)等
taŋ	2	34b	腾(～云)藤桐铜筒
taŋ	1	44	扽灯东冬□(肉等食物煮得软烂)
maŋ	7	53	□(～ka11:妻子)蠓(蚜虫)
maŋ	5	35	闷梦
maŋ	3	11	忙盲(文～)
maŋ	2	34b	门蚊(～儿)虻(牛～儿)
maŋ	1	44	□(ko11～:甘蔗)芒
pʰaŋ	5	35	喷□(箇～:这帮)□(灰尘大，相当于别处的“塳”)
pʰaŋ	3	11	捧
pʰaŋ	1	44	蜂(～窠:蜂窝)□(追赶)
paŋ	8	11b	螃(～蟹)
paŋ	6	35b	份(一～)蚌棒凭(凭靠，扶)
paŋ	5	35	粪
paŋ	3	11	本
paŋ	2	34b	盆湓(溢出)膨(水开气体冲起)
paŋ	1	44	分帮邦崩枫
uaŋ	5	35	旺(兴～。又moŋ35)
uaŋ	3	11	稳(坐～)皇(～帝)簧(弹～)妨(～碍)防(～备)枉(冤～)王房(药～)
uaŋ	1	44	温(热度温暖)汪
xuaŋ	7	53	谎(扯～)访(～问)
xuaŋ	3	11	粉(挤粉:米粉)
xuaŋ	1	44	方芳风封锋(～ŋai:锋利)
kʰuaŋ	5	35	旷况
kʰuaŋ	1	44	匡框眶
kuaŋ	8	11b	狂
kuaŋ	5	35	棍
kuaŋ	3	11	滚(～卵:滚蛋)
kuaŋ	1	44	光(～头)
ʃiaŋ	7	53	饷(关～)
ʃiaŋ	5	35	象(～牙)橡向
ʃiaŋ	1	44	相厢(车～)湘
ɲiaŋ	3	11	扬(表～)阳(～光)杨(连着名说，或指杨柳的杨)疡洋萤
ʧʰiaŋ	7	53	强(勉～)
ʧʰiaŋ	1	44	菖(～蒲)缰疆腔
ʧiaŋ	8	11b	详(～细)祥降(投～)强(～大)
ʧiaŋ	7	53	奖
ʧiaŋ	5	35	将(大～)酱降
ʧiaŋ	1	44	将(～来|～军)姜
niaŋ	5	35	谅(原～)
niaŋ	3	11	良
ioŋ	3	11	荣融蓉(芙～)
ʃioŋ	8	11b	茸(鹿～)
ʃioŋ	5	35	嗅
ʃioŋ	2	34b	绒雄熊(～pa11: 熊罴,熊的统称)
ʃioŋ	1	44	薰烘舂(～粑粑)凶
ɲʰioŋ	7	53	拥勇
ɲʰioŋ	5	35	运(走～)用(～牛:犁、耙田)
ɲʰioŋ	2	34b	匀(～tʃin44:均匀)雲容(～易)熔□(蔫)
ɲʰioŋ	1	44	昏晕
ʧʰioŋ	3	11	蠢
ʧʰioŋ	1	44	椿春
ʧioŋ	6	35b	顺(～风|～水)闰润(la44～:湿润)让
ʧioŋ	5	35	圳(水～:水沟。又tʃyn35)供(～佛)
ʧioŋ	4	242b	菌
ʧioŋ	3	11	準准(~确)
ʧioŋ	2	34b	裙穷
ʧioŋ	1	44	□(蜷缩)
nioŋ	7	53	两(斤～)
nioŋ	5	35	亮(天～嘎:天亮了。又nin11)
nioŋ	3	11	笼(牛～:牛栏。又naŋ11)
nioŋ	2	34b	凉梁粮龙
nioŋ	1	44	聋(～kau44:聋子)
xoŋ	7	53	讽(～刺)
xoŋ	5	35	凤(～凰)奉
xoŋ	3	11	房(厢～)宏鸿缝(裁～)
xoŋ	2	34b	洪(～江大水)
xoŋ	1	44	庵(～堂)糠荒丰峰
kʰoŋ	7	53	孔恐
koŋ	6	35b	共
koŋ	5	35	贡(进～)
koŋ	3	11	广(～西)矿(～儿:矿子)蚣(uəi34b～tsʰa44:蜈蚣)拱
koŋ	1	44	缸冈(武～:湖南县名)钢岗光(食～:吃光)工公功攻弓宫恭供
soŋ	8	11b	仗(炮～)崇重(～复)
soŋ	6	35b	肠(大～崽:大肠)状(告～)上(～头)仲
soŋ	5	35	宋
soŋ	4	242b	丈(一～两～)上(～山:送葬)重
soŋ	3	11	笋
soŋ	2	34b	藏(收～)场(一～)长(～短)床尝常虫松
soŋ	1	44	三桑丧伤双松嵩
tsʰoŋ	5	35	创(～造)唱铳
tsʰoŋ	3	11	闯厂(~棚)囱(烟～)
tsʰoŋ	1	44	仓疮窗(天～)铛(龙～:鼎锅)匆聪充冲
tsoŋ	7	53	总
tsoŋ	5	35	葬(～祖:葬坟)帐账胀仗(打～)壮(肥，胖:ləi44～:很壮)中众纵(～容)
tsoŋ	3	11	涨章(文～)掌(手～|～管)肿种
tsoŋ	1	44	张(量词，一～装～夹儿:给野兽装夹子)庄(坐～)樟宗忠中终钟
noŋ	7	53	两拢垄(～断)篢(箱子)
noŋ	5	35	浪酿□(推)
noŋ	3	11	腌(～菜)农隆
noŋ	2	34b	南郎(招～)浓
noŋ	1	44	篮
noŋ	7	53	捅统
tʰoŋ	5	35	鐋(掭，鐾)
tʰoŋ	1	44	汤通
toŋ	8	11b	糖(黄砂～)瞳(～人:瞳仁)
toŋ	7	53	董
toŋ	5	35	担旦(～脚)当(～铺)
toŋ	4	242b	淡凼(坑)
toŋ	3	11	胆挡懂
toŋ	2	34b	潭塘唐堂同
toŋ	1	44	耽担当冬(～至，又taŋ44)
moŋ	7	53	蟒(～蛇)网猛(～子:鲁莽之人)懵
moŋ	5	35	望旺(～田:当地地名。又uaŋ35)孟
moŋ	3	11	盟(同～)
moŋ	2	34b	芒(～种节)蒙(瞒着)
pʰoŋ	7	53	俸(姓氏)
pʰoŋ	3	11	纺(～线)
poŋ	8	11b	房(大～二～|厢～)
poŋ	5	35	放
poŋ	3	11	榜绑(～起)
poŋ	2	34b	朋棚(瓜～)蓬(花～:花丛)篷(船～)
ŋ	7	53	五武(～冈:湖南省县名)唔(～好:不好)尔(～门: 那么,那么做)
ŋ	3	11	尔(你。又ŋ44)
ŋ	2	34b	含人黄蝗(蚂～)王
ŋ	1	44	尔(那。又ŋ11)壅(～蔸:在根部施肥。於容切)
