#备注：《如皋方言研究》 吴凤山			
#调值	[6]21 [2]35 [3]213 [5]44 [7]44 [8]35 [0]44/21		
#符号说明：-白=文			
#ɿ			
ɕ	[6]仙□{~棵：一种固岸草}先1现1{~金；~成}县锨鲜1掀䘆{寒~：蚯蚓，俗写鳝}鳝{寒~：蚯蚓，本字䘆，俗写鳝}□{过分热情}[2]贤弦=嫌[3]显险鲜2[5]先2{在前：~先日子}宪现2{~在}晛{太阳~中：阴雨连绵，中午太阳偶见}羡献线□{喜~：门楣包饰纸笺}扇{南乡、西乡音}		
Ø	[6]咽烟验□{~细：仔细、细致}酽阉腌焉燕1{姓}湮[2]严={庄~}延筵蜒沿炎阎檐盐言[3]兖□{隐：小偷儿~吖在门后头}掩淹2{范仲~}□{~子：贬指强硬而吃亏者}焰2{另读。火~}演=□{~气：死了}厴{~脐儿：螺口盖}魇[5]厌□{调皮，贪玩}艳1燕2{飞~}焰1{火~}堰=䞁{比：~个子}		
#ɔŋ			
p	[6]崩绷1{~紧}[3]绷2{~紧}□{攀比：~定吖}□{副词：萝卜~脆的}[5]迸绷3{裂：碗口~掉一块瓷}蹦□{隐处：门~儿}		
pʰ	[6]□{弹开：~棉花}凤{~枪花儿：凤仙花}蚌-烹□{大笑}埲{尘起}□{鸟乱飞}軬{车~河边牛力戽水处的棚屋}甏{坛}□{~kā²¹：诈唬、暗示}缝-{[老]走穿花~}[2]朋棚彭膨篷蓬□{~髻，披发}[3]捧[5]碰		
m	[6]虻-{牛~}孟梦懵1{他是~人}[2]萌=盟=蒙1镘{另读。~儿：钱币的背面}[3]猛□{密}蒙2{捣~子：潜泳}蠓懵2{~一冲：开始时糊涂不辨}		
f	[6]风1枫疯丰封□{窗~：窗户、窗栅}蜂{胡~}奉俸缝=1{门~儿}锋1{刀磨得~快的}[2]冯峰逢锋2{~利}蜂{另读。~王}缝=2{~补}[3]讽[5]凤蜂{另读。~糖糕}		
t	[6]东冬□{龙(另读)~：不好的样子}[3]总{另读。共~儿}董懂[5]冻栋		
tʰ	[6]动洞胴{俗作洞，~肛(kɔŋ²¹)：肛内括约肌区}通-{~过}蓪{~草}幢撞{触犯}[2]同{介词、连词}同{叠、量词，疑为重，俗作同、驮}重{叠、量词，俗作同、驮}桐铜筒2{~管}童瞳□{殿用瓦}[3]桶捅{~漏子}捅{移动}动统筒1[5]通{另读。通连：上头~到底下}痛蘣{俊美：样子长得~气；亲昵：伢儿同娘发~}		
n	[6]弄1{玩~}[2]农侬浓1脓		
l	[6]弄2{~堂}□{花花~儿：萤火虫}[2]龙□{~冬(另读)：不好的样子}笼□{袖藏}聋隆[3]陇拢{1.归~；2.中途停靠}垅		
ts	[6]中1{~心}忠盅钟宗鬃终[3]□{贬指吃}总=冢种1{~类}肿[5]中2{击~}种2{~田}众纵综粽踪□{奔腾}		
tsʰ	[6]从1{~容}仲冲1充囱聪匆葱重1{~要}[2]从2{~来}丛虫崇□{~食：贪食}重2{~复}□{铺衬：~棉花}辰[3]冲2{酒气~鼻子}宠□{—~之性：莽撞}[5]冲3{以言触人}讼-1{坏~子}𣑁{家具的小竖料：桌~儿}□{打瞌~}铳□{凸：大拇趾儿~吖前头}□{漫步}□{跌跌~~}□{上当，多给钱}		
s	[6]讼-2{~师}松{~树}鬆{疏~}嵩舂□{~儿：行猎的鹰}[2]㞞[3]怂颂{另读}诵{另读}[5]宋送讼={~师}颂□{头前伸}诵		
ʐ	[2]戎绒茸□{粉碎状}[3]冗1{~长}[5]冗2{庸才：~角儿}勇2{古横江沿线的九华、龙舌、勇敢、新姚各乡的东半部口音}		
k	[6]工功攻宫{疑为肛，tʰɔŋ²¹~：直肠头子}肛{疑为肛，俗作宫，tʰɔŋ²¹~：直肠头子}弓躬公蚣宫恭□{钻入}[3]汞巩拱栱□{掏挖：~墓}[5]贡{~献}□{~脓：化脓}□{~井：开凿水井}共=2{~同}供		
kʰ	[6]共-{~事、~信用}空1{~虚}[2]穹{另读。隆起}[3]孔恐[5]空2{~缺}控		
ŋ	[5]𪖵2{腐臭}齆2{~鼻子}		
x	[6]哄1{乱~~}烘1閧{内~}横=1{遭~事：遭横祸}轰[2]虹1横=2{~暴}[3]哄2{~骗}擤{~黄脓}[5]哄3{起~}蕻{雪里~、菜~子：菜苔}𦶓{~子：新生枝条}□{火旺}□{淤泥泛起}		
Ø	[6]翁1横-1{遭~事}[2]横-2{~家埭(地名)}[5]瓮𪖵1{腐臭}齆1{~鼻子}		
#iɔŋ			
tɕ	[3]迥窘		
tɕʰ	[2]穷穹{~窿}琼		
ɕ	[6]兄凶胸[2]雄={英~}熊[5]□{责骂，只读文音若去声}		
Ø	[6]用痈翁{财(tsᴇ²¹)~，本字不明}[2]荣融雄-{~鸡}容蓉鎔熔庸[3]拥甬勇1涌雍噰{痰~}臃永=[5]壅□{鞋子~后跟}		
#əɲ			
p	[6]贲{姓}栟{~茶(地名)}奔1{~跑}锛畚□{吃}□{~收：殡葬}[3]本[5]奔2{1.追求，赶~；2.介词}		
pʰ	[6]喷1笨1{粗大}坌{尘积：~屎虫儿(蜣螂)}[2]盆[5]喷2笨2{不聪明}		
m	[6]闷1焖2{文火炖熟}温2{~汤儿：微温}璺{器裂纹}命{江边圩区音}望{去向，本字不明}[2]门明{另读。~朝：明天}[5]么3{要~}闷2焖1		
f	[6]分1份芬纷[2]坟焚[3]粉[5]分2氛忿奋愤粪𡊅{~箕}		
v	[6]问温1瘟望{去向，本字不明}[2]文纹蚊闻[3]刎吻稳{芒~子、安~、~住他}		
t	[6]灯砧1{铁~子}敦-1{~厚}墩□{拳击一次为一~儿}驐{去势之雄水牛}登{呆，停留}镫□{~蛋：鸡嗉囊}竳{打~~：小儿学步}僜{倰~：懒洋洋地}□{~ləɲ²¹：惊呆了}磴瞪{直视}蹬豚{河~}蹲1臀{坐~：猪的臀部肉肌}腯{胖~~}筝2{风~，实为风灯，东南乡}[3]等□{静态承接扔过来或落下的东西}盹{打~儿：打瞌睡}戥[5]顿{1.放置：~桌子；2.设置、安置：~联络点}屯扽沌炖{蒸：~蛋}盾遁敦2{竖立：~柱棵}凳䙞{有里子和面子的中式上装}饨{馄~}暾{昒~儿：微温之汤粥等}[0]□{冷~：炒青元麦仁磨成的“幺”状食品。乡村常见老派音}		
tʰ	[6]邓吞囤□{~事：不吉、小气}钝□{慢~~}暾1{温~儿}□{眼睛~：目力差}腾2{~功夫：挤出时间}□{退避}[2]疼豚{~子：天然母猪}藤誊腾1{升~}臀={~部}[3]氽{水气骤涌：热气~人子}[5]褪5{向下脱}□{退避}		
n	[6]嫩宁{另读。~可}[2]能{可~}能{汁浓}浓2{能，液汁浓}		
l	[6]论1{讨~}□{副词：~千块钱}□{口吃}□{牙~子：牙龈}愣倰{~僜：懒洋洋地}□{~təɲ²¹：惊呆了}睖{~瞪：目光呆滞}棂[2]伦沦论2{《~语》}轮崙楞{瓦~儿}輘{欺压：~小新妇}[3]冷[5]埨{大~庄(地名)}		
ts	[6]正1{~月}征砧2{~板}贞侦针珍诊争筝1铮曾1{姓}增憎赠真徵蒸掌{另读。巴~}敐{装：~柄}□{硬~、豩~}斟榛臻[3]枕1{名词}疹拯整怎=[5]正2政证症枕2{动词}阵={一~子}振震□{屏息用力}□{帽~子：嵌在帽前的玉}镇甑□{冷~}		
tsʰ	[6]郑掷{另读。~铅球}阵-抻2{~面：拉面}净{冷：冰~人的}参3{~差}称1{~呼}蹭{~~相相}牚撑锃{~亮}蛏嗔{~气，生气}□{贪吃而胀起来}□{白~~}缠{另读。盘~}[2]成□{绗：~被子}城诚尘臣陈层岑沉丞辰1{星~}娠晨□{加紧：~铜箍}呈程曾2{~经}蹲2塍承1{继~}澄{~清事实、黄~~}缠{另读。盘~}神2{为人死~}□{难堪：寒~}□{点播：~麦}乘[3]惩逞[5]趁称2{对~}秤剩□{责怪：~人}□{一~：一旦}		
s	[6]升{高~}生1{学~}牲胜1{~任}笙甥参4{人~}□{鸡皮子则~}申伸声深身僧森[2]神1绳承2{多~}盛1{~饭}蜃{龙：蛇~百脚}[3]什2{~么}沈审婶省1{节~}[5]甚葚渗肾胜2{~利}圣□{~鸡皮子}抻1{伸展}盛2{兴~}		
ʐ	[6]任1{~务}饪赁认闰润□{不脆}韧1{~面筋的脾气}[2]人仁壬任2{姓}[3]仍扔纫忍韧{另读}[5]韧2		
k	[6]今{另读。~朝}更1{~换}根跟庚羹耕[3]□{推}埂{田~}哽梗粳耿颈1{~嗓}[5]更2{~加}□{条状凸起}		
kʰ	[6]坑[3]垦恳肯啃[5]掯{揿、按}□{积垢}		
ŋ	[6]恩硬-1[2]□{~大筋：粗横貌}[3]□{~头：帮助回忆的标志}[5]硬=2{劲挺：头~吖下}□{臭败之味}摁{揿、按}		
x	[6]亨□{~心：贪心}哼1□{慢慢刮削}恨[2]□{呻吟声}恒痕衡桁2{石庄音}行4{~船。石庄镇音}[3]很狠[5]□{~屎瓜儿}行5{~苦修行、道~}□{胻胫：骨表肌，如脚跟上方、小腿前方、蹠骨上方}艮{萝卜发嘎软，吃嘎嘴的是~的}		
#iəɲ			
p	[6]兵宾槟殡{另读}鬓冰彬[3]丙饼並1{比：他~你好}禀秉[5]并併屏{另读。~气}並2{比：~手劲}柄殡{送~}		
pʰ	[6]拚2{即拼}姘並3{~排}病[2]平坪评屏{~风}萍贫凭瓶频[3]品聘[5]喷{另读。~香}		
m	[6]面-{相~}命=[2]民鸣名铭明萌-[3]免-勉-渑-闽悯敏盟-抿脗{合拢：~缝；略饮：~一口酒}		
t	[6]丁叮{~咬}饤{kəʔ⁴⁴~：粗短的面条}钉1□{粘合}疔盯[2]叮{另读。~咚作响}[3]鼎顶[5]□{~你两拳头}订{装~}钉靪定=淀-{~粉、~人子}澄{另读。沉~}		
tʰ	[6]厅汀定-锭桯{~子}[2]亭停廷庭莛梃{~子}蜓[3]听1{罐头~子}腆-挺艇□{脚直：~尸}[5]听2掭2{另读。选留}		
n	[6]佞[2]宁{安~}凝		
l	[6]另令拎吝淋2{滤：~灰水；滴~：性病}凝{另读。走~神}[2]林淋1灵临伶邻怜1{~悯}铃翎鸰{鹡~}凌陵菱零燐疄{田垄}鳞[3]岭领檩		
tɕ	[6]巾斤令=金京荆惊鲸浸{沾}禁1{弱不~风、~用(耐用)}噤1{打寒~}襟境{地方，本字不明}经={~过}胫{xəɲ⁴⁴~：胫骨处}痉{脚抽~}□{~~吭吭}兢津筋精1{~明}精3{~肉}侵[3]井尽1{~管}颈2{~项}景[5]见-{看~}进竞竟禁2{~止}□{肌肉紧张：肉~吖下}噤{闭口：~若寒蝉}劲茎径桱{~木：杉木}警敬境镜鉴-{赏~}晶浸浄1睛靖=静		
tɕʰ	[6]近尽2{~量}亲1{~人}浄2青1清蜻靖{~海门：如城东城门}卿即钦轻倾1{~家荡产}[2]寻-芹=浄3{干干~~}琴禽擒勤擎情{感~}晴檠{灯：水绿~}□{~泥：黏土}前{跟(kɛ̃)~}[3]顷倾2请寝[5]庆亲2{~家}揿磬		
ɕ	[6]心欣兴1{~盛}杏行1{修~}辛新薪馅星腥□{~蛉儿：蜻蜓}鲜3{~淨，应为新}馨□{通~，从来、一直、始终}[2]刑形型行2桁1[3]些{另读。昨~：这许多}省2醒擤=[5]兴2{高~}性姓□{谐振}汛2{水~的：发大水期间}幸信衅□{波及：害手，脥肢窝的~起核(另读)子来呀(手发炎，引起腋下淋巴结肿)}[0]些{这~：代指“某些”(表“许多”时用上声)}		
Ø	[6]因姻应1{该~}阴荫英音喑殷鹰蝇莺婴樱鹦缨□{~当：比量}[2]吟淫银寅迎茔营萤盈龈□{示众：~街}蟫赢[3]尹引饮1{~汤：粥汁}演-{藏：~吖在门后头，隐}偃{~子}隐影颖□{~气：死}[5]印□{~疮}应2{~该}映饮2{~马}□{渲润：~过去呀}□{透彻：烧啊~吖}焰2{放~口：佛事}窨{地~子}堰-□{比量：~长短}瀴{~凉}□{引指调皮}□{比：~个子高矮。马塘乡音}		
#uəɲ			
ts	[6]肫尊遵衠1{纯}[3]准[5]□{捻度}		
tsʰ	[6]村春椿皴[2]存鹑=[3]忖碜{吃杂有泥沙的食物时牙~的感觉}蠢[5]寸{量词}寸{~着嘎走：脚，探索着走}衬		
s	[6]孙顺2{~从}[2]纯1唇1鹑1[3]损1[5]慎逊舜□{副词：街上人~哎：好得~}顺1{~治帝}□{可怖、难耐、责丑}		
k	[3]滾绲磙辊[5]棍□{闷：天气~人子}		
kʰ	[6]昆崑坤鯶1[3]捆[5]困睏		
x	[6]昏荤1{肉食}鯶2婚[2]孟-{姓，避讳音}混1{~沌}馄{~饨}浑魂[3]混2{~乱}[5]混3{胡~}荤2{辛味}诨{~名}□{~闷：烦闷}		
#yəɲ			
tɕ	[6]君军均钧菌衠2{纯。南乡音}[3]尽[5]晉俊濬郡		
tɕʰ	[6]纯3{副词：~黄的}蕈[2]芹-裙群秦情{另读。牛发~。戴庄乡音}		
ɕ	[6]勋熏薰[2]寻=荀殉循巡唇2纯2莼醇鹑-2[3]损2笋榫髓{另读}□{校形：~竹子}醒{四个人打牌，每局有一个人轮空休息，此人即~。本字为醒}[5]训讯迅汛1		
Ø	[6]运1{命~}晕[2]云雲匀匀{~耥：平整}[3]允永泳詠[5]运2{搬~}孕熨韵		
#aʔ			
p	[7]□{口张：~嘴}□{~~的：无可奈何地}驳□{加砌外层}博搏膊□{焵：~豆腐}□{干~~的}薄3{~脆饼儿}□{指关节响}剥擘缚		
pʰ	[7]叭{双唇舔}杷{枇~}□{豁~齿：齿缺}泊帕2舶{另读}□{量词}雹1{大~脸}薄2{单衣裳}□{说~}□{肥~}公{雄性：~牛、~羊，本字不明}□{霉味：餲~气}□{落空：相~}□{尾~}□{节~}[8]□{落空：想吖~掉啊}箔朴2{~刀}薄1		
m	[8]莫寞膜摸幕2		
f	[7]缚{束~}		
v	[7]凹3{幽深}沃{积：~水}握龌□{呕吐}籰鸌{~子：池鹭}□{副词：~亮的}[8]霍{另读。闪动、激动、波动}		
t	[3]□{快~吃、~点儿走。~，表快、快点}[7]耷{低垂}□{副词：白~~}□{覆：拉被单~肚子；补：~钯}□{乱放：~三~四}沰{被淋：~雨}□{~脚儿：乐器}□{~脚儿}□{抛击；~饼儿}□{以舌~涎}喥2{漫谈：~淡话儿。引指滞留：他烂耍子，能~半天}		
tʰ	[7]托拓庹凙{凌~：冰椎}铎魄2[8]喥1{足、溢：~奶、手上钱~~的}踱		
n	[7]诺[8]□{搓揉}		
l	[7]乐1{快~}旮洛络2{筋~}骆2{姓}烙酪[7]乐2{~得：值得}骆1{~驼：~家店(地名)}络1{~丝}笿{~子：篮}落		
ts	[7]作灼={~见}酌斫□{废}□{俯冲：老鹰捉小鸡儿，一翅~下去呀；矢：他不服，头~嘎~的}着3{附~}		
tsʰ	[7]□{扶：他要跌，我一把~住他的腰}绰□{梳理：~头}焯{~菠菜}□{插入盛取：~米}□{婴欲乳，细嘴儿则~}错过{另读。~过机会；~死}[8]昨1凿1着2{~火}		
s	[3]索{~性、~嘎，表“既…就”：既已迟到啊，~性不忙去}[7]芍2{白~}灼-1{真知~见}烁瑟{琴~}索-{绳~、~取}□{抖：抖抖~~}□{泼泼~~}舍{另读。邻~}[8]勺芍1{~药}□{抄近路}□{不正}		
ʐ	[8]若□{烧饼的油酥馅}箬弱{软弱可欺}		
k	[7]各胳阁搁角1旯觉-1{~察[-tsʰᴇ]}		
kʰ	[7]壳角2{另读。皂~}□{~树}搉{敲}确-颏{下巴~儿}		
ŋ	[7]恶2{罪~}鄂2{湖北的简称}[8]鄂1{[老]~家埭(地名)}		
x	[7]蠚{蜂~人}郝涸{干~}藃{耗缩；引指靠、贴}[8]下2{另读。量词：三~子}学-{~生意}鹤		
#iaʔ			
l	[8]掠=略1		
tɕ	[7]觉=2雀2脚		
tɕʰ	[7]却怯□{~气：剧烈运动时身体某部气血不调而疼痛，休息可消失}剧-{戏~}雀1鹊皵{翘裂：指甲~嘎}确=爵[8]嚼		
ɕ	[7]削□{让表层流去}[8]学={~校}		
Ø	[7]乐3{音~}岳约□{粗略量度}[8]药钥		
#uaʔ			
ts	[7]捉□{整理：~帐}卓桌啄1{~木鸟}琢涿硺{石~，农具名}□{掼或拍}濯2{略腌渍}		
tsʰ	[7]戳[8]浞浊镯凿{捣、拄}		
s	[7]朔嗍{吮也}□{瘦削：~腮}□{脱：~色}□{钉状雪珠，伤稼}[8]□{提放或上下摆动}		
k	[7]刮2{~~叫：好}榾{~柮儿}郭廓{另读}虢		
kʰ	[7]扩廓[8]□{水激动}□{声浪激动：打~子笑}		
x	[7]画-2{笔~}划4{~出去}获1劐{~破口子}霍2{姓}藿□{渍：~泡儿}攉{晃：旗子吹得则~亮~~}霍{光闪动。本字不明}[8]□{~蛋：圈打蛋液}□{声浪激动：打~子笑}霍{另读。闪动、激动、波动}		
#ɔʔ			
p	[7]卜1{占~}北百伯柏帛2{币~：上坟挂~}檗□{一种手工编法：~辫子}		
pʰ	[7]仆2朴1{~素}朴1{厚~}迫拍帕1帛1{布~}舶魄1醭{醋生白~}[8]卜2{萝~}白鮊鹁{另读。~鸪鸪}		
m	[7]陌蛨{虴~：蚱蜢}[8]木目牧麦默墨嚜{~大佯：蒙骗}脉穆沫2{唾~}		
f	[7]复覆福幅蝠[8]伏服腹		
v	[7]屋1喔1		
t	[7]□{滴声}到{~底，实为笃}笃独啄2{鸡子~米}督牍犊□{椎击}		
tʰ	[7]秃□{副词：~湿的}[8]独读2{~书}毒□{修剪：~树枝儿}		
l	[7]□{捕捉}□{kʰuəʔ⁴⁴~：裆下}[8]六陆录绿禄碌睩{骨~：眼神乱扫状}鹿摝{捞}□{捕捉}漉1{洗：~个澡}□{湿：湿~~}		
ts	[7]竹筑足捽{~住衭领}祝卒1烛族2{堆：一~人家；颗：七~星}属2{~仇}劚{用钉钯翻土}嘱濯{专洗局部：~血斑}		
tsʰ	[7]促□{~斩齐}猝{仓~}逐1{~渐}触趣2簇{~斩新的}蹙{~眉}□{哭时~气}□{擤：~鼻子}碡{碌~}諔{刁~，促狭}畜1{~牲}[8]逐2{驱~}轴族1{聚：~住块儿}蔟{家蚕~}簇{~聚}凿2{动词：~喜笺}俗2{~气}		
s	[7]速叔淑粟蜀属1{亲~}熟2{秋~}续缩[8]俗1{风~}塾熟1{~读}赎		
ʐ	[8]肉-{猪~}辱褥		
k	[7]谷{山~}穀{~物}国啯{叽咕}		
kʰ	[7]哭酷		
x	[7]画-3{笔~}豁{另读。~然}□{状水激涌：~浪}劐{划破：~个口子}嚄{1.~事；2.叹词}□{~痰：痰涌状}□{蚜虫，石庄镇音}[8]或惑获2斛□{聚集：门口~嘎多少人}[0]活{快~}		
Ø	[7]屋2喔2		
#iɔʔ			
tɕ	[7]菊掬□{1.蹲：~嘎家的；2.体不伸}鞠锔□{皱缩、短}		
tɕʰ	[7]曲麹[8]局侷		
ɕ	[7]畜2{~牧}蓄		
Ø	[7]玉2郁育狱2{监~}浴欲1{~望}拗3{抑；屈曲}[8]狱1{破~，佛事名}欲2{~择：想要}囿-2{聚}		
#əʔ			
p	[7]不必{张黄港、长江、江防、长青沙音}		
pʰ	[7]勃鹁{~鸪}[8]□{尘起}□{热锅快炒}□{以臂弹击}饽{捍面洒的干粉}□{跳：心里直~}		
m	[8]没1		
f	[7]沷{水车斗板}拂[8]佛彿		
v	[7]昒{~暾儿：微温}□{崴伤关节}□{⿰殳頁，头没于水}□{郁：~嘎心的}□{抈：~竹子}[8]勿物杌-1𣝗{果核，俗写核}核{果核，本字𣝗，俗写核}		
t	[3]等{~于}[7]虴{~蛨：蚱蜢}跺{跺：急得~脚，本字不明}□{黏稠；粘合}脦{肋~：神态软，发痴}德啄得		
tʰ	[7]忒掉{掉队；掉落。本字未知，俗写忑}[8]凸2突特1		
n	[8]捏{紧握；内脏紧迫：心的~人子。疑为捏}		
l	[8]肋讷{说话打~}呐3{~嗓子：叫喊}勒□{目睁大}		
ts	[7]□{斜}这1{多单用：~不好}乍2窄迮{压}只-{~有}只-{量词}指2{另读。手~头}□{脚~头}汁执1则{~将、~是：连续地}质昃1{日月盈~}摘1{~录}职责啧1{~~称赞}渍{另读}炙蜇3{海~}翟2{姓，避讳读}窒2{塞：拿瓶~子~瓶口儿}		
tsʰ	[7]尺1{~寸}册{名词}册{动词，同“系”}宅赤殖植斥拆坼{塘干裂~}□{剷、抛：~泥}饬厕侧测择1{选~}泽□{放在地上散热}湿{使微微润湿或吸潮}释□{裂~子}秩策□{冷，~人}[8]直值择2{~菜}昨2掷{~色儿}翟1{姓}贼		
s	[7]失-1式识-色适拭{~条}涩湿虱室塞饰啬□{豆~：豆酱}歰{不滑爽}□{泡：~蚕豆儿}□{饥饥~~}瑟{抖抖~~}□{打、拍、掼、撞，引指走、摆动、旋转、玄晕}□{殒落}[8]十什1{~锦}□{1.紧缠：湿衣裳~嘎身上；2.豖：背车子走路~嘎~的}石拾□{撕}食实蚀		
ʐ	[8]入		
k	[7]格{品~}虼{~蚤}□{~饤。粗短的荞麦面条}肐{~膊：臂}隔嗝槅{窗~子}轭{牛~头}革蛤{~蚧}□{阉种公猪}		
kʰ	[7]克剋1咳2{~嗽}刻客格{另读。资~、性~}[8]剋{另读。~人：刁难；~除}		
ŋ	[7]扼2{~苫子}轭{马~子}[8]扼1{~要}额杌2{石庄音}		
x	[7]吓1黑赫[8]核{~心}□{1.状黑：昏天~地；2.惊呆：吓嘎~得(另读)嘎}阂龁嗑2{~噔儿：打嗝}		
#iəʔ			
p	[7]必毕哔{~叽}别1{~针}笔滗辟1{~鼠}臂璧壁1□{扭转}㧙{扭转：~船头}憋2閟{ŋɔ⁴⁴~：幽深}逼煏{~干的：极干}碧		
pʰ	[7]匹辟2{开~}劈僻1{偏~}臂譬闢辔枇{~杷}弼撇2{~油}□{脚底不平}[8]别4{种儿~掉啊：播种后遭雨涝不发芽}鼻2{钮把：锅盖~}□{尘起}□{以臂弹击}□{跳：心里直~}		
m	[8]灭密蜜觅-{寻~}篾密{程度深，俗写密：~细的、~软的}		
t	[7]□{拔：~毛}的2{目~}的2{~角斩方：方方正玉石的样子}滴扚摘2{~录，本字为扚}□{粘合}蹢{停：鸟儿~嘎树上}窒3{~头：塞子，马塘乡音}		
tʰ	[7]剔□{~~：最、顶}踢趯{书法之一}[8]凸1{挺胸~肚}狄笛敌籴觌{王~，如皋人，北宋词人}		
n	[8]逆匿-捏-{~颈儿：如皋冬季萝卜，颈细}溺		
l	[8]力历劣立笠粒列□{笼~子、炉~子：皆册状部件}烈裂栗李{另读。行~}猎律率2		
tɕ	[7]及=级□{尿~下来呀：尿忍不住冒出一点了}急□{绷紧、胀满}吉佶{~棍：强壮有力，俗写结棍}结{~棍：强壮有力，本字不明}髻击□{~恭}即脊1积2{堆~}迹疾2{患~}戟绩激□{~ləɲ²¹：口吃}鶺{~鸰}□{气~：气息急促}捷唧鲫		
tɕʰ	[7]七乞讫吃泣缉辑1楫{舟~}漆戚1寂[8]及-2极席2{~子}集疾1{~病}嫉2{~恶如仇}藉籍		
ɕ	[7]夕协1吸息媳熄昔惜锡膝[8]习□{脉冲式的、缓慢的：鼻子~气。肚子~嘎~的}席1{宴~}		
Ø	[7]一-乙-刈亦1抑1易-1{~经}艳2{另读}揖1拽1逸-射=2{僕~}译-益1缢{另读}翼-1		
#uəʔ			
tsʰ	[7]出屈-{~原(人名)}掘4{~树}		
s	[7]术1述秫		
k	[7]骨		
kʰ	[7]窟□{~辣(另读)儿}□{~lɔʔ⁰：裆下}		
x	[7]忽□{质量差}寣{小睡}□{朽：柱棵脚儿~掉啊}[8]□{~得：惊呆}核{另读。果核}		
#yəʔ			
tɕ	[7]术2{金兀~}卒2橘□{短}□{怒走}撅1{~胡子、硬~~}𧽸{跳，引作敏捷：~sɔ⁴⁴}厥{昏~}潏		
tɕʰ	[7]屈=掘1{挖~}[8]倔{~强}掘2{拨：筷儿在碗的则~}撅2{拨、弹、翘}		
ɕ	[7]穴□{织物磨损：布~嘎}血3{程度深，团音，俗写血/雪/许：~白的、~淡的、~青的}率1率2{状形：~扁的}蟀戌恤1祟雪3{程度深，团音，俗写血/雪/许：~白的、~淡的、~青的}悉噱{玩~头：耍手腕}魆{诡诈：他把伢儿~嘎走呀}[8]许{南乡音，~多。程度深，团音，俗写血/雪/许}		
Ø	[7]抈{矫形：~竹子}役疫域		
#ɛʔ			
p	[7]八□{跌跌~~：步态不稳、接连不约而至}		
pʰ	[8]拔		
m	[8]抹		
f	[7]发{头~}法砝1{~码}刷{另读。~子：江安、卢港音}[8]伐筏垡罚刷{另读。动词。江安、芦港音：刷落头(清扫地面)}		
v	[7]挖挖{以勺取物}[8]袜滑-□{泼：~水}		
t	[7]沓{量词}答={回~}搭嗒{咬、吃}溚{湿~~}瘩{~背疮、疙~}鎝□{~趿儿：一种拖鞋、拖鞋~脚}□{tɘi²¹~：啰嗦}		
tʰ	[7]呫{吃、尝：他欢喜到馆子的~刮~刮}塔塌遢{邋~}榻□{信口~佯}搨{涂~}澾{滑}獭{黑~~}□{~皮儿疮：皮破发炎}□{搽}[8]达闥{~子门}踏		
n	[7]□{~人子：辣得疼}[8]呐2{~喊}纳1虐瘧捺		
l	[7]掠-{掳~}□{拉磨：拖啊~}□{同nəʔ⁴⁴}□{火~毛}[8]□{拦截}蜡腊辣{~味；~春：说与性有关的话调笑}瘌□{洋~子：毛虫}鑞邋{~遢}来{另读。十~个}略2{忽~}□{块~子：块状物}		
ts	[7]札匝杂劄紮眨哳{啁~}□{潮~~：略湿}		
tsʰ	[7]灿{另读}臿{春}插□{梁柱}□{嵌布：打~儿}察1{观~}擦䜺[8]闸1{水~}铡1{~刀}		
s	[7]杀刹1{古~}□{撒：耕田~种}煞{答~、极、很}趿{tɛʔ⁴⁴~儿：无跟鞋}撒-{~手}萨楔{~裤腰}歃□{泼泼~~}[8]刹2{止：~车}闸2{~桥、~门}煠{油炸}铡2{~刀}□{~尿布}		
k	[7]甲-{二~镇}夹夹{双层的}□{黏~~、猪~气：猪腥味}荚{幼苗量词：一~玉米}挟1脥{~肢窝}□{~口：小争执}□{~齿：睡眠中磨牙}		
kʰ	[3]甲{另读。节~：指甲，东北乡音}[7]甲{另读。指~}恰掐□{哼哼~~：呻吟}[8]轧1{~棉花；鲫~儿：鲫鱼，~，体短}		
ŋ	[7]压押鸭[8]轧2{~杀嘎}轧2{~剪子}齾{器缺：~子}		
x	[7]瞎辖[8]狭-1{宽~}		
Ø	[7]阿2{~哥}		
#iɛʔ			
tɕ	[7]甲={保~}胛{肩~骨}		
ɕ	[8]挟2{要~}峡狭={~窄}		
#uɛʔ			
ts	[7]咂{~嘴}		
s	[7]刷1{~子}[8]刷{另读。~铺}		
k	[7]刮1{~~叫}括聒□{手指骨节屈起：凿~子}刮{绿~~儿：一种绿色、体小、善鸣的青蛙，本字不明}		
kʰ	[8]划{横横~~：勾连遏阻}□{笑声}□{扭动：轻头~颈}狭-2{促~}		
x	[7]搳1{~豢}豁2{~口}□{超越：他~嘎我前头去呀}□{击、去尘、~嘴巴儿}攉{挥~：~水、~泥、~酵、~面}[8]猾滑=		
#ʊʔ			
p	[7]百{另读。~页、~日子}拨鈸缽□{走时腿若踢：瘸手~脚}般-2{~若}		
pʰ	[7]泼[8]□{搬}		
m	[8]末□{慢慢}沫{泡~}没2{~朝}□{转弯~角}□{削}		
t	[7]咄□{堕落}□{砖井壁的每一圈层}□{沸腾}□{肥~。附肿、肉晃动}掇啜1{~气。风筝~子(风哨)}		
tʰ	[7]脱蜕{另读。蛇~：蛇壳}[8]夺□{磨第二番，添料多}		
n	[8]纳2{~福}衲挪1{~用}		
l	[7]□{“那个”的合音字}[8]□{~堕：不善事事}		
