xuɛn	3	31	混									
uɛn	1	33	温瘟									
uɛn	2	212	浑(~浊)文纹闻炆(用微火炖食物)									
uɛn	3	31	稳									
uɛn	5	45	殟(关在里面)									
ʨyn	1	33	均军君									
ʨyn	3	31	准									
ʨyn	5	45	俊									
ʨʰyn	1	33	椿春皴(脸~)菌(蛋)									
ʨʰyn	2	212	群裙									
ʨʰyn	3	31	蠢									
ɕyn	1	33	熏勋									
ɕyn	2	212	循巡唇醇纯讯迅训									
ɕyn	5	45	顺									
yn	1	33	晕									
yn	2	212	匀云闰韵									
yn	3	31	允运									
yn	5	45	熨									
tɔn	1	33	端									
tɔn	2	212	断(决~)锻									
tɔn	3	31	短									
tɔn	5	45	段缎									
tʰɔn	1	33	断(~绝)									
tʰɔn	2	212	团									
nɔn	1	33	暖									
lɔn	2	212	圞(圆)									
lɔn	3	31	乱									
lɔn	5	45	□(鸡~:未生蛋的小母鸡)									
tsɔn	1	33	钻(动词)									
tsɔn	5	45	纂钻(木工用具)									
tsʰɔn	1	33	闩拴									
tsʰɔn	3	31	赚									
sɔn	1	33	酸									
sɔn	5	45	算蒜									
kɔn	1	33	肝竿									
kɔn	3	31	秆(稻~)杆赶									
kɔn	5	45	干(能~)									
kʰɔn	1	33	看(~守)刊									
ŋɔn	1	33	安									
xɔn	1	33	酣旱									
xɔn	2	212	寒									
ɔn	1	33	□(~东西:拿)									
uɔn	3	31	碗换									
paŋ	1	33	浜									
paŋ	5	45	棒									
pʰaŋ	5	45	胖									
maŋ	1	33	□(~~:饭(用于儿童语言))									
faŋ	1	33	芳方=									
faŋ	3	31	肪									
faŋ	5	45	仿纺访									
taŋ	5	45	党									
laŋ	2	212	浪									
laŋ	5	45	朗=									
tsaŋ	1	33	争-张=									
tsaŋ	2	212	障(保~)瘴(~气)仗=杖=									
tsaŋ	5	45	长=(生~)涨=									
tsʰaŋ	1	33	倡									
tsʰaŋ	2	212	撑-创畅									
saŋ	1	33	生-牲-声-甥丧(~失)									
saŋ	2	212	成-									
saŋ	5	45	偿									
kaŋ	1	33	冈刚纲钢耕-									
kaŋ	3	31	哽									
kaŋ	5	45	杠岗港=									
kʰaŋ	1	33	康									
kʰaŋ	2	212	抗									
kʰaŋ	5	45	炕慷									
ŋaŋ	3	31	硬									
xaŋ	1	33	夯(打~)									
xaŋ	2	212	航杭									
aŋ	1	33	□(~心:老实，不爱说话)									
aŋ	3	31	□(瞥、看)									
piaŋ	3	31	饼-									
piaŋ	5	45	屏-(躲藏)放									
pʰiaŋ	2	212	平-评-坪-									
pʰiaŋ	3	31	病-									
miaŋ	2	212	明-名-									
miaŋ	3	31	命-									
liaŋ	1	33	岭-领-									
liaŋ	2	212	谅辆=量=(数~)									
liaŋ	5	45	亮									
ʨiaŋ	1	33	正(~月)江=惊-精-									
ʨiaŋ	2	212	将=(大~)降(下~)									
ʨiaŋ	3	31	耩(~地)蒋奖桨井-整-颈-									
ʨiaŋ	5	45	镜-讲=									
ʨʰiaŋ	1	33	羌腔清-轻-枪=									
ʨʰiaŋ	2	212	晴-									
ʨʰiaŋ	3	31	尽-请-净-祥-详-强=(~大)									
ʨʰiaŋ	5	45	强=(勉~)									
ɕiaŋ	1	33	湘镶兄-香=乡=									
ɕiaŋ	2	212	降(投~)相=(~貌)项									
ɕiaŋ	3	31	详=祥=									
ɕiaŋ	5	45	锈饷性-姓-想=享=响=									
iaŋ	2	212	赢-壤嚷									
iaŋ	3	31	影-									
iaŋ	5	45	仰=									
tsuaŋ	1	33	桩=									
kuaŋ	1	33	光=									
kuaŋ	3	31	梗-(茎)									
kuaŋ	5	45	诳广=									
kʰuaŋ	1	33	匡筐眶									
kʰuaŋ	2	212	狂况									
kʰuaŋ	5	45	矿									
xuaŋ	3	31	簧									
xuaŋ	5	45	晃									
uaŋ	2	212	横(~直)王妄望=旺=									
uaŋ	3	31	亡忘									
uaŋ	5	45	往=网=									
pɔŋ	1	33	帮邦									
pɔŋ	3	31	绑榜									
pʰɔŋ	1	33	肨(肿~:肿)									
pʰɔŋ	2	212	滂旁									
pʰɔŋ	3	31	傍(~大款)									
mɔŋ	2	212	忙芒茫									
mɔŋ	3	31	莽蟒望-									
fɔŋ	1	33	荒慌方-									
fɔŋ	2	212	房防									
fɔŋ	3	31	谎访									
tɔŋ	1	33	当(~时)当(~作)									
tʰɔŋ	1	33	汤									
tʰɔŋ	2	212	堂棠螳唐塘糖									
tʰɔŋ	3	31	躺									
tʰɔŋ	5	45	趟									
nɔŋ	1	33	瓤									
lɔŋ	1	33	晾(~衣服:漂洗)									
lɔŋ	2	212	郎狼廊螂									
lɔŋ	3	31	朗-									
tsɔŋ	1	33	脏(肮~)庄装=章樟张-桩-									
tsɔŋ	2	212	状									
tsɔŋ	3	31	长-(生~)涨-掌									
tsɔŋ	5	45	葬藏(西~)帐账胀=壮									
tsʰɔŋ	1	33	仓苍疮昌窗									
tsʰɔŋ	2	212	床肠场常长(~短)藏(隐~)									
tsʰɔŋ	3	31	闯厂撞									
tsʰɔŋ	5	45	唱=									
sɔŋ	1	33	霜桑伤商双丧(婚~)上(~山)									
sɔŋ	2	212	尝									
sɔŋ	3	31	爽赏晌(~午)嗓上(~面)尚(和~)									
kɔŋ	1	33	光-缸江-豇									
kɔŋ	3	31	广-讲-港-									
kɔŋ	5	45	虹-									
ŋɔŋ	3	31	仰									
xɔŋ	1	33	糠									
xɔŋ	2	212	行(~列)									
xɔŋ	3	31	巷□(发霉)									
xɔŋ	5	45	□(~床:起床)									
miɔŋ	3	31	网									
liɔŋ	1	33	两(几~几钱)									
liɔŋ	2	212	良凉粮梁粱量(~长短)									
liɔŋ	3	31	两(~个)辆-量-(数~)									
ʨiɔŋ	1	33	将(~来)浆疆姜缰装-									
ʨiɔŋ	5	45	酱胀-丈(一~)仗-杖-									
ʨʰiɔŋ	1	33	枪-丈(姑~)									
ʨʰiɔŋ	2	212	墙强-(~大)									
ʨʰiɔŋ	3	31	抢强-(勉~)									
ʨʰiɔŋ	5	45	像(~他一样)唱-									
ȵiɔŋ	2	212	娘									
ȵiɔŋ	3	31	酿让									
ɕiɔŋ	1	33	箱厢乡-相(~信)香									
ɕiɔŋ	3	31	想-享-响-匠									
ɕiɔŋ	5	45	象(大~)橡相-(~貌)向像(~片)									
iɔŋ	1	33	央秧养痒									
iɔŋ	2	212	羊洋杨扬									
iɔŋ	3	31	样									
uɔŋ	1	33	汪(一~水)									
uɔŋ	2	212	黄皇蝗									
uɔŋ	3	31	枉往旺									
puŋ	2	212	□(打~:亲吻)									
puŋ	3	31	抱									
pʰuŋ	1	33	蜂膨-									
pʰuŋ	2	212	朋棚篷蓬									
pʰuŋ	3	31	捧碰									
muŋ	1	33	虻									
muŋ	2	212	蒙萌孟									
muŋ	3	31	猛梦									
muŋ	5	45	懵(~懂)									
fuŋ	1	33	风枫丰封峰锋									
fuŋ	2	212	红-冯逢缝(~衣)凤奉									
fuŋ	5	45	讽									
tuŋ	1	33	东冬									
tuŋ	2	212	动=									
tuŋ	3	31	董懂									
tuŋ	5	45	冻栋洞									
tʰuŋ	1	33	通									
tʰuŋ	2	212	同铜筒桐童									
tʰuŋ	3	31	桶捅动									
tʰuŋ	5	45	痛统疼									
nuŋ	1	33	哝									
nuŋ	2	212	农脓									
nuŋ	5	45	齉(多涕鼻疾)									
luŋ	1	33	聋									
luŋ	2	212	笼隆龙弄									
luŋ	3	31	拢垅□(哄骗)									
tsuŋ	1	33	宗综终棕忠钟踪中(~间)									
tsuŋ	2	212	纵(~横)众纵(放~)									
tsuŋ	3	31	总肿种(~类)									
tsuŋ	5	45	粽中(射~)种=(~树)									
tsʰuŋ	1	33	聪葱充冲舂=(~米)从(~容)重(轻~)									
tsʰuŋ	2	212	丛虫从(跟~)松(~树)重(~复)									
tsʰuŋ	5	45	铳(放~)									
suŋ	1	33	松(放~)双(~生)									
suŋ	2	212	怂(难看)宋									
suŋ	5	45	送颂诵									
kuŋ	1	33	公蚣工功攻恭供(~不起)弓宫									
kuŋ	2	212	贡									
kuŋ	3	31	拱(~手)巩(~固)									
kuŋ	5	45	共供(上~)									
kʰuŋ	1	33	空(~虚)									
kʰuŋ	2	212	控									
kʰuŋ	3	31	孔									
kʰuŋ	5	45	空(~缺)恐									
xuŋ	1	33	烘轰(~出去)									
xuŋ	2	212	宏洪鸿									
xuŋ	3	31	虹=红=									
xuŋ	5	45	哄(起~)									
uŋ	1	33	翁									
ʨiuŋ	5	45	种-(~树)									
ʨʰiuŋ	2	212	穷									
ȵiuŋ	2	212	浓									
ɕiuŋ	1	33	胸凶兄=									
ɕiuŋ	2	212	熊雄									
ɕiuŋ	5	45	嗅(用鼻子闻)									
iuŋ	1	33	庸拥									
iuŋ	2	212	荣绒融容蓉									
iuŋ	3	31	用									
iuŋ	5	45	泳咏永勇									
n	3	31	五伍									
n	5	45	唔不									
