#調值	[1]33 [2]213 [3]53 [5]445 [6]13 [7]5 [8]2			
526	ʣʮen	陽平213	羣, 唇, 裙	3
527	ʣʮen	陽去13	郡	1
528	ʣæ̃	陽平213	嫦, 嘗, 場, 長, 藏, 常, 臟, 腸	8
529	ʣæ̃	陽去13	丈, 杖, 鋥	3
530	ʣʮæ̃	陽平213	牀	1
531	ʣʮæ̃	陽去13	撞, 壯	2
532	ʣoŋ	陽平213	茸, 戎, 崇, 叢, 蟲, 從, 重	7
533	ʣoŋ	陽去13	頌, 重, 仲, 誦, 訟	5
534	ʣɑʔ	陽入2	着	1
535	ʣəʔ	陽入2	秩, 擇, 姪, 植, 擲, 澤, 值, 賊, 直	9
536	ʣʮəʔ	陽入2	倔, 憠, 掘	4
537	ʣoʔ	陽入2	浞, 濁, 蜀, 續, 俗, 昨	9
538	sɿ	陰平33	撕, 絲, 私, 司, 廝, 詩, 屍, 師, 斯, 尸, 思, 施, 獅	13
539	sɿ	陰上53	豕, 駛, 死, 始, 史, 使	6
540	sɿ	陰去445	矢, 試, 肆, 世, 賜, 勢, 四	7
541	su	陰平33	蘇, 酥, 蔬, 疏	4
542	su	陰上53	數, 所	2
543	su	陰去445	塑, 嗉, 數, 漱, 素	5
544	sʮ	陰平33	梳, 輸, 需, 鬚, 須, 舒, 靴, 嘘, 虛, 書	10
545	sʮ	陰上53	許	1
546	sʮ	陰去445	絮, 庶, 戍	3
547	sɑ	陰平33	沙, 莎, 紗	3
548	sɑ	陰上53	耍, 灑, 傻	3
549	sʮa	陰上53	耍	1
550	sᴇ	陰平33	衰, 篩, 腮, 鰓	4
551	sᴇ	陰去445	賽, 曬	2
552	sʮᴇ	陰平33	摔	1
553	sʮᴇ	陰去445	帥, 率	2
554	sɔ	陰平33	騷, 燒, 梢, 臊, 稍, 捎	6
555	sɔ	陰上53	嫂, 少, 掃	3
556	sɔ	陰去445	掃, 少	2
557	soᵘ	陰平33	蓑, 唆, 梭	3
558	soᵘ	陰上53	瑣, 鎖	2
559	sei	陰平33	搜, 溲, 蒐, 收, 餿	5
560	sei	陰上53	守, 叟, 手, 首	4
561	sei	陰去445	瘦, 嗽, 獸	3
562	sʮei	陰平33	奢, 綏, 賒, 尿, 雖	5
563	sʮei	陰上53	水	1
564	sʮei	陰去445	舍, 稅, 歲, 赦, 碎	5
565	sᴇ̃	陰平33	杉, 三, 删, 山, 珊, 衫	6
566	sᴇ̃	陰上53	傘, 散	2
567	sᴇ̃	陰去445	散, 疝	2
568	sʮõ	陰平33	搧, 羶, 喧, 閂, 拴, 酸	6
569	sʮõ	陰上53	陝, 閃	2
570	sʮõ	陰去445	扇, 涮, 楦, 算, 蒜	5
571	sen	陰平33	參, 升, 深, 身, 申, 伸, 森, 僧, 生, 聲, 甥, 牲	12
572	sen	陰上53	審, 嬸, 沈, 省	4
573	sen	陰去445	聖, 勝	2
574	sʮen	陰平33	荀, 勳, 熏, 孫, 薰, 猻	6
575	sʮen	陰上53	筍, 榫, 損	3
576	sʮen	陰去445	殉, 舜, 遜, 訓	4
577	sæ̃	陰平33	喪, 商, 傷, 桑	4
578	sæ̃	陰上53	嗓, 賞, 搡, 磉	4
579	sæ̃	陰去445	喪	1
580	sʮæ̃	陰平33	霜, 雙, 孀	3
581	sʮæ̃	陰上53	爽	1
582	soŋ	陰平33	嵩, 鬆	2
583	soŋ	陰上53	慫	1
584	soŋ	陰去445	宋, 送	2
585	sɑʔ	陰入5	薩, 栅, 塞, 殺, 圾	4
586	sʮɑʔ	陰入5	刷	1
587	səʔ	陰入5	識, 嗇, 式, 室, 設, 色, 失, 澀, 飾, 攝, 瑟, 適, 釋	13
588	sʮəʔ	陰入5	蝨, 蟀, 血, 說	4
589	soʔ	陰入5	速, 肅, 縮, 率, 束, 蟀, 索, 叔, 朔, 宿, 粟	11
590	zɿ	陽平213	匙, 時, 鰣	3
591	zɿ	陽去13	巳, 恃, 氏, 豉, 侍, 似, 逝, 自, 祀, 字, 誓, 士, 嗣, 事, 俟, 柿, 是, 示, 仕, 寺, 市, 視, 嗜	23
592	zʮ	陽平213	如, 儒	2
593	zʮ	陰上53	乳, 汝	2
594	zʮ	陽去13	殊, 樹, 豎	3
595	zɔ	陽平213	饒	1
596	zɔ	陽去13	紹, 繞	2
597	zei	陽平213	揉, 柔	2
598	zei	陽去13	紂, 授, 受, 售, 壽	5
599	zʮei	陽去13	隧, 遂, 穗, 社, 粹, 銳, 射, 蘂, 麝	9
600	zʮõ	陽平213	蟾, 蟬, 禪, 燃, 然	5
601	zʮõ	陽去13	冉, 染, 膳, 單, 善	5
602	zen	陽平213	仁, 辰, 娠, 神, 繩, 塍, 唇, 人, 壬, 晨	10
603	zen	陽去13	任, 葚, 賃, 甚, 盛, 腎, 紝, 認	8
604	zʮen	陽平213	醇	1
605	zʮen	陽去13	潤, 閏, 順	3
606	zæ̃	陽去13	壤, 尚, 讓, 裳, 攘, 上, 嚷	7
607	zoŋ	陽平213	㞞	1
608	zɑʔ	陽入2	宅, 雜, 煠, 弱, 舌, 鍘, 閘, 石, 若, 焯, 勺{水~兒}	8
609	zəʔ	陽入2	實, 蝕, 什, 拾, 入, 食, 日, 述, 十, 涉	10
610	zʮəʔ	陽入2	熱	1
611	zoʔ	陽入2	肉, 鑿, 淑, 屬, 辱, 褥, 族, 勺, 熟, 芍, 贖	11
612	ʨi	陰平33	基, 稽, 几, 飢, 肌, 幾, 機, 雞, 譏, 饑	10
613	ʨi	陰上53	擠, 己, 幾, 姊, 姐	5
614	ʨi	陰去445	紀, 記, 冀, 祭, 寄, 際, 繫, 繼, 劑, 濟, 借, 髻, 薺, 旣, 計, 季	16
615	ʨiɑ	陰平33	家, 嘉, 加, 傢, 佳	5
616	ʨiɑ	陰上53	假, 賈	2
617	ʨiɑ	陰去445	假, 駕, 架, 稼, 價, 嫁	6
618	ʨiᴇ	陰平33	皆, 街, 階	3
619	ʨiᴇ	陰上53	解	1
620	ʨiᴇ	陰去445	屆, 戒, 界, 芥, 疥, 介	6
621	ʨiɔ	陰平33	狡, 教, 膠, 蕉, 矯, 嬌, 驕, 焦, 澆, 椒, 交, 郊	12
622	ʨiɔ	陰上53	餃, 繳, 絞, 校, 鉸	5
623	ʨiɔ	陰去445	覺, 叫, 窖, 教, 較	5
624	ʨy	陰平33	糾, 揫, 鬏, 鳩, 鬮, 赳	6
625	ʨy	陰上53	九, 韭, 灸, 酒, 久	5
626	ʨy	陰去445	究, 救	2
627	ʨiᴇ̃	陰平33	煎, 尖, 鐧, 澗, 奸, 肩, 間, 兼, 堅, 艱, 搛, 監	12
628	ʨiᴇ̃	陰上53	檢, 減, 繭, 簡, 柬, 鹼, 筧, 趼, 襇, 揀, 剪	11
629	ʨiᴇ̃	陰去445	箭, 見, 薦, 劍, 諫, 建	6
630	ʨin	陰平33	斤, 筋, 經, 荆, 驚, 徑, 巾, 京, 睛, 晶, 精, 襟, 禁, 今, 金	15
631	ʨin	陰上53	緊, 錦, 井, 阱, 謹, 頸, 警, 景	8
632	ʨin	陰去445	境, 進, 鏡, 禁, 晉, 敬, 竟	7
633	ʨiæ̃	陰平33	槳, 將, 漿, 疆, 江, 僵, 繮, 姜, 薑	9
634	ʨiæ̃	陰上53	講, 獎, 蔣	3
635	ʨiæ̃	陰去445	將, 降, 醬	3
636	ʨiɑʔ	陰入5	腳, 裌, 挾, 夾, 覺, 甲, 胛, 角	8
637	ʨiəʔ	陰入5	績, 擊, 劫, 即, 節, 結, 跡, 䥛, 潔, 給, 級, 挾, 急, 脊, 吉, 激, 積, 戟, 揭, 接	20
638	ʨʰi	陰平33	蛆, 棲, 妻, 欺, 溪	5
639	ʨʰi	陰上53	且, 起, 豈, 企, 啓, 杞	6
640	ʨʰi	陰去445	契, 汽, 去, 棄, 砌, 器, 氣	7
641	ʨʰiɑ	陰上53	笡	1
642	ʨʰiᴇ	陰平33	揩	1
643	ʨʰiᴇ	陰上53	楷	1
644	ʨʰiɔ	陰平33	敲, 俏, 鍬	3
645	ʨʰiɔ	陰上53	悄, 巧	2
646	ʨʰiɔ	陰去445	竅	1
647	ʨʰy	陰平33	秋, 邱, 丘	3
648	ʨʰiᴇ̃	陰平33	遷, 籤, 殲, 謙, 牽, 鉛, 簽, 千, 箋	9
649	ʨʰiᴇ̃	陰上53	歉, 艦, 淺, 遣	4
650	ʨʰiᴇ̃	陰去445	歉, 欠	2
651	ʨʰiæ̃	陰平33	腔, 羌, 槍	3
652	ʨʰiæ̃	陰上53	搶, 強	2
653	ʨʰiæ̃	陰去445	嗆	1
654	ʨʰiɑʔ	陰入5	鵲, 恰, 雀, 卻, 掐	5
655	ʨʰiəʔ	陰入5	乞, 訖, 妾, 七, 泣, 輯, 怯, 切, 漆, 戚, 緝	11
656	ʥi	陽平213	邪, 齊, 祈, 騎, 期, 奇, 旗, 祁, 鰭, 其, 岐, 臍, 棋	12
657	ʥi	陽去13	薺, 忌, 技, 妓, 謝	5
658	ʥiɑ	陽平213	斜	2
659	ʥiᴇ	陽去13	懈	1
660	ʥiɔ	陽平213	巢, 僑, 喬, 橋, 蕎, 樵, 剿, 瞧	8
661	ʥiɔ	陽去13	轎	1
662	ʥy	陽平213	求, 囚, 泅, 球, 仇	5
663	ʥy	陽去13	就, 咎, 舅, 臼, 舊, 柩, 袖	7
664	ʥiᴇ̃	陽平213	全, 前, 乾, 泉, 鉗, 掮, 虔, 潛, 錢	9
665	ʥiᴇ̃	陽去13	鏇, 健, 漸, 鍵, 踐, 旋, 賤, 儉, 羡, 餞, 件	11
666	ʥin	陽平213	鯨, 情, 晴, 擎, 巡, 旬, 循, 尋, 勤, 擒, 禽, 琴, 芹, 秦	14
667	ʥin	陽去13	淨, 僅, 勁, 近, 盡, 競, 靜	7
668	ʥiæ̃	陽平213	詳, 牆, 祥, 強	4
669	ʥiæ̃	陽去13	強, 橡, 像, 匠, 象	5
670	ʥioŋ	陽平213	窮, 瓊	2
671	ʥiɑʔ	陽入2	嚼, 爵	2
672	ʥiəʔ	陽入2	及, 極, 襲, 集, 捷, 屐, 寂, 藉, 劇, 習, 疾, 截, 籍, 夕, 絕, 席, 傑	17
673	ȵi	陽平213	蟻, 尼, 疑, 泥, 倪	5
674	ȵi	陽去13	議, 義, 宜, 刈, 藝, 誼, 毅, 擬, 厲, 膩	10
675	ȵiɑ	陰上53	惹	1
676	ȵiɔ	陽平213	饒	1
677	ȵiɔ	陰上53	鳥	1
678	ȵiɔ	陽去13	繞	1
679	ȵiᴇ̃	陰平33	研, 粘, 黏	3
680	ȵiᴇ̃	陽平213	嚴, 年, 閻	3
681	ȵiᴇ̃	陰上53	碾	1
682	ȵiᴇ̃	陽去13	驗, 念	2
683	ȵin	陽平213	凝, 吟, 寧, 銀, 任, 迎	6
684	ȵin	陽去13	韌, 寧	2
685	ȵiæ̃	陰平33	娘	1
686	ȵiæ̃	陽平213	娘	1
687	ȵiæ̃	陰上53	釀, 仰	2
688	ȵioŋ	陽平213	農, 絨, 濃	3
689	ȵiɑʔ	陽入2	捏	1
690	ȵiəʔ	陽入2	孽, 逆, 溺, 業, 匿	5
691	ɕi	陰平33	希, 熙, 嬉, 犧, 西, 稀, 犀, 嘻	8
692	ɕi	陰上53	洗, 寫, 徙, 璽, 喜, 蟢	6
693	ɕi	陰去445	系, 繫, 係, 細, 戲, 壻, 瀉, 卸	6
694	ɕiɑ	陰平33	蝦	1
695	ɕiɑ	陰去445		2
696	ɕiᴇ	陰上53	蟹	1
697	ɕiɔ	陰平33	銷, 簫, 硝, 宵, 消, 囂, 霄, 枵, 蕭	9
698	ɕiɔ	陰上53	小, 曉	2
699	ɕiɔ	陰去445	孝, 酵, 笑	3
700	ɕy	陰平33	休, 修, 羞	3
701	ɕy	陰上53	朽	1
702	ɕy	陰去445	銹, 繡, 嗅, 宿, 秀	5
703	ɕiᴇ̃	陰平33	宣, 先, 鮮, 仙, 軒	5
704	ɕiᴇ̃	陰上53	顯, 險, 選, 癬	4
705	ɕiᴇ̃	陰去445	莧, 憲, 獻, 線	4
706	ɕin	陰平33	新, 辛, 心, 薪, 腥, 欣, 星, 掀, 馨	9
707	ɕin	陰上53	醒, 省	2
708	ɕin	陰去445	姓, 性, 荀, 訊, 信, 迅, 興, 釁	8
709	ɕiæ̃	陰平33	香, 廂, 鄉, 箱, 湘, 鑲, 相, 襄	8
710	ɕiæ̃	陰上53	享, 想, 晌, 鮝, 響	5
711	ɕiæ̃	陰去445	相, 向	2
712	ɕioŋ	陰平33	胸, 兇, 兄, 凶	4
713	ɕiɑʔ	陰入5	削, 瞎	2
714	ɕiəʔ	陰入5	熄, 昔, 屑, 媳, 悉, 雪, 泄, 薛, 膝, 吸, 惜, 息, 析, 蠍, 脅, 歇, 錫	17
715	ku	陰平33	鍋, 過, 戈, 姑, 蝸, 孤	6
716	ku	陰上53	牯, 古, 股, 裹, 果, 估, 餜, 鼓	8
717	ku	陰去445	雇, 固, 顧, 過	4
718	kɑ	陰平33	尬	1
719	kɑ	陰去445	價	1
720	kuɑ	陰平33	瓜	1
721	kuɑ	陰上53	寡, 剮	2
722	kuɑ	陰去445	掛, 卦	2
723	kᴇ	陰平33	賅, 垓, 該	3
724	kᴇ	陰上53	改	1
725	kᴇ	陰去445	概, 漑, 丐, 蓋	4
726	kuᴇ	陰平33	乖	1
727	kuᴇ	陰上53	拐	1
728	kuᴇ	陰去445	怪	1
729	kɔ	陰平33	膏, 糕, 高, 羔, 篙	5
730	kɔ	陰上53	搞, 稿	2
731	kɔ	陰去445	告, 誥	2
732	koᵘ	陰平33	歌, 哥	2
733	koᵘ	陰去445	個	1
734	ky	陰平33	勾, 溝, 鉤	3
735	ky	陰上53	苟, 狗	2
736	ky	陰去445	構, 够, 購, 彀	4
737	kui	陰平33	歸, 龜, 閨, 規, 圭	5
738	kui	陰上53	癸, 鬼, 詭, 軌	4
739	kui	陰去445	會, 鱖, 桂, 檜, 貴	5
740	kᴇ̃	陰平33	甘, 尷, 柑, 竿, 泔, 乾, 干, 肝	8
741	kᴇ̃	陰上53	趕, 擀, 橄, 感, 桿, 敢, 稈	7
742	kᴇ̃	陰去445	贛, 幹	2
743	kuõ	陰平33	關, 鰥, 官, 棺, 觀, 冠	6
744	kuõ	陰上53	館, 管	2
745	kuõ	陰去445	貫, 灌, 罐, 慣, 冠	5
746	ken	陰平33	更, 耕, 根, 跟, 庚, 今{~朝}	5
747	ken	陰上53	耿	1
748	ken	陰去445	更	1
749	kun	陰上53	滾	1
750	kun	陰去445	棍	1
751	kæ̃	陰平33	粳, 崗, 剛, 缸, 綱, 岡, 羹, 扛, 鋼, 豇	10
752	kæ̃	陰上53	港, 梗, 埂, 哽	4
753	kæ̃	陰去445	杠	1
754	kuæ̃	陰平33	光, 桄	2
755	kuæ̃	陰上53	梗, 廣	2
756	koŋ	陰平33	恭, 宫, 躬, 攻, 弓, 功, 工, 蚣, 公	9
757	koŋ	陰上53	鞏, 拱	2
758	koŋ	陰去445	汞, 貢, 攻	3
759	kɑʔ	陰入5	格, 合, 割, 葛, 鴿, 蛤	6
760	kuɑʔ	陰入5	刮, 括	2
761	koʔ	陰入5	各, 角, 擱, 穀, 谷, 閣, 郭, 國, 個	9
762	kʰu	陰平33	箍, 枯	2
763	kʰu	陰上53	苦	1
764	kʰu	陰去445	庫, 褲	2
765	kʰuɑ	陰平33	誇	1
766	kʰuɑ	陰上53	垮	1
767	kʰuɑ	陰去445	胯, 跨	2
768	kʰᴇ	陰平33	開	1
769	kʰᴇ	陰上53	凱, 楷	2
770	kʰᴇ	陰去445	慨	1
771	kʰuᴇ	陰去445	筷, 快, 塊	3
772	kʰɔ	陰平33	敲, 拷	2
773	kʰɔ	陰上53	烤, 考	2
774	kʰɔ	陰去445	靠, 犒, 銬	3
775	kʰoᵘ	陰平33	棵, 顆, 窠, 科	4
776	kʰoᵘ	陰上53	可	1
777	kʰoᵘ	陰去445	課	1
778	kʰy	陰平33	摳, 瞘	2
779	kʰy	陰上53	口	1
780	kʰy	陰去445	寇, 扣	2
781	kʰui	陰平33	魁, 虧, 奎, 盔, 傀, 窺	6
782	kʰui	陰去445	劊, 塊, 會	3
783	kʰᴇ̃	陰平33	看	1
784	kʰᴇ̃	陰上53	砍, 龕, 坎, 檻, 艦, 堪, 刊	7
785	kʰᴇ̃	陰去445	嵌, 勘, 看	3
786	kʰuõ	陰平33	寬	1
787	kʰuõ	陰上53	款	1
788	kʰen	陰平33	坑	1
789	kʰen	陰上53	齦, 墾, 懇, 肯	4
790	kʰun	陰平33	坤, 崑, 昆	3
791	kʰun	陰上53	綑	1
792	kʰun	陰去445	困	1
793	kʰæ̃	陰平33	康, 坑, 糠	3
794	kʰæ̃	陰上53	抗, 慷	2
795	kʰæ̃	陰去445	炕	1
796	kʰuæ̃	陰平33	筐, 眶, 匡	3
797	kʰuæ̃	陰上53	况	1
798	kʰuæ̃	陰去445	曠, 礦	2
799	kʰoŋ	陰平33	空	1
800	kʰoŋ	陰上53	恐, 控, 孔	3
801	kʰoŋ	陰去445	空	1
802	kʰɑʔ	陰入5	磕, 客, 刻, 渴, 克	5
803	kʰoʔ	陰入5	廓, 擴, 窟, 確, 哭, 殼, 酷	7
804	ɡᴇ	陽去13	隑	1
805	ɡɔ	陽去13	攪	1
806	ɡy	陽平213	跔	1
807	ɡui	陽平213	逵, 葵	2
808	ɡui	陽去13	櫃, 潰, 愧, 跪	4
809	ɡuõ	陽平213	環	1
810	ɡuõ	陽去13	摜	1
811	ɡæ̃	陽平213	囥	1
812	ɡæ̃	陽去13	戇	1
813	ɡuæ̃	陽平213	狂	1
814	ɡuæ̃	陽去13	逛	1
815	ɡoŋ	陽去13	共	1
816	ɡɑʔ	陽入2	軋	1
817	ɡoʔ	陽入2	擱	1
818	ŋᴇ	陽平213	呆	1
819	ŋᴇ	陽去13	艾, 礙	2
820	ŋɔ	陽去13	傲	1
821	ŋoᵘ	陽平213	鵝, 俄, 蛾, 訛	4
822	ŋoᵘ	陰上53	我	1
823	ŋoᵘ	陽去13	餓, 臥	2
824	ŋei	陰上53	藕, 偶	2
825	ŋᴇ̃	陽去13	岸	1
826	ŋen	陽去13	硬	1
827	ŋæ̃	陽平213	昂	1
828	ŋæ̃	陽去13	硬	1
829	ŋɑʔ	陽入2	額	1
830	ŋoʔ	陽入2	鄂, 鶴	2
831	ʔi	陰平33	倚, 伊, 依, 衣, 醫	5
832	ʔi	陰上53	以, 野, 椅, 已	4
833	ʔi	陰去445	憶, 意, 易, 億	4
834	ʔu	陰平33	塢, 烏, 汚	3
835	ʔu	陰上53	武, 侮, 五, 午, 鵡, 伍, 舞	7
836	ʔu	陰去445	惡	1
837	ʔʮ	陰平33	迂, 淤	2
838	ʔʮ	陰上53	雨, 宇, 語, 與, 羽, 禹	6
839	ʔʮ	陰去445	芋	1
840	ʔɑ	陰平33	阿	1
841	ʔiɑ	陰平33	丫, 鴉, 椏	3
842	ʔiɑ	陰上53	啞, 雅	2
843	ʔiɑ	陰去445	亞	1
844	ʔuɑ	陰平33	窪, 蛙	2
845	ʔuɑ	陰上53	瓦	1
846	ʔᴇ	陰平33	埃, 挨, 哀	3
847	ʔᴇ	陰去445	愛, 藹	2
848	ʔiᴇ	陰平33	挨, 捱, 械	3
849	ʔiᴇ	陰上53	野, 也, 矮	3
850	ʔuᴇ	陰平33	歪	1
851	ʔɔ	陰平33	沃, 坳, 懊	3
852	ʔɔ	陰上53	襖	1
853	ʔɔ	陰去445	奧, 懊	2
854	ʔiɔ	陰平33	僥, 么, 要, 腰, 妖, 邀, 杳, 夭	8
855	ʔiɔ	陰上53	舀, 咬	2
856	ʔiɔ	陰去445	躍, 要	2
857	ʔoᵘ	陰平33	倭, 阿	2
858	ʔy	陰平33	幽, 優, 悠, 憂	4
859	ʔy	陰上53	酉, 又, 有, 友	4
860	ʔei	陰平33	甌, 歐	2
861	ʔei	陰上53	毆, 嘔	2
862	ʔei	陰去445	漚, 慪	2
863	ʔui	陰平33	威, 萎, 偎, 煨	4
864	ʔui	陰上53	慰, 偉, 委	3
865	ʔui	陰去445	穢, 畏	2
866	ʔᴇ̃	陰平33	庵, 安, 鞍	3
867	ʔᴇ̃	陰上53	揞	1
868	ʔᴇ̃	陰去445	晏, 暗, 按, 案	4
869	ʔiᴇ̃	陰平33	煙, 胭, 淹, 焰, 咽, 閹, 腌	7
870	ʔiᴇ̃	陰上53	厴, 眼, 演, 魘	4
871	ʔiᴇ̃	陰去445	硯, 堰, 嚥, 燕, 宴, 雁, 厭	7
872	ʔuõ	陰平33	彎, 豌, 剜, 灣	4
873	ʔuõ	陰上53	碗, 皖, 緩	3
874	ʔuõ	陰去445	腕	1
875	ʔyõ	陰平33	冤, 淵	2
876	ʔyõ	陰上53	遠, 宛, 阮	3
877	ʔyõ	陰去445	怨	1
878	ʔen	陰平33	櫻, 恩	2
879	ʔin	陰平33	穎, 因, 鸚, 應, 姻, 鶯, 殷, 櫻, 英, 纓, 嬰, 鷹, 陰, 音, 蠅	15
880	ʔin	陰上53	隱, 引, 印, 影, 飲	5
881	ʔin	陰去445	印, 飲, 應, 熨, 窨, 映, 蔭	7
882	ʔun	陰平33	溫, 痕	2
883	ʔun	陰上53	穩	1
884	ʔæ̃	陰平33	櫻, 骯	2
885	ʔiæ̃	陰平33	秧, 殃, 央	3
886	ʔiæ̃	陰上53	養, 癢, 映	3
887	ʔiæ̃	陰去445	漾	1
888	ʔuæ̃	陰平33	橫, 汪	2
889	ʔuæ̃	陰上53	往, 枉	2
890	ʔoŋ	陰平33	嗡, 翁	2
891	ʔioŋ	陰平33	癰, 雍	2
892	ʔioŋ	陰上53	擁, 勇, 㙲, 甬, 詠, 永, 泳, 湧	8
893	ʔɑʔ	陰入5	扼, 軛	2
894	ʔiɑʔ	陰入5	押, 鴨, 約, 壓	4
895	ʔuɑʔ	陰入5	挖	1
896	ʔəʔ	陰入5	呃	1
897	ʔiəʔ	陰入5	噎, 揖, 益, 抑, 靨, 乙, 一	7
898	ʔioʔ	陰入5	郁	1
899	ʔoʔ	陰入5	惡, 握, 屋, 沃	4
900	hu	陰平33	呼	1
901	hu	陰上53	滸, 虎	2
902	hu	陰去445	貨	1
903	hɑ	陰平33		1
904	huɑ	陰平33	花	1
905	huɑ	陰去445	化	1
906	hᴇ	陰上53	海	1
907	hɔ	陰平33	薅, 蒿	2
908	hɔ	陰上53	好	1
909	hɔ	陰去445	耗, 好	2
910	hoᵘ	陰上53	火, 夥	2
911	hei	陰平33	齁	1
912	hei	陰上53	吼	1
913	hei	陰去445	鱟, 候	2
914	hui	陰平33	灰, 徽, 麾, 輝, 揮	5
915	hui	陰上53	賄, 悔, 毀	3
916	hui	陰去445	晦, 諱	2
917	hᴇ̃	陰平33	蚶, 鼾, 憨, 酣	4
918	hᴇ̃	陰上53	喊	1
919	hᴇ̃	陰去445	漢, 罕	2
920	hen	陰平33	亨	1
921	hen	陰上53	很	1
922	hun	陰平33	葷, 婚, 昏	3
923	hæ̃	陰平33	亨, 夯	2
924	huæ̃	陰平33	慌, 荒	2
925	huæ̃	陰上53	謊	1
926	huæ̃	陰去445	况, 晃	2
927	hoŋ	陰平33	烘, 訇, 揈, 轟	4
928	hoŋ	陰上53	哄	1
929	hoŋ	陰去445	閧	1
930	hɑʔ	陰入5	嚇, 喝, 赫, 黑	4
931	huɑʔ	陰入5	搳	1
932	ɦi	陽平213	姨, 夷, 攜, 怡, 兮, 奚, 移, 爺	8
933	ɦi	陽去13	夜, 肄, 矣, 異	4
934	ɦu	陽平213	吾, 蜈, 吳, 梧, 狐, 壺, 無, 符, 鬍, 胡, 乎, 扶, 湖	13
935	ɦu	陽去13	誤, 誣, 滬, 互, 瓠, 巫, 務, 護, 霧, 戶	10
936	ɦʮ	陽平213	娛, 虞, 魚, 于, 盂, 愉, 逾, 漁, 愚, 於, 餘, 余	12
937	ɦʮ	陽去13	禦, 愈, 喻, 譽, 豫, 裕, 預, 遇, 寓, 御	10
938	ɦɑ	陽平213	還	1
939	ɦɑ	陽去13	也	1
940	ɦiɑ	陽平213	耶, 牙, 霞, 遐, 瑕, 衙, 芽, 伢	9
941	ɦiɑ	陽去13	暇, 夏, 下, 廈	5
942	ɦuɑ	陽平213	劃, 樺, 划, 鏵, 華	5
943	ɦuɑ	陽去13	話, 畫	2
944	ɦᴇ	陽平213	孩	1
945	ɦᴇ	陽去13	害, 亥	2
946	ɦiᴇ	陽平213	諧, 崖, 涯, 鞋	4
947	ɦuᴇ	陽平213	淮, 槐, 懷	3
948	ɦuᴇ	陽去13	外, 壞	2
949	ɦɔ	陽平213	毫, 豪, 熬, 壕, 號	5
950	ɦɔ	陽去13	浩, 號	2
951	ɦiɔ	陽平213	窰, 搖, 謠, 姚	4
952	ɦiɔ	陽去13	耀, 鷂, 校, 肴, 淆, 效	6
953	ɦoᵘ	陽平213	何, 和, 禾, 荷, 河	5
954	ɦoᵘ	陽去13	禍, 賀, 臥	3
955	ɦuo	陽去13	話	1
956	ɦy	陽平213	油, 尤, 郵, 由, 游, 猶	6
957	ɦy	陽去13	鼬, 右, 祐, 柚, 誘, 莠, 釉	7
958	ɦei	陽平213	瘊, 喉, 猴, 侯	4
959	ɦei	陽去13	候, 後, 后	3
960	ɦui	陽平213	違, 維, 危, 桅, 回, 惟, 圍, 唯, 茴	9
961	ɦui	陽去13	胃, 位, 魏, 緯, 會, 惠, 蝟, 衛, 匯, 為, 慧, 僞, 葦, 繪, 謂, 彙	16
962	ɦᴇ̃	陽平213	韓, 銜, 含, 寒, 函	5
963	ɦᴇ̃	陽去13	憾, 撼, 翰, 銲, 岸, 旱, 汗	7
964	ɦiᴇ̃	陽平213	言, 賢, 弦, 延, 焉, 顔, 涎, 閒, 銜, 咸, 炎, 鹽, 鹹, 簷	14
965	ɦiᴇ̃	陽去13	縣, 限, 諺, 餡, 豔, 陷, 現	7
966	ɦuõ	陽平213	丸, 還, 頑, 玩, 桓	5
967	ɦuõ	陽去13	宦, 患, 換, 幻	4
968	ɦyõ	陽平213	員, 緣, 袁, 懸, 園, 援, 玄, 原, 沿, 轅, 圓, 元, 捐, 源	14
969	ɦyõ	陽去13	願, 院	2
970	ɦen	陽平213	衡, 恆, 痕	3
971	ɦen	陽去13	恨	1
972	ɦin	陽平213	營, 邢, 型, 形, 滎, 盈, 迎, 贏, 刑, 瑩, 寅, 行, 淫, 螢	14
973	ɦin	陽去13	杏, 幸	2
974	ɦun	陽平213	餛, 魂, 渾	3
975	ɦun	陽去13	混	1
976	ɦyn	陽平213	云, 勻, 雲, 暈	4
977	ɦyn	陽去13	韻, 運	2
978	ɦæ̃	陽平213	杭, 行, 航	3
979	ɦæ̃	陽去13	項	1
980	ɦiæ̃	陽平213	降, 羊, 揚, 詳, 楊, 瘍, 陽, 洋	8
981	ɦiæ̃	陽去13	樣, 巷	2
982	ɦuæ̃	陽平213	黃, 簧, 皇, 橫, 蝗, 王, 篁	7
983	ɦuæ̃	陽去13	旺	1
984	ɦoŋ	陽平213	虹, 宏, 鴻, 洪, 紅, 弘	6
985	ɦioŋ	陽平213	融, 容, 榮, 雄, 庸, 熊, 蓉	7
986	ɦioŋ	陽去13	傭, 用	2
987	ɦɑʔ	陽入2	盒, 合	2
988	ɦiɑʔ	陽入2	藥, 鑰, 樂, 學, 岳, 狹, 協, 洽, 峽, 嶽, 躍	11
989	ɦuɑʔ	陽入2	猾, 滑	2
990	ɦiəʔ	陽入2	亦, 腋, 翼, 頁, 逸, 葉, 液, 譯, 易	9
991	ɦyəʔ	陽入2	越, 穴, 閱, 曰, 悅, 欲, 慾, 月, 粤	10
992	ʨʰioʔ	陰入5	喫, 乞{~丐}	
993	ʥioʔ	陽入2	局, 跼, 鐲, 軸, 逐	
