tsan	5	44	战赞灒绽栈暂錾站站蘸占(～有)		
tsan	3	52	盏展斩		
tsɛn	1	45	针斟珍榛臻真贞侦征(长～)尊曾(姓)增蒸症征(～求)		
tsɛn	3	52	枕(名词，～头;动词，～戈待旦)诊疹拯		
tsɛn	5	44	证镇阵振震憎赠正(～月)郑正(～反)政		
tsaŋ	1	45	争筝睁		
tsaŋ	5	44	锃		
tsɔŋ	1	45	赃脏庄装(～衣服)桩		
tsɔŋ	5	44	葬藏(西～)脏(心～)壮撞丈仗杖状		
tsəŋ	1	45	棕鬃宗综终踪		
tsəŋ	3	52	总仲		
tsəŋ	2	434	粽		
tsəŋ	5	44	众纵纵		
tsu	1	45	租知资姿咨糍足兹滋卒族		
tsu	3	52	祖组阻子梓紫姊		
tsu	5	44	做助拄驻注柱铸自致筑祝		
tsuo	1	45	桌涿捉		
tsuo	2	434	酌卓琢啄浊镯		
tsuo	3	52	左佐		
tsuo	5	44	作柞		
tsuø	1	45	撮抓(用手～牌)		
tsuei	5	44	罪最缀赘		
tsuən	1	45	蹲遵肫		
tsuən	3	52	准(批～)准(～则)		
tsuɔn	1	45	钻(动词，～孔)		
tsuɔn	3	52	纂转(～眼，～送)		
tsuɔn	5	44	撰转(～螺丝，～圆圈)篆传(～记)钻(电～)		
tsʰa	1	45	叉杈差(～别，～不多)		
tsʰa	2	434	茶搽茬查(调～)察		
tsʰa	5	44	岔		
tsʰe	1	45	擦厕侧		
tsʰe	5	44	彻撤测贼策册		
tsʰɿ	1	45	疵差(参～)痴嗤		
tsʰɿ	2	434	雌池驰迟慈磁持		
tsʰɿ	3	52	此侈耻齿		
tsʰɿ	5	44	刺赐翅斥		
tsʰai	1	45	钗差(出～)拆猜		
tsʰai	2	434	柴		
tsʰau	1	45	超操糙抄钞		
tsʰau	2	434	朝(～代)潮曹槽巢凿		
tsʰau	3	52	草炒吵		
tsʰɛu	3	52	丑(子～寅卯)瞅		
tsʰɛu	2	434	绸稠筹愁		
tsʰɔi	3	52	彩采睬棌		
tsʰɔi	5	44	在菜蔡		
tsʰɔi	2	434	才(～能)材财裁才(刚～)豺		
tsʰan	1	45	餐参(～加)搀		
tsʰan	2	434	残缠蝉禅蚕惭蟾谗馋		
tsʰan	3	52	铲产惨		
tsʰan	5	44	颤攒赚灿		
tsʰɛn	2	434	沉岑陈尘辰晨臣澄(～清)曾层惩橙乘承丞橙呈程成城诚盛(～满了)		
tsʰɛn	1	45	参(～差)称(～呼)		
tsʰɛn	5	44	趁衬蹭称秤		
tsʰɛn	3	52	逞		
tsʰaŋ	1	45	撑		
tsʰɔŋ	1	45	仓苍疮窗		
tsʰɔŋ	2	434	藏(隐～)床		
tsʰɔŋ	3	52	闯		
tsʰɔŋ	5	44	创		
tsʰəŋ	1	45	聪匆葱囱冲舂		
tsʰəŋ	2	434	丛崇虫从(～容)从(跟～)		
tsʰu	1	45	粗初次		
tsʰu	2	434	瓷辞词祠		
tsʰu	3	52	楚础		
tsʰu	5	44	醋字饲触促		
tsʰuo	1	45	搓戳		
tsʰuo	5	44	锉莝		
tsʰuo	2	434	坐座		
tsʰuo	5	44	措错(～误)错(～杂)绰		
tsʰuei	5	44	脆		
tsʰuən	1	45	村皴		
tsʰuən	3	52	忖		
tsʰuən	5	44	寸		
tsʰuən	2	434	存唇纯莼醇		
tsʰuɔn	1	45	汆川穿		
tsʰuɔn	5	44	窜篡串		
tsʰuɔn	2	434	传椽船		
tsʰuɔn	3	52	喘		
sa	1	45	莎撒沙纱赊佘杉		
sa	5	44	萨射赦舍(宿～)社射石		
sa	3	52	洒傻耍洒		
sa	2	434	蛇		
se	1	45	杀奢虱		
se	3	52	捨(～弃)		
se	5	44	涩赦设瑟塞色啬摄涉		
se	2	434	舌		
sai	5	44	晒		
sau	1	45	骚臊梢捎稍		
sau	2	434	芍		
sau	5	44	扫（～地）扫(～帚)		
sɛu	1	45	烧搜飕馊		
sɛu	3	52	少(多～)嫂		
sɛu	2	434	韶		
sɛu	5	44	少（年～）绍邵叟嗽瘦		
sɔi	1	45	腮鳃筛		
sɔi	5	44	率蟀帅筛衰摔赛		
san	1	45	珊山删三衫		
san	3	52	伞散(鞋带～了)		
san	5	44	散(分～)单(姓)禅(～让)		
sɛn	1	45	扇(动词，～风)身申伸娠森参(人～)深僧升塍		
sɛn	3	52	沈审婶省(～长)省(节～)闪		
sɛn	2	434	绳		
sɛn	5	44	渗葚甚剩胜（～任）胜（～败）盛(兴～)扇(名词，～子)善鳝膳慎肾		
saŋ	1	45	生牲笙甥声		
saŋ	5	44	圣		
sɔŋ	1	45	桑霜孀商伤双		
sɔŋ	5	44	丧（婚～）（～失）尚上（～面）		
sɔŋ	3	52	嗓搡赏爽上（～山）		
sɔŋ	2	434	裳		
səŋ	5	44	送宋诵颂讼		
səŋ	1	45	松(～散)嵩松(～树)		
səŋ	3	52	怂		
sɿ	1	45	湿十失斯厮撕施尸诗		
sɿ	2	434	拾实时食识		
sɿ	5	44	室世势誓逝匙舐是氏豉示视嗜似祀巳寺嗣柿仕士试市恃侍式饰适释		
sɿ	3	52	矢屎使史驶始蚀		
su	1	45	苏酥疏(～远)梳蔬疏(注～)枢输(运～)丝思（平声）私师狮司		
su	5	44	素诉塑数(名词，岁～)四肆伺思（去声）事漱速肃宿(住～，～舍)		
su	2	434	俗		
su	3	52	数(动词，～一～)死粟		
suo	1	45	蓑梭唆缩		
suo	2	434	勺		
suo	3	52	锁琐所索		
suø	1	45	刷		
suən	1	45	孙(～子)		
suən	3	52	损笋榫		
suɔn	1	45	酸闩拴		
suɔn	5	44	算蒜涮		
a	1	45	阿		
a	2	434	儿		
a	3	52	而耳饵		
a	5	44	二贰		
i	1	45	衣伊医依		
i	2	434	移夷姨仪宜疑		
i	3	52	倚椅以已矣		
i	5	44	易（难～）肄意异毅		
io	1	45	邀		
io	5	44	药		
iau	1	45	妖要（～求）夭吆		
iau	2	434	肴摇谣窑姚瑶遥		
iau	3	52	咬舀杳		
iau	5	44	要（想～，重～）耀		
iɛu	5	44	优幽忧		
iɛu	2	434	游油邮鱿由		
iɛu	3	52	有友		
iɛu	5	44	诱柚幼又		
iɛn	1	45	淹烟燕（～京，姓）淹阉		
iɛn	2	434	严延筵言研岩盐		
iɛn	3	52	演掩魇		
iɛn	5	44	雁晏堰砚燕（～子）厌咽		
in	1	45	音因阴殷姻应（～该）英鹰莺		
in	2	434	淫吟营迎楹蝇		
in	3	52	引隐饮瘾影		
in	5	44	印映应（答～）		
iaŋ	2	434	赢		
iaŋ	3	52	影		
iɔŋ	1	45	央殃秧		
iɔŋ	2	434	阳羊杨		
iɔŋ	3	52	养痒氧仰		
iɔŋ	5	44	样漾		
iəŋ	1	45	拥庸雍		
iəŋ	2	434	熔融		
iəŋ	3	52	允勇永咏泳		
iəŋ	5	44	用佣		
u	1	45	屋巫乌钨		
u	2	434	吴梧		
u	3	52	舞武午		
u	5	44	物雾误务悟误		
ua	1	45	挖		
ua	2	434	娃		
ua	5	44	话（～事）		
uo	1	45	窝蜗涡		
uo	2	434	禾		
uo	5	44	卧锅龌		
uø	5	44	活		
uai	1	45	歪		
uai	3	52	崴		
uai	5	44	外		
uən	1	45	温		
uən	2	434	文闻纹雯		
uən	3	52	稳吻		
uən	5	44	问		
uɔn	1	45	弯湾		
uɔn	2	434	完玩		
uɔn	3	52	碗晚挽		
uɔn	5	44	万		
uaŋ	2	434	横		
uəŋ	1	45	翁		
uɔŋ	1	45	汪枉		
uɔŋ	2	434	王亡		
uɔŋ	3	52	网		
uɔŋ	5	44	忘望旺妄		
yø	1	45	约		
yø	5	44	越悦岳粤跃阅		
yn	1	45	晕		
yn	2	434	云匀耘		
yn	5	44	孕运熨韵		
yɔn	2	434	圆员园缘		
ŋ	3	52	五		
vi	1	45	微危威		
vi	2	434	违维唯		
vi	3	52	尾伪委未伟		
vi	5	44	卫为味位胃慰魏尉谓		
