来源：	高晓慧 2019《山西中阳方言语音研究》；1990《中阳方言志》；Skanda, Hynuza 整理录入																		
n	［3］鸟咬□{痒}［5］尿																		
l	［2］聊敹{~上几针}撩{~起来}［3］了{~结}缭{形容词重叠式后缀，轻忽~~}［5］料瞭{~望}尥□{用水冲}																		
tɕ	［1］交焦郊胶蕉骄娇浇［3］绞狡搅剿矫{~作}缴{~费}侥{~幸}较{比~}饺［5］轿叫教酵窖觉{睡~}																		
tɕʰ	［1］敲={~打}悄{~些，命令安静点}［2］桥醮{打~}乔侨荞瞧={~一~}［3］雀={~~}巧［5］缲{~边}窍俏鞘																		
ɕ	［1］潇消宵硝霄萧［2］枵{~空，圪~起，指稍微抬起来点}学{~会}［3］小晓［5］孝={~敬}校{学~}笑效																		
Ø	［1］腰妖邀约-{~摸}要{~求}［2］摇谣窑姚鹞［3］舀{~水}杳{~无音信}［5］要耀跃																		
#əŋ																			
p	［1］奔崩［3］本［5］笨坌{进入眼中的尘土}																		
pʰ	［1］喷烹［2］盆朋棚={大~}蓬彭膨篷［3］捧［5］喷{~香}																		
m	［2］门萌盟蒙［3］蚊={~子}猛={~虎}［5］梦濛{~生生雨，毛毛细雨}闷□{浸泡，把碗~上}																		
t	［1］灯登［3］等［5］凳澄邓戥瞪{~眼}																		
tʰ	［1］吞藤［2］腾滕疼																		
n	［2］能［3］□{指他，带有感情色彩}［																		
l	［1］□{合~子，当地一种食物}［2］棱［3］冷={~库}［5］楞{~性性的}																		
ts	［1］增臻榛曾{姓}争筝［5］憎赠																		
tsʰ	［1］撑［2］曾{~经}层澄橙［5］蹭衬																		
s	［1］森僧生={~活}牲笙糁{濛~~雨}［2］寻-［3］省［5］渗																		
tʂ	［1］针贞珍真增征蒸={水~气}侦正={~月}［3］整枕诊疹拯［5］震镇证振症郑政阵																		
tʂʰ	［1］称{~呼}撑［2］陈沉尘辰城程晨丞臣橙乘诚呈盛={~满了}［3］惩{~罚}逞{~能}［5］趁衬蹭{磨~}秤={电子~}																		
ʂ	［1］参{人~}深身升={上~}声=伸娠［2］神［3］沈审婶［5］葚{桑~}肾慎胜剩={~女}圣甚盛{兴~}																		
ʐ	［1］吟仍扔［2］人任仁壬［5］认赁{~房子}																		
k	［1］根耕={退~还林}跟庚羹［2］□{一般认为是[各人]的合音，相当于普通话中的“自己”}［3］梗鲠{骨~在喉}埂{田~}耿［5］更																		
kʰ	［1］坑=［2］□{拟声词，受的~~的}［3］肯垦恳																		
ŋ	［1］恩																		
x	［2］横={~竖}痕恒亨衡［3］很狠［5］恨																		
Ø	［3］嗯{指突然明白了}																		
#iəŋ																			
p	［1］冰兵彬宾槟{~榔}［3］柄饼={~子}丙秉禀［5］病={~房}殡鬓并並																		
pʰ	［2］贫平={~安}瓶={~~罐罐}频坪评萍姘凭［3］品［5］拼{~车}聘																		
m	［2］民明={清~}名={姓~}鸣铭［3］闽悯敏抿皿［5］命={长~锁}																		
t	［1］丁钉={订书~}［3］顶={~住}鼎［5］定钉={~住}订锭																		
tʰ	［1］厅听={~力}汀［2］停={~车}亭廷庭蜓［3］挺［5］□{~死，什么也不干，等死}																		
n	［2］银凝宁［3］拧{~住}［5］硬={强~}佞																		
l	［2］林邻零={单念}淋临粼陵灵铃={~铛}拎凌={姓}［3］领={~袖}岭={大兴安~}［5］赁{租~}吝{~啬}令={命~}																		
tɕ	［1］金筋更{打~}经={~过}今襟{衣~}津巾斤粳{~米}茎京荆惊精={~神}紟晶睛={眼~}［3］紧井={~绳}锦仅{~前}谨景警［5］浸进镜={放大~}静禁妗进晋尽近境敬竞净={~水器}劲																		
tɕʰ	［1］亲{~的}清={~明}轻={~快}青={~年}侵芹卿蜻晴={~朗}［2］琴勤禽擒秦情［3］寝请顷倾［5］亲{~家}庆磬																		
ɕ	［1］心新星={~~}辛薪欣兴腥={血~}［2］行{~为}形型刑陉［3］省{反~}醒□{面发酵的过程}［5］兴姓信讯{通~}杏={~花岭}幸性衅囟{~门子}																		
Ø	［1］音阴淫因姻鹰鹦樱英［2］赢={~利}营={~长}迎盈匀-［3］引隐饮{~水机}颖［5］影={电~}印荫{屋子很~}饮{~马}印应={~对}映窨																		
#uəŋ																			
t	［1］墩{用力猛的往下放}蹲东冻{~凌}冬敦［2］□{拟声词，放炮时声音~~的}［3］懂董［5］冻{冷}动洞顿盾沌栋饨																		
tʰ	［1］通［2］铜臀豚同童瞳桐［3］统桶筒捅［5］熥																		
n	［2］脓浓农侬［5］嫩																		
l	［2］轮聋龙伦笼隆沦［3］拢垅［5］弄论																		
tʂ	［1］中{~间}终尊遵宗忠钟综［3］准肿总冢种{~类}［5］重{轻~}种{~树，轻~}中{射~}众纵仲																		
tʂʰ	［1］村春葱充冲皴{脸~}聪囱{烟~}舂{~米}［2］纯虫存唇醇丛崇从重{~复}［3］寸忖蠢宠																		
ʂ	［1］孙松嵩［2］㞞［3］笋损［5］顺送宋舜诵颂讼																		
ʐ	［2］戎绒茸{参~}［3］冗{~长}［5］闰润																		
k	［1］翁公宫恭蚣{蜈~}工攻功弓躬［3］滚汞拱{~手}巩{~固}［5］共棍贡供={~销社}																		
kʰ	［1］昆空{~间}昆坤［3］孔捆恐［5］困控空{~缺}																		
x	［1］婚分风封蜂昏烘{~干}枫疯锋［2］魂坟红丰馄浑{~浊}弘宏轰峰虹={人名}［3］粉混{相~}讽哄［5］粪凤缝{一条~}奉俸忿奋凤□{招引，~蚊子}																		
Ø	［1］温［2］蚊={~香}文纹闻［3］稳吻刎［5］问瓮																		
#yəŋ																			
tɕ	［1］军君供-{~不起}［3］均菌［5］俊粽{~子}郡																		
tɕʰ	［2］裙穷琼［5］黢																		
ɕ	［1］熏{烟~}兄={~长}凶胸［2］熊雄旬循［3］□{批评小孩子}［5］熏{~得不能}逊殉训																		
Ø	［2］匀=云荣融雍容蓉镕溶榕熔庸萤［3］允晕永泳咏拥甬勇涌恿踊［5］熨韵运用																		
#ɑʔ																			
p	［7］八剥驳［8］傍{~激}																		
pʰ	［7］胖-［8］拔冹{寒也}脖{～子}																		
m	［7］抹{~桌子}□{~帽子，摘了帽子}																		
t	［7］答搭达鞑{毛~子，头发长}褡{~裢链，中间开口两端装东西的口袋}																		
tʰ	［7］搨{~本}塔榻溻{汗~湿了}托{摩~}［8］沓{一~纸}踏																		
n	［7］纳捺诺																		
l	［7］腊蜡辣落乐{快~}洛络雒																		
ts	［7］侧-责凿扎{用针~}睫{眼~毛}札指-{~头}作泽匝{缠了三~}																		
tsʰ	［7］插擦察侧测拆策［8］炸{用油~}杂闸-牐{把门～上}铡																		
s	［7］撒{~手}萨杀瑟啬色索{利~}																		
tʂ	［7］窄摘侧-																		
tʂʰ	［7］册拆［8］宅择-																		
ʂ	［7］虱涩［8］舌																		
ʐ	［7］热弱日-{~头}																		
x	［7］蛤{~蛎}瞎［8］合{十~一升}匣{箱~}盒学-{~扮，指模仿}																		
#iɑʔ																			
n	［7］压鸭押																		
tɕ	［7］夹甲挟{~菜}颊角隔-{~开}觉{知~}																		
tɕʰ	［7］客-恰掐确搉{~蒜}																		
ɕ	［7］协狭峡黠辖{管~}																		
Ø	［7］岳-{~家山}约{~会}乐{音~}																		
#uɑʔ																			
tʂ	［7］桌卓琢啄浊																		
tʂʰ	［7］戳促{~进}镯{手~}																		
ʂ	［7］刷缩朔蟀摔																		
ʐ	［7］□{刷鞋的工具}																		
k	［7］刮掴{耳~子}																		
x	［7］发{~财，~发}［8］获乏滑猾{狡~}法伐罚筏																		
Ø	［7］袜握={~手}																		
#yɑʔ																			
Ø	［7］握-{~住}																		
#əʔ																			
p	［7］博拨帛膊{胳~}钵{饭~~}泊{梁山~}																		
pʰ	［7］泼{~水，~茶}朴扑瀑{~布}［8］薄勃卜{萝～}𡋯{面～：擀面时候撒的少许面粉}																		
m	［7］末沫抹没莫膜幕陌木目穆牧苜{~蓿}																		
t	［7］得德																		
tʰ	［7］忒{~好}特																		
n	［7］□{递东西时的语气助词}																		
ts	［7］□{打~居舍，收拾屋子}脊-{~背}子-{李~}																		
tsʰ	［7］吃撤娶-{~[媳妇]子}																		
s	［7］塞																		
tʂ	［7］着={沉~}执汁哲蛰{惊~}折{~叠，~断}浙秩质褶{~子}直={~线}值={~班}只织职植={~树}殖={养~}																		
tʂʰ	［7］赤尺斥［8］值-{~钱}着-{火~了}直-{~性子}侄																		
ʂ	［7］失室识式饰适释摄涉湿拭{~布}［8］射-{骨~出去}实食蚀十拾{~起来}什{~物}植-{木~}殖-{骨~}折{掰~}																		
ʐ	［7］日-{~子}若																		
k	［7］隔={~离}去{到哪~了}																		
kʰ	［7］客=咳磕瞌渴刻克［8］去-																		
ŋ	［7］腭鄂恶{善～}额扼轭厄鳄遏鄂遏㷈{～火}																		
x	［7］核{～心}喝郝黑赫［8］合{～作}鹤																		
#iəʔ																			
p	［7］鳖憋笔毕必璧畐{颗粒饱满}北逼百柏泊迫伯擘{用手~开}壁别{区~}																		
pʰ	［7］魄匹{一~布}拍僻劈撇{用勺子在液体表面上平舀}［8］鼻{~子}别-{~人}白-{~菜}																		
m	［7］篾{竹~}蜜秘泌灭密墨默麦脉觅沫{唾～}																		
t	［7］跌的{目~}滴嫡敌狄谍																		
tʰ	［7］帖{碑~}贴铁踢剔［8］叠{~被子}碟{~子}蝶{蝴~}笛{~子}																		
n	［7］虐疟{~疾}聂{姓}镊{~子}蹑{~脚走}孽捏噎{~住了}匿逆业-																		
l	［7］猎列烈裂栗力历立																		
tɕ	［7］集={~合}接劫缉{~鞋口}急级及捷={快~}杰揭节结洁吉脚积籍藉击激墼{土坯}疾辑{编~}																		
tɕʰ	［7］怯{畏~}泣切七漆却戚雀-{孔~}鹊［8］集-{赶~}捷-{~径}截																		
ɕ	［7］薛吸歇蝎屑楔悉熄媳夕析锡［8］袭席习学={~习}																		
Ø	［7］叶揖{作~}乙一益逸约={~摸}药钥抑易疫役译予{~我一本书}业=																		
#uəʔ																			
t	［7］掇{拾~}铎督□{~子，屁股}夺={~取}读独牍																		
tʰ	［7］脱突秃坨{圪~，成块的东西}［8］夺-{~下}毒-{~药}犊{牛~}																		
n	［7］□{手~了，指手扭了}																		
l	［7］律肋{~肢}鹿禄绿辘录勒{~死}																		
tʂ	［7］拙卒{兵~}酌灼族竹筑□{塞~，堵塞}烛{蜡~}做逐{追~}																		
tʂʰ	［7］撮{一~米}猝{仓~}出错{~杂}畜{~生}□{圪~，皱}□{明光~烂，指亮}［8］妯碡{碌～}																		
ʂ	［7］说速束叔淑术述［8］勺熟赎属																		
ʐ	［7］入褥辱																		
k	［7］骨郭虢穀个-{一~}国																		
kʰ	［7］括阔窟{~窿，水~子}廓扩哭																		
x	［7］豁忽佛{仿~}霍藿{~香}劐{用刀~开}福幅蝠腹覆或复［8］活佛{~像}缚{~笤帚}斛服伏{入~}																		
Ø	［7］物勿屋五-{~个}□{热}																		
#yəʔ																			
tɕ	［7］足绝拽-{拖}厥{突~}决诀橘爵䦆{~头}掬局=□{~烂，扯烂}掘倔{~强}																		
tɕʰ	［7］缺屈曲{歌~}□{把手镯往圆~一下}橛{~子}［8］局-菊{~花}卒{棋子}掘橛{～子}焗-{闷热不透气}																		
ɕ	［7］雪血恤削肃宿{~舍}畜{~牧}蓄{储~}蓿［8］穴俗{风~}续																		
Ø	［7］阅{~读}月越粤跃狱-{监~}岳域育玉-{璧~}欲浴-{淋~}																		
