汽	kʰi5		
氣	kʰi5		
企	kʰi5		
去	kʰi5		
豈	kʰi3		
齒	kʰi3	白	
起	kʰi3		
蜞	kʰi2		
忌	kʰi2	～諱	
柿	kʰi1	白	
欺	kʰi1		
缺	kʰiʔ7	～喙	
□	kʰiʔ8	粘著	
御	ɡi5		
毅	ɡi5		
禦	ɡi5		
義	ɡi5		
誼	ɡi5	～兄弟	
議	ɡi5		
擬	ɡi3		
語	ɡi3		
蟻	ɡi3	文	
儀	ɡi2		
疑	ɡi2		
宜	ɡi2		
戲	hi5		
喜	hi3		
許	hi3	文	
漁	hi2		
魚	hi2		
噓	hi1		
墟	hi1		
嬉	hi1		
希	hi1		
熙	hi1		
熹	hi1		
犧	hi1		
稀	hi1		
虛	hi1		
耳	hi1	白	
意	i5		
易	i5	文，容～	
異	i5		
豫	i5		
預	i5		
飫	i5	膩	
懿	i5		
肄	i5		
譽	i5		
以	i3		
已	i3		
與	i3		
夷	i2		
姨	i2		
怡	i2		
移	i2		
維	i2		
貽	i2		
飴	i2		
餘	i2		
余	i2		
依	i1		
淤	i1		
醫	i1		
伊	i1		
衣	i1		
於	i1		
瘀	i1		
吠	pui5	白	
沸	pui5	白	
疿	pui5	白	
痱	pui5	白	
肥	pui2	白	
呸	pʰui5	～nuã1：吐口水	
屁	pʰui5	白	
否	pʰui3	白	
墜	tui5		
對	tui5		
碓	tui5		
膇	tui5	～氣：足腫	
堆	tui1		
追	tui1		
錘	tui2		
槌	tui2	動詞	
兌	tʰui5	～包：掉包	
縋	tʰui5		
腿	tʰui3		
梯	tʰui1	白	
推	tʰui1	文	
槌	tʰui2	名詞	
錘	tʰui2		
椎	tʰui2		
□	tʰuiʔ8	沉重	
淚	lui5		
類	lui5		
累	lui5	連～	
壘	lui3		
累	lui3	積～	
耒	lui3		
蕊	lui3		
儡	lui3	文	
雷	lui2		
挼	lui2		
鐳	lui2		
鐳	lui1	銅板，錢	
□	lui1	疙瘩	
醉	tsui5		
錐	tsui1		
隹	tsui1		
□	tsui2	～甘蔗：截斷甘蔗	
水	tsui3	白	
醉	tsui5		
啐	tsʰui5		
喙	tsʰui5	口	
瘁	tsʰui5		
碎	tsʰui5		
粹	tsʰui5		
萃	tsʰui5		
翠	tsʰui5		
催	tsʰui1		
崔	tsʰui1		
吹	tsʰui1	文	
炊	tsʰui1	文	
瑞	sui5		
穗	sui5		
隧	sui5		
遂	sui5		
隨	sui2		
誰	sui2		
隋	sui2		
垂	sui2		
綏	sui1		
縗	sui1		
雖	sui1		
尿	sui1		
蓑	sui1		
水	sui3	文	
季	kui5	白	
悸	kui5		
桂	kui5		
櫃	kui5		
癸	kui5		
貴	kui5		
詭	kʰui3		
軌	kʰui3		
傀	kʰui3		
鬼	kui3		
幾	kui3		
葵	kui2		
逵	kui2		
跪	kui1		
機	kui1	織布～	
歸	kui1		
規	kui1		
閨	kui1		
龜	kui1		
刮	kuiʔ7	白	
愧	kʰui5		
潰	kʰui5		
氣	kʰui5	白	
窺	kʰui1		
虧	kʰui1		
開	kʰui1	白	
僞	ɡui5		
巍	ɡui5		
魏	ɡui5		
危	ɡui2		
諱	hui5		
費	hui5		
彗	hui5		
緯	hui5	白	
匪	hui3		
毀	hui3		
燬	hui3		
妃	hui1		
徽	hui1		
揮	hui1		
暉	hui1		
輝	hui1		
非	hui1		
飛	hui1	文	
菲	hui1		
微	hui1		
危	hui2	又	
瓷	hui2	訓	
血	huiʔ7	白	
位	ui5		
尉	ui5		
慰	ui5		
畏	ui5		
蔚	ui5		
為	ui5	因～	
偉	ui3		
委	ui3		
萎	ui3		
緯	ui3	文	
韋	ui3		
圍	ui2		
帷	ui2		
惟	ui2		
唯	ui2		
為	ui2	作～	
違	ui2		
遺	ui2		
威	ui1		
衣	ui1	白，胞～	
挖	uiʔ7	白	
□	uiʔ8	破裂	
匏	pu2		
瓠	pu2		
炮	pu2	火堆中烤	
炰	pu2	火堆中烤	
婦	pu1	白，新～	
殕	pʰu3	黴	
普	pʰu3		
浮	pʰu2	白	
芙	pʰu2	白	
□	pʰuʔ8	浮腫	
務	bu5		
遇	bu5		
霧	bu5		
侮	bu3		
武	bu3		
舞	bu3		
鵡	bu3		
母	bu3	白	
撫	bu2		
誣	bu2		
無	bu2	文	
□	buʔ7	吸菸	
注	tu5	一～錢：一筆錢	
拄	tu3		
廚	tu2		
誅	tu1		
□	tu3	找（錢）	
□	tuʔ7	低（頭）	
戳	tuʔ8	白	
□	tʰu2	度過	
托	tʰuʔ7		
□	tʰuʔ8	愚笨	
喻	lu5		
裕	lu5		
乳	lu3		
愈	lu3		
癒	lu3		
俞	lu2		
愉	lu2		
榆	lu2		
逾	lu2		
儒	lu2		
□	lu1	推動輕物	
□	tu1	推動重物	
□	luʔ7	插	
住	tsu5		
柱	tsu5		
聚	tsu5		
鑄	tsu5		
駐	tsu5		
注	tsu5		
註	tsu5		
著	tsu5	文	
主	tsu3		
侏	tsu1		
株	tsu1		
硃	tsu1		
茱	tsu1		
朱	tsu1		
珠	tsu1		
□	tsu2	呼雞聲	
□	tsuʔ7	停步	
厝	tsʰu5	房屋	
處	tsʰu5	文	
趣	tsʰu5		
雛	tsʰu2		
趨	tsʰu1		
□	tsʰu1	沿坡滑下	
取	tsʰu3	文	
娶	tsʰu3	文	
焠	tsʰuʔ7		
戍	su5		
樹	su5	文	
璽	su3		
黍	su3		
殊	su2		
豎	su1		
輸	su1		
需	su1		
須	su1		
鬚	su1	文	
書	su1	又	
嗍	suʔ7	吮	
句	ku5		
舊	ku5		
炬	ku5	～火	
韭	ku3	白	
久	ku3	白	
俱	ku1		
拘	ku1		
駒	ku1		
龜	ku1	白	
舅	ku1	白	
□	kuʔ8	大口吞嚥	
具	kʰu5		
懼	kʰu5		
區	kʰu1		
軀	kʰu1		
驅	kʰu1		
瞿	kʰu2		
蹲	kʰu2	訓	
咳	kʰuʔ7	訓	
□	kʰuʔ8	～糜：熬粥	
娛	ɡu2		
虞	ɡu2		
牛	ɡu2		
愚	ɡu2		
訃	hu5		
負	hu5		
賦	hu5		
副	hu5		
富	hu5	文	
赴	hu5		
付	hu5		
傅	hu5		
俯	hu3		
府	hu3		
斧	hu3	文	
甫	hu3		
腑	hu3		
阜	hu3		
俘	hu2		
孚	hu2		
扶	hu2	文	
符	hu2		
芙	hu2	文	
夫	hu1	文	
虞	hu1		
灰	hu1	火～	
烌	hu1	火灰	
迂	u1		
有	u1	白	
雨	u3	文	
宇	u3		
羽	u3		
禹	u3		
污	u5		
彪	piu1		
謬	biu5		
住	tiu5	白	
疇	tiu2		
稠	tiu2		
籌	tiu2		
綢	tiu2		
丟	tiu1		
粙	tiu1	稻	
丑	tʰiu3		
抽	tʰiu1		
紐	liu3		
纽	liu3		
榴	liu2		
瑠	liu2		
瘤	liu2		
硫	liu2		
柔	liu2		
留	liu2	文	
流	liu2	文	
遛	liu1		
溜	liu1		
餾	liu5		
咒	tsiu5		
就	tsiu5		
蛀	tsiu5		
肘	tsiu3		
酒	tsiu3		
守	tsiu3	白	
周	tsiu1		
州	tsiu1		
洲	tsiu1		
舟	tsiu1		
珠	tsiu1	白，目～：眼睛	
帚	tsʰiu3	白	
手	tsʰiu3	白	
首	tsʰiu3	白，一～詩	
取	tsʰiu3	白，贖回	
愁	tsʰiu2		
秋	tsʰiu1		
鬚	tsʰiu1	白	
羞	tsʰiu1	白	
□	tsʰiu1	一～屎：一泡屎	
揂	tsʰiu2	～線	
樹	tsʰiu5	白	
□	tsʰiuʔ8	使水濺	
秀	siu5		
壽	siu5		
宿	siu5	鳥～：鳥窩	
銹	siu5		
首	siu3	文	
守	siu3	文	
囚	siu2		
泅	siu2		
讎	siu2		
酬	siu2		
修	siu1		
受	siu1		
授	siu1		
收	siu1		
羞	siu1	文	
□	siuʔ8	吸入口水	
救	kiu5		
糾	kiu5		
九	kiu3	文	
久	kiu3	文	
俅	kiu2		
求	kiu2		
球	kiu2		
逑	kiu2		
勼	kiu1		
跔	kiu1	縮回	
鳩	kiu1		
舅	kiu1	文	
急	kiuʔ7	白	
虯	kʰiu2		
邱	kʰiu1		
丘	kʰiu1		
坵	kʰiu1		
揪	kʰiu3	訓	
糗	kʰiu5	飯硬	
牛	ɡiu2	文	
扭	ɡiu3	又	
復	hiu5	文	
嗅	hiu5		
□	hiu5	酒水	
朽	hiu3		
裘	hiu2	白	
休	hiu1		
幽	hiu1		
柚	iu5		
幼	iu5		
右	iu5		
油	iu2		
游	iu2		
猶	iu2		
由	iu2		
輶	iu2		
遊	iu2		
郵	iu2		
酋	iu2		
釉	iu2		
猷	iu2		
優	iu1		
悠	iu1		
憂	iu1		
幽	iu1	又	
有	iu3	文	
拜	pai5		
敗	pai5		
擺	pai3		
排	pai2		
牌	pai2		
歹	pʰai3	俗	
沛	pʰai5		
派	pʰai5	文	
埋	bai2		
□	bai3	火小	
□	bai5	弔唁，探病	
代	tai5		
大	tai5	文	
貸	tai5		
帶	tai5	文	
戴	tai5	文，愛～	
滓	tai3		
歹	tai3		
怠	tai2		
埋	tai2		
臺	tai2		
懛	tai1		
呆	tai1		
鯉	tai1	白	
太	tʰai5		
態	tʰai5		
泰	tʰai5		
汰	tʰai5		
待	tʰai1		
苔	tʰai1	文	
胎	tʰai1	文	
治	tʰai2	殺	
㾂	tʰai3	～哥：麻瘋	
耐	lai5		
利	lai5	白	
奈	lai5		
賴	lai5	文	
來	lai2		
徠	lai2		
萊	lai2		
裏	lai1		
裡	lai1		
再	tsai5		
載	tsai5		
債	tsai5	文	
宰	tsai3		
材	tsai2		
臍	tsai2		
財	tsai2		
才	tsai2		
在	tsai1	文	
知	tsai1	白	
災	tsai1	文	
栽	tsai1		
菜	tsʰai5		
蔡	tsʰai5	文	
彩	tsʰai3		
採	tsʰai3		
睬	tsʰai3		
踩	tsʰai3		
采	tsʰai3		
裁	tsʰai2		
猜	tsʰai1		
差	tsʰai1	文	
釵	tsʰai1	文	
使	sai3	白	
屎	sai3		
師	sai1	白，～傅	
獅	sai1		
篩	sai1	文	
西	sai1	白	
犀	sai1	白	
私	sai1	白	
賽	sai5		
□	sai5	放置	
婿	sai5		
丐	kai5		
介	kai5		
屆	kai5		
戒	kai5		
界	kai5		
疥	kai5	文	
芥	kai5	文	
蓋	kai5	文	
皆	kai1		
該	kai1		
賅	kai1		
階	kai1		
改	kai3	文	
解	kai3	文	
慨	kʰai5		
概	kʰai5		
溉	kʰai5		
凱	kʰai3		
楷	kʰai3		
開	kʰai1	文	
艾	ɡai5		
礙	ɡai5		
獃	ɡai2		
癌	ɡai2		
涯	ɡai2		
崖	ɡai2		
害	hai5		
海	hai3		
孩	hai2		
械	hai2		
亥	hai1		
咍	hai1		
懈	hai1		
諧	hai1		
駭	hai1		
蟹	hai1	文	
唉	hai5		
害	hai5		
媛	ai5		
愛	ai5		
隘	ai5		
藹	ai3		
靄	ai3		
哀	ai1		
埃	ai1		
挨	ai1	文	
快	kʰuai5		
筷	kʰuai5		
柺	kuai3		
拐	kuai3		
蒯	kʰuai3		
懷	huai2		
槐	huai2		
淮	huai2		
壞	huai5		
歪	uai1		
乖	kuai1		
怪	kuai5		
□	tsuai1	扭	
□	tsuai2	這些	
□	huai2	那些	
鉋	pau5		
苞	pau2		
鮑	pau2		
包	pau1		
胞	pau1		
孢	pau1		
□	pauʔ7	起（泡）	
□	pauʔ8	承包	
跑	pʰau3		
袍	pʰau2	文	
拋	pʰau1	文	
枹	pʰau1	柚子	
泡	pʰau5		
炮	pʰau5		
炮	pʰauʔ7	鞭～	
卯	bau3		
鉚	bau3		
□	bau5	摻雜	
貌	bau5		
罩	tau5		
鬥	tau5	白，～榫	
擣	tau3	新	
斗	tau3	白，升～	
兜	tau1		
投	tau2	白	
□	tauʔ7	夾住	
□	tauʔ8	～～來：經常來	
偷	tʰau1	白	
滔	tʰau1	新	
頭	tʰau2	白	
敨	tʰau3	解開	
透	tʰau5		
毒	tʰau5	藥毒殺	
鬧	lau5		
漏	lau5	白	
落	lau5	白	
老	lau3	文	
荖	lau3		
樓	lau2	白	
劉	lau2	白	
留	lau2	白	
流	lau2	白	
落	lauʔ8	加～：落下	
竈	tsau5		
灶	tsau5		
奏	tsau5	白	
找	tsau5	～錢	
剿	tsau2		
巢	tsau2		
繅	tsau2		
遭	tsau1		
糟	tsau1		
㷮	tsau1	柴～：燒餘木	
走	tsau3	白	
蚤	tsau3		
湊	tsʰau5	白	
臭	tsʰau5		
抄	tsʰau1		
操	tsʰau1		
撨	tsʰau2	推動，選擇	
草	tsʰau3		
□	tsʰauʔ8	～～滴	
梢	sau1		
嗽	sau5		
少	sau5		
較	kau5		
校	kau5	～對	
窖	kau5		
遘	kau5	到	
夠	kau5	白	
教	kau5	文	
狡	kau3		
搞	kau3		
狗	kau3	白	
九	kau3	白	
猴	kau2		
交	kau1		
厚	kau1	白	
茭	kau1		
郊	kau1		
蛟	kau1		
膠	kau1	白	
溝	kau1	白	
鉤	kau1	白	
鬮	kʰau1		
敲	kʰau1	～剝	
摳	kʰau1		
哭	kʰau5	白	
扣	kʰau5		
𠢕	ɡau2	能幹	
樂	ɡau5	鋯～：愛好	
效	hau5		
校	hau5		
孝	hau5		
浩	hau5	新	
吼	hau3	哭	
嘐	hau1	語言不實	
侯	hau2	白	
拗	au3		
嘔	au3		
喉	au2	白	
後	au1	白	
漚	au1	白	
區	au1	白，姓	
歐	au1	白	
甌	au1	白	
凹	au1		
奧	au5	文	
澳	au5	文	
懊	au5	文	
惡	au5	白，～味	
鰾	piau1	文	
表	piau3	文	
婊	piau3		
裱	piau3	文	
妙	biau5		
渺	biau3		
秒	biau3		
藐	biau3		
苗	biau2		
描	biau2	文	
瞄	biau2		
瓢	pʰiau2	文	
薸	pʰiau2	文	
標	pʰiau1		
漂	pʰiau5		
弔	tiau5		
吊	tiau5		
召	tiau5		
調	tiau5		
釣	tiau5	文	
朝	tiau2	～代	
條	tiau2		
潮	tiau2		
□	tiau2	牛～：牛腩	
凋	tiau1		
刁	tiau1		
叼	tiau1		
朝	tiau1	～夕	
肇	tiau1		
雕	tiau1		
兆	tiau1		
鮡	tʰiau2		
柱	tʰiau1		
超	tʰiau1	～工	
挑	tʰiau1		
跳	tʰiau5		
了	liau3		
擾	liau3		
潦	liau3		
爪	liau3		
瞭	liau3		
寥	liau2		
寮	liau2		
摎	liau2		
療	liau2		
聊	liau2		
遼	liau2		
燎	liau2		
料	liau5		
廖	liau5		
□	liauʔ7	小女不正經	
詔	tsiau5		
照	tsiau5	文	
鳥	tsiau3		
醮	tsiau2		
昭	tsiau1		
焦	tsiau1	文，姓	
蕉	tsiau1	文	
椒	tsiau1	文	
招	tsiau1	文	
憔	tsʰiau2		
樵	tsʰiau2		
瞧	tsʰiau2		
超	tsʰiau1		
俏	tsʰiau3	美	
俏	tsʰiau5	又	
□	tsʰiauʔ7	剪，擬聲	
邵	siau5		
韶	siau5		
少	siau5	～年	
少	siau3	多～	
痟	siau3	瘋	
小	siau3		
宵	siau1		
消	siau1		
硝	siau1		
蕭	siau1	文	
簫	siau1		
肖	siau1		
霄	siau1		
燒	siau1	文	
潲	siau2	粘液	
攪	kiau3		
繳	kiau3		
□	kiau3	博～：賭博	
僑	kiau2		
蕎	kiau2	文	
橋	kiau2	文	
喬	kiau2		
□	kiau1	和	
嬌	kiau1		
撟	kiau1		
澆	kiau1		
驕	kiau1		
叫	kiau5	文	
轎	kiau5	文	
□	kiauʔ8	嘈雜聲	
蹺	kʰiau1	～骹	
□	kʰiau2	無理取鬧	
巧	kʰiau3		
竅	kʰiau5	文	
翹	kʰiau5		
□	kʰiauʔ7	死僵	
曉	hiau3		
僥	hiau1		
囂	hiau1		
姣	hiau2	婦女不正經	
耽	tam1		
擔	tam1	文	
淡	tam1		
眈	tam1		
酖	tam1		
談	tam2		
澹	tam2	濕	
膽	tam3	文	
□	tam5	～頭：點頭	
啖	tam5		
答	tap7		
踏	tap8	文	
壜	tʰam2		
罈	tʰam2		
覃	tʰam2		
譚	tʰam2		
潭	tʰam2		
痰	tʰam2		
蕈	tʰam2		
貪	tʰam1		
探	tʰam5		
塌	tʰap7		
榻	tʰap7		
濫	lam5		
攬	lam3		
纜	lam3		
覽	lam3		
南	lam2		
喃	lam2		
婪	lam2		
男	lam2		
籃	lam2	文	
藍	lam2	文	
諵	lam2		
淋	lam2	白	
□	lam1	誇食	
塌	lap7		
納	lap8	白	
甚	tsam3	～然	
斬	tsam3		
什	tsap8	白	
十	tsap8	白	
針	tsam1		
簪	tsam1		
鏨	tsam1	石～	
站	tsam1	車～	
雜	tsap7		
汁	tsap7		
讖	tsʰam5	咒～	
慘	tsʰam3		
讒	tsʰam2		
參	tsʰam1		
插	tsʰap7	文，～牌	
鬖	sam5	～關	
啑	sap8	～～食	
杉	sam1		
三	sam1	文	
衫	sam1	文	
糝	sam3	撒粉米	
霎	sap7		
颯	sap7		
𧞁	sap7	拉～：髒	
監	kam5	太～	
鑑	kam5		
鍳	kam5		
凎	kam5		
感	kam3		
敢	kam3	文	
□	kam3	埋	
含	kam2	白	
尷	kam1		
甘	kam1		
監	kam1	文，～斬	
柑	kam1	文	
夾	kap7	文	
蛤	kap7		
鴿	kap7		
合	kap7	升～	
□	kap8	粥稠	
磡	kʰam5		
勘	kʰam5		
□	kʰam5	蓋上	
坎	kʰam3		
砍	kʰam3		
堪	kʰam1		
龕	kʰam1		
恰	kʰap7		
□	kʰap7	覆蓋	
磕	kʰap8		
儑	ɡam5		
夾	ɡap7		
啱	ɡam1	～～：剛好	
癌	ɡam2		
唅	ham5	吃	
撼	ham5		
□	ham5	浮腫	
憨	ham5	不經意	
喊	ham3		
函	ham2		
含	ham2	文	
咸	ham2		
涵	ham2		
銜	ham2		
郃	hap8		
合	hap8	文	
憨	ham1		
蚶	ham1		
酣	ham1		
欱	hap7		
暗	am5		
飲	am3	白，米湯	
含	am2	聯合	
盒	ap8		
庵	am1		
頷	am1	頸	
諳	am1	傻	
壓	ap7		
點	tiam3		
牒	tiap8		
諜	tiap8		
迭	tiap8		
蝶	tiap8		
疊	tiap8	文	
砧	tiam1	刀～	
掐	tiam1		
□	tiam2	大～：用力	
店	tiam5		
站	tiam5	白	
沉	tʰiam5	白，使沉	
添	tʰiam1		
忝	tʰiam3		
帖	tʰiap7		
貼	tʰiap7		
疊	tʰiap8	文	
念	liam5		
捻	liam5		
廉	liam2		
簾	liam2		
鐮	liam2		
黏	liam2		
粘	liam2		
臨	liam2	白，～時	
粒	liap8		
廿	liap8		
拈	liam1		
懾	liap7		
聶	liap7		
鑷	liap7		
攝	liap7		
染	liam3		
冉	liam3		
斂	liam3		
暫	tsiam5		
站	tsiam5	車～	
佔	tsiam5		
潛	tsiam2		
占	tsiam1		
尖	tsiam1		
漸	tsiam1		
詹	tsiam1		
瞻	tsiam1		
枕	tsiam3	白	
接	tsiap7		
捷	tsiap8		
僭	tsʰiam5	～權	
僉	tsʰiam1		
簽	tsʰiam1		
籤	tsʰiam1		
妾	tsʰiap7		
竊	tsʰiap7		
橙	tsʰiam2	白	
滲	siam5		
閃	siam3		
陝	siam3		
闡	siam2		
禪	siam2		
蟾	siam2	文	
尋	siam2	白，一～：兩手平舉的長度	
涉	siap8		
瞻	siam1	替，偷視	
澀	siap7		
卌	siap7		
劍	kiam5		
檢	kiam3		
鹼	kiam3		
減	kiam3		
撿	kiam3		
鹹	kiam2	～菜	
兼	kiam1		
劫	kiap7		
夾	kiap7	文	
峽	kiap7		
篋	kiap7		
裌	kiap7		
欠	kʰiam5		
歉	kʰiam5	～收	
嵌	kʰiam2		
鉗	kʰiam2		
儉	kʰiam1		
謙	kʰiam1		
怯	kʰiap7		
歉	kʰiam3	道～	
驗	ɡiam5		
儼	ɡiam3		
嚴	ɡiam2		
巖	ɡiam2		
岩	ɡiam2		
閆	ɡiam2		
業	ɡiap8		
嫌	hiam2		
協	hiap8		
洽	hiap8		
狹	hiap8	文	
脅	hiap8		
薟	hiam1	臭～～	
險	hiam3		
喊	hiam5	～雞	
炎	iam5		
豔	iam5		
焰	iam5		
厭	iam5		
奄	iam3		
掩	iam3		
淹	iam3	文	
埯	iam3		
鹽	iam2		
葉	iap8	姓	
醃	iam1		
閹	iam1		
□	iap7	～尾	
箴	tsəm1		
森	səm1		
參	səm1		
沉	tim2	文	
朕	tim5		
燉	tim5	訓	
琛	tʰim1		
任	lim5		
賃	lim5		
您	lim5		
飪	lim5		
林	lim2	文	
淋	lim2	文	
臨	lim2	文	
入	lip8		
立	lip8		
啉	lim1	飲	
刃	lim3		
紉	lim3		
忍	lim3		
仞	lim3		
浸	tsim5		
集	tsip8		
斟	tsim1		
蟳	tsim2	蟹的一種	
枕	tsim3	文	
嬸	tsim3		
執	tsip7		
楫	tsʰip7		
輯	tsʰip7		
緝	tsʰip7		
寢	tsʰim3		
侵	tsʰim1		
深	tsʰim1		
甚	sim5	文	
葚	sim5		
審	sim3		
沈	sim3	姓	
潯	sim2		
尋	sim2	文	
什	sip8	文	
十	sip8	文	
拾	sip8		
習	sip8		
襲	sip8		
心	sim1		
芯	sim1		
□	sim5	彈跳	
濕	sip7		
禁	kim5		
錦	kim3		
今	kim1		
金	kim1		
妗	kim1		
□	kim1	取	
給	kip7		
急	kip7		
及	kip8	文	
岑	kʰim2	姓	
擒	kʰim2		
琴	kʰim2		
禽	kʰim2		
欽	kʰim1		
襟	kʰim1		
泣	kʰip7		
級	kʰip7		
吸	kʰip7		
汲	kʰip7		
及	kʰip8	按住	
吟	ɡim1		
硶	ɡim1		
翕	hip7		
歆	him1		
鑫	him1		
欣	him1		
熊	him2		
□	him5	～火	
熻	hip8	燜	
吸	hip8	～石	
蔭	im5		
淫	im2		
喑	im1		
瘖	im1		
陰	im1		
淹	im1	白	
音	im1		
揖	ip7		
邑	ip7		
飲	im3	文	
办	pan5		
瓣	pan5		
範	pan5	白，做～	
辦	pan5		
板	pan3		
版	pan3		
闆	pan3		
坂	pan3	文	
斑	pan1		
班	pan1		
癍	pan1		
頒	pan1		
扳	pan1		
瓶	pan2	白	
別	pat8	白	
八	pat7	文	
盼	pʰan5		
襻	pʰan5		
攀	pʰan1		
藩	pʰan1	又	
幔	ban5		
慢	ban5		
曼	ban5		
漫	ban5		
萬	ban5		
蔓	ban5		
謾	ban5		
挽	ban3		
閩	ban2		
蠻	ban2		
密	bat8	白	
撻	tat8		
達	tat8		
靼	tat8		
丹	tan1		
單	tan1	文	
釘	tan1	白	
但	tan1		
癉	tan1		
彈	tan2		
等	tan3	白	
旦	tan5		
釘	tan5	白，動詞	
蛋	tan5		
誕	tan5		
彈	tan5	子～	
碳	tʰan5		
嘆	tʰan5		
炭	tʰan5	文	
坦	tʰan3		
檀	tʰan2		
妲	tʰan3	～己	
灘	tʰan1	文	
攤	tʰan1	文	
蟶	tʰan1		
踢	tʰat7		
窒	tʰat7	白	
爛	lan5	文，燦～	
難	lan5	落～	
攔	lan2	文	
欄	lan2	文	
蘭	lan2		
闌	lan2		
難	lan2		
鈴	lan2	白	
零	lan2	白，～星	
卵	lan1	男陰	
繭	lan1	訓	
咱	lan3	訓	
力	lat8	白	
讚	tsan5		
棧	tsan5		
贊	tsan5		
札	tsat7		
紮	tsat7		
節	tsat7	白	
曾	tsan1	白	
層	tsan2		
殘	tsan2		
盞	tsan3	白	
實	tsat8	白，～腹：實心	
燦	tsʰan5		
孱	tsʰan1		
潺	tsʰan1		
餐	tsʰan1		
呻	tsʰan1	白	
察	tsʰat7		
擦	tsʰat7		
殘	tsʰan2		
田	tsʰan2	訓	
賊	tsʰat8		
刪	san1		
珊	san1		
跚	san1		
鉎	san1	鐵銹	
山	san1		
疝	san1		
薩	sat7		
殺	sat7	文	
煞	sat7	文	
產	san3		
㾪	san3	瘦	
散	san5	文	
幹	kan5		
澗	kan5		
蜆	kan5		
諫	kan5		
間	kan5	離～	
柬	kan3	文	
簡	kan3		
杆	kan3		
趕	kan3	文	
囝	kan3	～仔：小孩	
干	kan1		
艱	kan1		
間	kan1	白	
肝	kan1	文	
乾	kan1	文	
竿	kan1	文	
奸	kan1		
姦	kan1		
矸	kan1	瓶	
割	kat7	文	
葛	kat7	文	
侃	kʰan3		
刊	kʰan1		
看	kʰan5	文	
渴	kʰat7	文	
刻	kʰat7	白	
□	kʰat7	舀	
諺	ɡan5		
雁	ɡan5		
岸	ɡan5	文	
眼	ɡan3	文	
彥	ɡan2		
顏	ɡan2		
凝	ɡan2	冷	
悍	han5	文	
旱	han5	文	
漢	han5		
瀚	han5		
焊	han5	文	
汗	han5	文	
翰	han5		
罕	han3		
寒	han2	文	
閑	han2	文	
限	han1		
鼾	han1		
瞎	hat7	文	
轄	hat7		
喝	hat7	文	
乏	hat8	白	
按	an5		
案	an5		
晏	an5	文	
桉	an5		
遏	at7		
扼	at7	使斷	
安	an1	文	
鞍	an1		
□	an2	緊	
辨	pian5		
變	pian5		
便	pian5	方～	
匾	pian3		
蝙	pian3		
貶	pian3		
扁	pian3		
便	pian2	～宜	
汴	pian1		
辯	pian1		
邊	pian1	文	
鞭	pian1	文	
別	piat7		
□	piat7	～准：解籤	
別	piat8	文	
騙	pʰian5		
片	pʰian5		
遍	pʰian5		
□	pʰian3	披～：敲開	
駢	pʰian2		
翩	pʰian1		
篇	pʰian1		
偏	pʰian1		
編	pʰian1		
□	pʰiat7	盤子	
□	pʰiat8	掙扎	
緬	bian5		
面	bian5	文	
麵	bian5	文	
免	bian3		
勉	bian3		
滅	biat8		
棉	bian2	文	
綿	bian2	文	
眠	bian2	文	
奠	tian5		
電	tian5		
佃	tian5		
殿	tian5		
墊	tian5		
典	tian3		
展	tian3	文	
田	tian2	文	
填	tian2		
纏	tian2	文	
巔	tian1		
癲	tian1		
顛	tian1		
哲	tiat7		
秩	tiat8		
天	tʰian1	文	
填	tʰian2	又	
展	tʰian3	～開	
鐵	tʰiat7	文	
煉	lian5		
練	lian5		
鍊	lian5		
剪	lian3	又	
撚	lian3		
輦	lian3		
輾	lian3		
碾	lian3		
年	lian2	文	
憐	lian2	文	
蓮	lian2	文	
連	lian2	文	
聯	lian2		
烈	liat8		
熱	liat8	文	
裂	liat8	文	
列	liat8		
蔫	lian1	捲～	
薦	tsian5	文	
賤	tsian5		
箭	tsian5	文	
濺	tsian5		
餞	tsian5		
剪	tsian3		
翦	tsian3		
箋	tsian1		
煎	tsian1		
氈	tsian1	文	
折	tsiat7		
浙	tsiat7		
節	tsiat7	文	
前	tsian2	文	
錢	tsian2	文	
截	tsiat8		
捷	tsiat8	又	
扇	sian5	文	
搧	sian5		
煽	sian5		
禪	sian5	～讓	
羨	sian5		
癬	sian3		
鮮	sian3		
蟬	sian2		
禪	sian2		
仙	sian1		
膳	sian1		
鮮	sian1	文	
屑	siat7	文	
褻	siat7		
泄	siat7		
設	siat7		
善	sian1		
先	sian1	文	
倩	tsʰian5	文	
鏟	tsʰian3		
淺	tsʰian3		
遷	tsʰian1		
韆	tsʰian1		
千	tsʰian1	文	
□	tsʰian1	準確	
延	tsʰian2	臭～	
切	tsʰiat7		
健	kian5		
建	kian5		
見	kian5	文	
繭	kian3	文	
蹇	kian3	文	
傑	kiat8		
堅	kian1		
肩	kian1	文	
腱	kian1		
潔	kiat7		
結	kiat7	文	
凝	kian2		
犬	kʰian3		
譴	kʰian3		
遣	kʰian3		
乾	kʰian2	～坤	
虔	kʰian2		
愆	kʰian1		
牽	kʰian1	文	
揭	kʰiat7		
渴	kʰiat8	蔗無水而硬	
研	ɡian3	文	
言	ɡian2		
蘖	ɡiat8		
孽	ɡiat8		
妍	ɡian1		
癮	ɡian5	白	
憲	hian5		
獻	hian5		
現	hian5		
硯	hian5	文	
顯	hian3		
□	hian3	晃動	
懸	hian2	文	
玄	hian2		
舷	hian2		
眩	hian2	文	
