#漢字	音標	注釋	声母	韵母	声调
#簡稱	/	汝城方言字表			
#全稱	/	汝城方言汉字音表			
#版本	/	2024/10/19			
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f			
#韻母	/	#韻母順序，用逗號分開。如：a,o,e			
#聲調	/	33 1 1a 陰平 ꜀,45 2 1b 陽平 ꜁,21 3 2 上 ꜂,24 5 3a 陰去 ꜄,44 6 3b 陽去 ꜅			
#說明	/	制作者：汝人			
苞	pau1		p	au	1
胞	pau1		p	au	1
苞	pau2		p	au	2
袍	pau2		p	au	2
饱	pau3		p	au	3
宝	pau3		p	au	3
保	pau3		p	au	3
报	pau5		p	au	5
爆	pau5		p	au	5
暴	pau6		p	au	6
刨	pau6		p	au	6
抛	pʰau1		pʰ	au	1
跑	pʰau3		pʰ	au	3
炮	pʰau5		pʰ	au	5
雹	pʰau5	冰~	pʰ	au	5
烧	sau1		s	au	1
稍	sau1		s	au	1
骚	sau1		s	au	1
韶	sau2	~关：地名	s	au	2
嫂	sau3		s	au	3
扫	sau3		s	au	3
少	sau3		s	au	3
潲	sau5		s	au	5
稍	sau5		s	au	5
扫	sau5	动词	s	au	5
少	sau5		s	au	5
刀	tau1		t	au	1
逃	tau2		t	au	2
桃	tau2		t	au	2
涛	tau2		t	au	2
淘	tau2		t	au	2
萄	tau2		t	au	2
倒	tau3		t	au	3
岛	tau3		t	au	3
捣	tau3		t	au	3
倒	tau5	~车	t	au	5
到	tau5		t	au	5
窵	tau5	~角：偏僻	t	au	5
导	tau6	领~	t	au	6
盗	tau6		t	au	6
道	tau6		t	au	6
稻	tau6		t	au	6
讨	tʰau3		tʰ	au	3
套	tʰau5		tʰ	au	5
招	tsau1		ts	au	1
爪	tsau3		ts	au	3
早	tsau3		ts	au	3
找	tsau3		ts	au	3
枣	tsau3		ts	au	3
沼	tsau3		ts	au	3
蚤	tsau3		ts	au	3
澡	tsau3		ts	au	3
灶	tsau5		ts	au	5
照	tsau5		ts	au	5
笊	tsau5		ts	au	5
罩	tsau5		ts	au	5
抄	tsʰau1		tsʰ	au	1
钞	tsʰau1		tsʰ	au	1
超	tsʰau1		tsʰ	au	1
操	tsʰau1		tsʰ	au	1
朝	tsʰau2		tsʰ	au	2
曹	tsʰau2		tsʰ	au	2
潮	tsʰau2		tsʰ	au	2
吵	tsʰau3		tsʰ	au	3
炒	tsʰau3		tsʰ	au	3
草	tsʰau3		tsʰ	au	3
糙	tsʰau5		tsʰ	au	5
召	tsʰau6		tsʰ	au	6
兆	tsʰau6		tsʰ	au	6
绍	tsʰau6	介~	tsʰ	au	6
赵	tsʰau6		tsʰ	au	6
造	tsʰau6		tsʰ	au	6
豪	xau2		x	au	2
濠	xau2	~头：地名	x	au	2
好	xau3		x	au	3
好	xau5		x	au	5
号	xau6		x	au	6
校	xau6		x	au	6
效	xau6		x	au	6
浩	xau6		x	au	6
皓	xau6		x	au	6
昊	xau6		x	au	6
儿	ɛ2			ɛ	2
而	ɛ2			ɛ	2
尔	ɛ3			ɛ	3
革	kɛ5		k	ɛ	5
阁	kɛ5		k	ɛ	5
格	kɛ5		k	ɛ	5
隔	kɛ5		k	ɛ	5
咳	kʰɛ2		kʰ	ɛ	2
克	kʰɛ5		kʰ	ɛ	5
刻	kʰɛ5		kʰ	ɛ	5
垃	lɛ3	~圾	l	ɛ	3
粒	lɛ5		l	ɛ	5
勒	lɛ6		l	ɛ	6
脉	mɛ5		m	ɛ	5
默	mɛ6		m	ɛ	6
墨	mɛ6		m	ɛ	6
北	pɛ5		p	ɛ	5
柏	pɛ5		p	ɛ	5
迫	pʰɛ5		pʰ	ɛ	5
十	sɛ1		s	ɛ	1
舌	sɛ1		s	ɛ	1
实	sɛ1		s	ɛ	1
拾	sɛ1		s	ɛ	1
折	sɛ1	~本	s	ɛ	1
失	sɛ3		s	ɛ	3
设	sɛ3		s	ɛ	3
室	sɛ3		s	ɛ	3
涉	sɛ3		s	ɛ	3
湿	sɛ3		s	ɛ	3
摄	sɛ3		s	ɛ	3
虱	sɛ3		s	ɛ	3
涩	sɛ3		s	ɛ	3
塞	sɛ3		s	ɛ	3
色	sɛ5		s	ɛ	5
塞	sɛ5	~唧	s	ɛ	5
特	tɛ1		t	ɛ	1
得	tɛ5	~奖	t	ɛ	5
德	tɛ5		t	ɛ	5
摘	tsɛ2		ts	ɛ	2
汁	tsɛ3		ts	ɛ	3
执	tsɛ3		ts	ɛ	3
者	tsɛ3		ts	ɛ	3
质	tsɛ3		ts	ɛ	3
哲	tsɛ3		ts	ɛ	3
浙	tsɛ3		ts	ɛ	3
折	tsɛ3		ts	ɛ	3
则	tsɛ5		ts	ɛ	5
责	tsɛ5		ts	ɛ	5
侧	tsɛ5		ts	ɛ	5
彻	tsʰɛ3		tsʰ	ɛ	3
秩	tsʰɛ3	~序	tsʰ	ɛ	3
撤	tsʰɛ3		tsʰ	ɛ	3
厕	tsʰɛ5	~所	tsʰ	ɛ	5
册	tsʰɛ5		tsʰ	ɛ	5
测	tsʰɛ5	~试	tsʰ	ɛ	5
策	tsʰɛ5		tsʰ	ɛ	5
侄	tsʰɛ6	子~：侄子	tsʰ	ɛ	6
泽	tsʰɛ6		tsʰ	ɛ	6
贼	tsʰɛ6		tsʰ	ɛ	6
黑	xɛ5		x	ɛ	5
赫	xɛ5	显~	x	ɛ	5
揩	kʰɛi1		kʰ	ɛi	1
溪	kʰɛi1	秀~：地名	kʰ	ɛi	1
犁	lɛi2		l	ɛi	2
艾	ŋɛi5		ŋ	ɛi	5
舐	sɛi1	舔	s	ɛi	1
西	sɛi1	~垣：地名	s	ɛi	1
洗	sɛi3		s	ɛi	3
渧	tɛi5	滴	t	ɛi	5
崽	tsɛi3		ts	ɛi	3
更	kɛŋ1		k	ɛŋ	1
庚	kɛŋ1		k	ɛŋ	1
根	kɛŋ1		k	ɛŋ	1
跟	kɛŋ1		k	ɛŋ	1
更	kɛŋ5		k	ɛŋ	5
恳	kʰɛŋ3		kʰ	ɛŋ	3
垦	kʰɛŋ3		kʰ	ɛŋ	3
狠	kʰɛŋ3	发~：努力	kʰ	ɛŋ	3
零	lɛŋ2		l	ɛŋ	2
另	lɛŋ6		l	ɛŋ	6
猛	mɛŋ3		m	ɛŋ	3
孟	mɛŋ6		m	ɛŋ	6
能	nɛŋ2		n	ɛŋ	2
恩	ŋɛŋ1		ŋ	ɛŋ	1
崩	pɛŋ1	塌~	p	ɛŋ	1
彭	pɛŋ2		p	ɛŋ	2
凭	pɛŋ2	文~	p	ɛŋ	2
凭	pɛŋ6	倚靠	p	ɛŋ	6
参	sɛŋ1	人~	s	ɛŋ	1
升	sɛŋ1		s	ɛŋ	1
申	sɛŋ1		s	ɛŋ	1
声	sɛŋ1		s	ɛŋ	1
身	sɛŋ1		s	ɛŋ	1
深	sɛŋ1		s	ɛŋ	1
森	sɛŋ1		s	ɛŋ	1
成	sɛŋ2		s	ɛŋ	2
诚	sɛŋ2		s	ɛŋ	2
承	sɛŋ2		s	ɛŋ	2
城	sɛŋ2		s	ɛŋ	2
神	sɛŋ2		s	ɛŋ	2
乘	sɛŋ2	~除	s	ɛŋ	2
晨	sɛŋ2		s	ɛŋ	2
绳	sɛŋ2		s	ɛŋ	2
塍	sɛŋ2		s	ɛŋ	2
辰	sɛŋ2		s	ɛŋ	2
娠	sɛŋ2		s	ɛŋ	2
沈	sɛŋ3		s	ɛŋ	3
审	sɛŋ3		s	ɛŋ	3
省	sɛŋ3		s	ɛŋ	3
胜	sɛŋ5		s	ɛŋ	5
圣	sɛŋ5		s	ɛŋ	5
肾	sɛŋ6		s	ɛŋ	6
盛	sɛŋ6		s	ɛŋ	6
灯	tɛŋ1		t	ɛŋ	1
登	tɛŋ1		t	ɛŋ	1
筝	tɛŋ1	风~	t	ɛŋ	1
藤	tɛŋ2		t	ɛŋ	2
等	tɛŋ3		t	ɛŋ	3
凳	tɛŋ5		t	ɛŋ	5
邓	tɛŋ6		t	ɛŋ	6
曾	tsɛŋ1	姓	ts	ɛŋ	1
贞	tsɛŋ1		ts	ɛŋ	1
针	tsɛŋ1		ts	ɛŋ	1
征	tsɛŋ1		ts	ɛŋ	1
珍	tsɛŋ1		ts	ɛŋ	1
真	tsɛŋ1		ts	ɛŋ	1
蒸	tsɛŋ1		ts	ɛŋ	1
增	tsɛŋ1		ts	ɛŋ	1
睁	tsɛŋ1		ts	ɛŋ	1
筝	tsɛŋ1		ts	ɛŋ	1
正	tsɛŋ1	~月	ts	ɛŋ	1
枕	tsɛŋ3		ts	ɛŋ	3
震	tsɛŋ3	地~	ts	ɛŋ	3
振	tsɛŋ3		ts	ɛŋ	3
整	tsɛŋ3		ts	ɛŋ	3
证	tsɛŋ5		ts	ɛŋ	5
政	tsɛŋ5		ts	ɛŋ	5
镇	tsɛŋ5		ts	ɛŋ	5
甑	tsɛŋ5		ts	ɛŋ	5
正	tsɛŋ5		ts	ɛŋ	5
称	tsʰɛŋ1		tsʰ	ɛŋ	1
郴	tsʰɛŋ1	~州：地名	tsʰ	ɛŋ	1
曾	tsʰɛŋ2		tsʰ	ɛŋ	2
尘	tsʰɛŋ2		tsʰ	ɛŋ	2
沉	tsʰɛŋ2		tsʰ	ɛŋ	2
层	tsʰɛŋ2		tsʰ	ɛŋ	2
陈	tsʰɛŋ2		tsʰ	ɛŋ	2
程	tsʰɛŋ2		tsʰ	ɛŋ	2
橙	tsʰɛŋ2		tsʰ	ɛŋ	2
惩	tsʰɛŋ3		tsʰ	ɛŋ	3
称	tsʰɛŋ5	~意	tsʰ	ɛŋ	5
衬	tsʰɛŋ5		tsʰ	ɛŋ	5
秤	tsʰɛŋ5		tsʰ	ɛŋ	5
撑	tsʰɛŋ5		tsʰ	ɛŋ	5
阵	tsʰɛŋ6		tsʰ	ɛŋ	6
郑	tsʰɛŋ6		tsʰ	ɛŋ	6
痕	xɛŋ2		x	ɛŋ	2
衡	xɛŋ2		x	ɛŋ	2
杏	xɛŋ6		x	ɛŋ	6
幸	xɛŋ6		x	ɛŋ	6
欧	ɛu1			ɛu	1
殴	ɛu1			ɛu	1
呕	ɛu3			ɛu	3
钩	kɛu1		k	ɛu	1
勾	kɛu1		k	ɛu	1
沟	kɛu1		k	ɛu	1
阄	kɛu2		k	ɛu	2
狗	kɛu3		k	ɛu	3
构	kɛu5		k	ɛu	5
购	kɛu5		k	ɛu	5
够	kɛu5		k	ɛu	5
口	kʰɛu3		kʰ	ɛu	3
叩	kʰɛu5		kʰ	ɛu	5
扣	kʰɛu5		kʰ	ɛu	5
筘	kʰɛu5		kʰ	ɛu	5
楼	lɛu2		l	ɛu	2
缕	lɛu3		l	ɛu	3
陋	lɛu6		l	ɛu	6
漏	lɛu6		l	ɛu	6
谋	mɛu2		m	ɛu	2
牡	mɛu3		m	ɛu	3
亩	mɛu3		m	ɛu	3
某	mɛu3		m	ɛu	3
茂	mɛu6		m	ɛu	6
贸	mɛu6		m	ɛu	6
偶	ŋɛu3		ŋ	ɛu	3
藕	ŋɛu3		ŋ	ɛu	3
收	sɛu1		s	ɛu	1
搜	sɛu1		s	ɛu	1
馊	sɛu1		s	ɛu	1
仇	sɛu2		s	ɛu	2
手	sɛu3		s	ɛu	3
首	sɛu3		s	ɛu	3
嗽	sɛu5		s	ɛu	5
瘦	sɛu5		s	ɛu	5
寿	sɛu6		s	ɛu	6
受	sɛu6		s	ɛu	6
授	sɛu6		s	ɛu	6
兜	tɛu1		t	ɛu	1
蔸	tɛu1		t	ɛu	1
篼	tɛu1	喂食槽	t	ɛu	1
头	tɛu2		t	ɛu	2
投	tɛu2		t	ɛu	2
斗	tɛu3	量词	t	ɛu	3
抖	tɛu3		t	ɛu	3
斗	tɛu5	凑；撞	t	ɛu	5
豆	tɛu6		t	ɛu	6
偷	tʰɛu1		tʰ	ɛu	1
敨	tʰɛu3	~气	tʰ	ɛu	3
透	tʰɛu5		tʰ	ɛu	5
舟	tsɛu1		ts	ɛu	1
州	tsɛu1		ts	ɛu	1
周	tsɛu1		ts	ɛu	1
洲	tsɛu1		ts	ɛu	1
帚	tsɛu2	~唧：小扫帚	ts	ɛu	2
走	tsɛu3		ts	ɛu	3
咒	tsɛu5	骂	ts	ɛu	5
奏	tsɛu5		ts	ɛu	5
皱	tsɛu5	~纹	ts	ɛu	5
抽	tsʰɛu1		tsʰ	ɛu	1
愁	tsʰɛu2		tsʰ	ɛu	2
丑	tsʰɛu3		tsʰ	ɛu	3
臭	tsʰɛu5		tsʰ	ɛu	5
凑	tsʰɛu5		tsʰ	ɛu	5
兽	tsʰɛu5		tsʰ	ɛu	5
侯	xɛu2		x	ɛu	2
喉	xɛu2		x	ɛu	2
猴	xɛu2		x	ɛu	2
候	xɛu6		x	ɛu	6
医	i1			i	1
依	i1			i	1
衣	i1			i	1
姨	i2			i	2
胰	i2			i	2
移	i2			i	2
遗	i2			i	2
怡	i2			i	2
已	i3			i	3
以	i3			i	3
椅	i3			i	3
亿	i5			i	5
忆	i5			i	5
译	i5			i	5
益	i5			i	5
液	i5			i	5
意	i5			i	5
弈	i5			i	5
奕	i5			i	5
薏	i5			i	5
懿	i5			i	5
易	i5	交~		i	5
异	i6			i	6
一	i6	多用于量词前		i	6
易	i6	~得：容易		i	6
里	li1	量词	l	i	1
鲤	li1		l	i	1
厘	li2		l	i	2
狸	li2	果子~	l	i	2
离	li2		l	i	2
梨	li2		l	i	2
璃	li2		l	i	2
篱	li2		l	i	2
礼	li3		l	i	3
李	li3		l	i	3
理	li3		l	i	3
里	li3		l	i	3
力	li6		l	i	6
历	li6		l	i	6
厉	li6		l	i	6
吏	li6		l	i	6
丽	li6		l	i	6
励	li6		l	i	6
利	li6		l	i	6
例	li6		l	i	6
荔	li6		l	i	6
痢	li6		l	i	6
眯	mi1		m	i	1
迷	mi2	~信	m	i	2
眉	mi2		m	i	2
仪	ȵi2		ȵ	i	2
疑	ȵi2		ȵ	i	2
宜	ȵi2		ȵ	i	2
耳	ȵi3		ȵ	i	3
拟	ȵi3		ȵ	i	3
二	ȵi6		ȵ	i	6
义	ȵi6		ȵ	i	6
艺	ȵi6		ȵ	i	6
议	ȵi6		ȵ	i	6
贰	ȵi6		ȵ	i	6
腻	ȵi6		ȵ	i	6
批	pʰi1		pʰ	i	1
鄙	pʰi3	~视	pʰ	i	3
痞	pʰi3		pʰ	i	3
屁	pʰi5		pʰ	i	5
陂	pi1	井~：地名	p	i	1
椑	pi1	~膏：柿子	p	i	1
皮	pi2		p	i	2
啤	pi2		p	i	2
脾	pi2		p	i	2
枇	pi2		p	i	2
比	pi3		p	i	3
妣	pi3		p	i	3
闭	pi5		p	i	5
秘	pi5	~书	p	i	5
逼	pi5		p	i	5
痹	pi5		p	i	5
碧	pi5		p	i	5
壁	pi5		p	i	5
辟	pi6		p	i	6
僻	pi6		p	i	6
备	pi6		p	i	6
鼻	pi6		p	i	6
避	pi6		p	i	6
篦	pi6		p	i	6
妻	tɕʰi1		tɕʰ	i	1
徛	tɕʰi1	站	tɕʰ	i	1
嬉	tɕʰi1		tɕʰ	i	1
溪	tɕʰi1		tɕʰ	i	1
池	tɕʰi2		tɕʰ	i	2
驰	tɕʰi2		tɕʰ	i	2
词	tɕʰi2		tɕʰ	i	2
迟	tɕʰi2		tɕʰ	i	2
其	tɕʰi2		tɕʰ	i	2
奇	tɕʰi2		tɕʰ	i	2
饲	tɕʰi2	~料	tɕʰ	i	2
祈	tɕʰi2		tɕʰ	i	2
持	tɕʰi2		tɕʰ	i	2
祠	tɕʰi2		tɕʰ	i	2
瓷	tɕʰi2		tɕʰ	i	2
骑	tɕʰi2		tɕʰ	i	2
期	tɕʰi2		tɕʰ	i	2
棋	tɕʰi2		tɕʰ	i	2
辞	tɕʰi2	~行	tɕʰ	i	2
磁	tɕʰi2		tɕʰ	i	2
旗	tɕʰi2		tɕʰ	i	2
祁	tɕʰi2		tɕʰ	i	2
屐	tɕʰi2		tɕʰ	i	2
淇	tɕʰi2	~江：河名	tɕʰ	i	2
糍	tɕʰi2		tɕʰ	i	2
脐	tɕʰi2		tɕʰ	i	2
此	tɕʰi3		tɕʰ	i	3
企	tɕʰi3		tɕʰ	i	3
启	tɕʰi3		tɕʰ	i	3
始	tɕʰi3		tɕʰ	i	3
齿	tɕʰi3		tɕʰ	i	3
耻	tɕʰi3		tɕʰ	i	3
稽	tɕʰi3	~首	tɕʰ	i	3
喜	tɕʰi3		tɕʰ	i	3
戏	tɕʰi5		tɕʰ	i	5
气	tɕʰi5		tɕʰ	i	5
尺	tɕʰi5		tɕʰ	i	5
次	tɕʰi5		tɕʰ	i	5
赤	tɕʰi5		tɕʰ	i	5
弃	tɕʰi5		tɕʰ	i	5
汽	tɕʰi5		tɕʰ	i	5
刺	tɕʰi5		tɕʰ	i	5
泣	tɕʰi5		tɕʰ	i	5
砌	tɕʰi5		tɕʰ	i	5
戚	tɕʰi5		tɕʰ	i	5
器	tɕʰi5		tɕʰ	i	5
自	tɕʰi6		tɕʰ	i	6
字	tɕʰi6		tɕʰ	i	6
寺	tɕʰi6		tɕʰ	i	6
技	tɕʰi6		tɕʰ	i	6
极	tɕʰi6		tɕʰ	i	6
直	tɕʰi6		tɕʰ	i	6
治	tɕʰi6		tɕʰ	i	6
值	tɕʰi6		tɕʰ	i	6
席	tɕʰi6		tɕʰ	i	6
植	tɕʰi6		tɕʰ	i	6
籍	tɕʰi6		tɕʰ	i	6
蛰	tɕʰi6	惊~	tɕʰ	i	6
忌	tɕʰi6		tɕʰ	i	6
支	tɕi1		tɕ	i	1
饥	tɕi1		tɕ	i	1
机	tɕi1		tɕ	i	1
肌	tɕi1		tɕ	i	1
知	tɕi1		tɕ	i	1
姿	tɕi1		tɕ	i	1
资	tɕi1		tɕ	i	1
基	tɕi1		tɕ	i	1
只	tɕi2		tɕ	i	2
几	tɕi3		tɕ	i	3
己	tɕi3		tɕ	i	3
子	tɕi3		tɕ	i	3
止	tɕi3		tɕ	i	3
旨	tɕi3		tɕ	i	3
纪	tɕi3		tɕ	i	3
址	tɕi3		tɕ	i	3
姊	tɕi3		tɕ	i	3
纸	tɕi3		tɕ	i	3
指	tɕi3		tɕ	i	3
挤	tɕi3		tɕ	i	3
济	tɕi3		tɕ	i	3
紫	tɕi3		tɕ	i	3
麂	tɕi3		tɕ	i	3
计	tɕi5		tɕ	i	5
击	tɕi5		tɕ	i	5
记	tɕi5		tɕ	i	5
至	tɕi5		tɕ	i	5
志	tɕi5		tɕ	i	5
即	tɕi5		tɕ	i	5
际	tɕi5		tɕ	i	5
制	tɕi5		tɕ	i	5
季	tɕi5		tɕ	i	5
织	tɕi5		tɕ	i	5
迹	tɕi5		tɕ	i	5
既	tɕi5		tɕ	i	5
翅	tɕi5		tɕ	i	5
致	tɕi5		tɕ	i	5
积	tɕi5		tɕ	i	5
继	tɕi5		tɕ	i	5
职	tɕi5		tɕ	i	5
祭	tɕi5		tɕ	i	5
寄	tɕi5		tɕ	i	5
绩	tɕi5		tɕ	i	5
智	tɕi5		tɕ	i	5
置	tɕi5		tɕ	i	5
鲫	tɕi5		tɕ	i	5
激	tɕi5		tɕ	i	5
炙	tɕi5		tɕ	i	5
济	tɕi5		tɕ	i	5
锑	tʰi1		tʰ	i	1
体	tʰi3		tʰ	i	3
踢	tʰi5		tʰ	i	5
堤	ti1		t	i	1
笛	ti2	~唧	t	i	2
题	ti2		t	i	2
蹄	ti2		t	i	2
的	ti5		t	i	5
嫡	ti5		t	i	5
帝	ti5		t	i	5
地	ti6		t	i	6
递	ti6		t	i	6
第	ti6		t	i	6
仙	ɕia1		ɕ	ia	1
先	ɕia1		ɕ	ia	1
鲜	ɕia1		ɕ	ia	1
籼	ɕia1		ɕ	ia	1
嫌	ɕia2		ɕ	ia	2
显	ɕia3		ɕ	ia	3
线	ɕia5		ɕ	ia	5
献	ɕia5		ɕ	ia	5
现	ɕia6		ɕ	ia	6
苋	ɕia6		ɕ	ia	6
咽	ia1			ia	1
烟	ia1			ia	1
淹	ia1			ia	1
炎	ia2			ia	2
盐	ia2			ia	2
阎	ia2			ia	2
然	ia2			ia	2
檐	ia2			ia	2
掩	ia3			ia	3
演	ia3			ia	3
厌	ia5			ia	5
宴	ia5			ia	5
燕	ia5			ia	5
栗	lia1	板~唧	l	ia	1
连	lia2		l	ia	2
怜	lia2		l	ia	2
帘	lia2		l	ia	2
莲	lia2		l	ia	2
联	lia2		l	ia	2
镰	lia2		l	ia	2
脸	lia3		l	ia	3
敛	lia3		l	ia	3
练	lia6		l	ia	6
炼	lia6		l	ia	6
链	lia6		l	ia	6
绵	mia2		m	ia	2
棉	mia2		m	ia	2
免	mia3		m	ia	3
勉	mia3		m	ia	3
面	mia5	脸	m	ia	5
面	mia6	~灰：面粉	m	ia	6
研	ȵia1		ȵ	ia	1
染	ȵia1		ȵ	ia	1
年	ȵia2		ȵ	ia	2
言	ȵia2		ȵ	ia	2
撵	ȵia3		ȵ	ia	3
念	ȵia6		ȵ	ia	6
验	ȵia6		ȵ	ia	6
偏	pʰia1		pʰ	ia	1
编	pʰia1		pʰ	ia	1
篇	pʰia1		pʰ	ia	1
片	pʰia5		pʰ	ia	5
遍	pʰia5		pʰ	ia	5
骗	pʰia5		pʰ	ia	5
边	pia1		p	ia	1
辫	pia1		p	ia	1
鞭	pia1		p	ia	1
便	pia2		p	ia	2
贬	pia3		p	ia	3
扁	pia3		p	ia	3
匾	pia3		p	ia	3
变	pia5		p	ia	5
便	pia6		p	ia	6
辩	pia6		p	ia	6
千	tɕʰia1		tɕʰ	ia	1
迁	tɕʰia1		tɕʰ	ia	1
签	tɕʰia1		tɕʰ	ia	1
前	tɕʰia2		tɕʰ	ia	2
钱	tɕʰia2		tɕʰ	ia	2
钳	tɕʰia2		tɕʰ	ia	2
乾	tɕʰia2		tɕʰ	ia	2
潜	tɕʰia2		tɕʰ	ia	2
浅	tɕʰia3		tɕʰ	ia	3
险	tɕʰia3		tɕʰ	ia	3
欠	tɕʰia5		tɕʰ	ia	5
歉	tɕʰia5		tɕʰ	ia	5
件	tɕʰia6		tɕʰ	ia	6
荐	tɕʰia6		tɕʰ	ia	6
贱	tɕʰia6		tɕʰ	ia	6
健	tɕʰia6		tɕʰ	ia	6
践	tɕʰia6		tɕʰ	ia	6
尖	tɕia1		tɕ	ia	1
坚	tɕia1		tɕ	ia	1
煎	tɕia1		tɕ	ia	1
捡	tɕia3		tɕ	ia	3
检	tɕia3		tɕ	ia	3
剪	tɕia3		tɕ	ia	3
见	tɕia5		tɕ	ia	5
建	tɕia5		tɕ	ia	5
剑	tɕia5		tɕ	ia	5
箭	tɕia5		tɕ	ia	5
天	tʰia1		tʰ	ia	1
添	tʰia1		tʰ	ia	1
癫	tia1		t	ia	1
田	tia2		t	ia	2
甜	tia2		t	ia	2
填	tia2		t	ia	2
典	tia3		t	ia	3
点	tia3		t	ia	3
碘	tia3		t	ia	3
店	tia5		t	ia	5
电	tia6		t	ia	6
垫	tia6		t	ia	6
奠	tia6		t	ia	6
殿	tia6		t	ia	6
乡	ɕiaŋ1		ɕ	iaŋ	1
香	ɕiaŋ1		ɕ	iaŋ	1
湘	ɕiaŋ1		ɕ	iaŋ	1
相	ɕiaŋ1		ɕ	iaŋ	1
箱	ɕiaŋ1		ɕ	iaŋ	1
享	ɕiaŋ3		ɕ	iaŋ	3
响	ɕiaŋ3		ɕ	iaŋ	3
想	ɕiaŋ3		ɕ	iaŋ	3
向	ɕiaŋ5		ɕ	iaŋ	5
相	ɕiaŋ5		ɕ	iaŋ	5
央	iaŋ1			iaŋ	1
殃	iaŋ1			iaŋ	1
秧	iaŋ1			iaŋ	1
扬	iaŋ2			iaŋ	2
羊	iaŋ2			iaŋ	2
阳	iaŋ2			iaŋ	2
杨	iaŋ2			iaŋ	2
洋	iaŋ2			iaŋ	2
氧	iaŋ3			iaŋ	3
痒	iaŋ3			iaŋ	3
样	iaŋ6			iaŋ	6
两	liaŋ1	量词	l	iaŋ	1
龙	liaŋ2	青~：地名	l	iaŋ	2
良	liaŋ2		l	iaŋ	2
凉	liaŋ2		l	iaŋ	2
辆	liaŋ2		l	iaŋ	2
梁	liaŋ2		l	iaŋ	2
粮	liaŋ2		l	iaŋ	2
粱	liaŋ2		l	iaŋ	2
量	liaŋ2		l	iaŋ	2
两	liaŋ3		l	iaŋ	3
亮	liaŋ6		l	iaŋ	6
谅	liaŋ6		l	iaŋ	6
量	liaŋ6		l	iaŋ	6
娘	ȵiaŋ2		ȵ	iaŋ	2
酿	ȵiaŋ2	甜酒~	ȵ	iaŋ	2
枪	tɕʰiaŋ1		tɕʰ	iaŋ	1
详	tɕʰiaŋ2		tɕʰ	iaŋ	2
祥	tɕʰiaŋ2		tɕʰ	iaŋ	2
翔	tɕʰiaŋ2		tɕʰ	iaŋ	2
强	tɕʰiaŋ2		tɕʰ	iaŋ	2
墙	tɕʰiaŋ2		tɕʰ	iaŋ	2
降	tɕʰiaŋ2	~龙菩萨	tɕʰ	iaŋ	2
抢	tɕʰiaŋ3		tɕʰ	iaŋ	3
匠	tɕʰiaŋ6		tɕʰ	iaŋ	6
象	tɕʰiaŋ6		tɕʰ	iaŋ	6
像	tɕʰiaŋ6		tɕʰ	iaŋ	6
浆	tɕiaŋ1		tɕ	iaŋ	1
将	tɕiaŋ1		tɕ	iaŋ	1
姜	tɕiaŋ1		tɕ	iaŋ	1
奖	tɕiaŋ3		tɕ	iaŋ	3
蒋	tɕiaŋ3		tɕ	iaŋ	3
浆	tɕiaŋ5	豆~	tɕ	iaŋ	5
酱	tɕiaŋ5		tɕ	iaŋ	5
糨	tɕiaŋ5	~糊	tɕ	iaŋ	5
肖	ɕiau1		ɕ	iau	1
消	ɕiau1		ɕ	iau	1
宵	ɕiau1		ɕ	iau	1
萧	ɕiau1		ɕ	iau	1
硝	ɕiau1		ɕ	iau	1
销	ɕiau1		ɕ	iau	1
箫	ɕiau1		ɕ	iau	1
潇	ɕiau1		ɕ	iau	1
嚣	ɕiau1		ɕ	iau	1
小	ɕiau3		ɕ	iau	3
晓	ɕiau3		ɕ	iau	3
笑	ɕiau5		ɕ	iau	5
酵	ɕiau5		ɕ	iau	5
腰	iau1			iau	1
邀	iau1			iau	1
窑	iau2			iau	2
谣	iau2			iau	2
摇	iau2			iau	2
遥	iau2			iau	2
瑶	iau2			iau	2
扰	iau3			iau	3
舀	iau3			iau	3
要	iau6			iau	6
耀	iau6			iau	6
聊	liau2		l	iau	2
寮	liau2		l	iau	2
了	liau3		l	iau	3
料	liau6		l	iau	6
苗	miau2		m	iau	2
描	miau2		m	iau	2
秒	miau3		m	iau	3
瞄	miau3	看	m	iau	3
猫	miau5		m	iau	5
庙	miau6		m	iau	6
绕	ȵiau2		ȵ	iau	2
鸟	ȵiau3		ȵ	iau	3
尿	ȵiau6		ȵ	iau	6
飘	pʰiau1		pʰ	iau	1
瞟	pʰiau3		pʰ	iau	3
票	pʰiau5		pʰ	iau	5
漂	pʰiau5		pʰ	iau	5
标	piau1		p	iau	1
彪	piau1		p	iau	1
嫖	piau2		p	iau	2
表	piau3		p	iau	3
俵	piau5		p	iau	5
锹	tɕʰiau1		tɕʰ	iau	1
乔	tɕʰiau2		tɕʰ	iau	2
侨	tɕʰiau2		tɕʰ	iau	2
桥	tɕʰiau2		tɕʰ	iau	2
窍	tɕʰiau5		tɕʰ	iau	5
轿	tɕʰiau6		tɕʰ	iau	6
撬	tɕʰiau6		tɕʰ	iau	6
嚼	tɕʰiau6		tɕʰ	iau	6
郊	tɕiau1		tɕ	iau	1
浇	tɕiau1		tɕ	iau	1
娇	tɕiau1		tɕ	iau	1
骄	tɕiau1		tɕ	iau	1
胶	tɕiau1	~水	tɕ	iau	1
椒	tɕiau1		tɕ	iau	1
焦	tɕiau1		tɕ	iau	1
