pʰau	1	泡脬[尿～]抛□[～倒点，预算多些]	
pʰau	3	跑	
pʰau	5	炮疱薄	
mau	1	猫	
mau	2	矛茅毛锚	
mau	3	卯铆	
mau	5	冒茂贸	
mau	6	帽貌	
tsau	1	招朝糟遭	
tsau	2	槽	
tsau	3	早枣澡爪蚤找	
tsau	5	灶燥罩肇兆赵照造	
tsau	6	皂□[～水，浇水]	
tsʰau	1	糙超抄操[早～]	
tsʰau	2	朝曹巢	
tsʰau	3	草吵炒	
tsʰau	5	造-操[(詈语)]□[～土，翻土]	
sau	1	骚稍[～等]	
sau	3	嫂	
sau	5	扫[～把]绍	
tau	1	刀	
tau	2	淘-[～米]桃□[～起，拴起]	
tau	3	岛捣导	
tau	5	到稻	
tau	6	道盗稻	
tʰau	1	涛掏滔	
tʰau	2	淘=[～气]逃	
tʰau	3	讨	
tʰau	5	套	
nau	1	孬□[～见，看]	
nau	3	脑垴[～～，小山头]	
nau	6	闹痨[～死，毒杀]	
lau	1	捞	
lau	2	牢劳饶娆	
lau	3	老扰	
lau	5	绕□[～东西，捡东西]	
kau	1	高膏糕	
kau	3	搞	
kau	5	告窖□[～时间，计算时间]觉[～子，睡觉]	
kʰau	1	敲□[～肉，骨头]	
kʰau	3	考烤	
kʰau	5	靠铐	
xau	1	蒿薅	
xau	2	毫	
xau	3	好	
xau	5	好耗[～子]浩	
xau	6	号	
ŋau	1	凹熬[～油]	
ŋau	2	遨	
ŋau	3	咬	
ŋau	5	傲坳扷[～一下，比量]	
məu	2	谋	
məu	3	某亩	
fəu	3	否	
tsəu	1	邹周舟州粥租	
tsəu	2	足绸锄祝族=卒烛筑逐触	
tsəu	3	走帚组祖	
tsəu	5	做宙揍皱作-[～样子]咒昼	
tsʰəu	1	抽初粗	
tsʰəu	2	愁稠筹酬仇族-雏	
tsʰəu	3	丑畜[～生]	
tsʰəu	5	臭醋促猝簇	
səu	1	苏梳搜收	
səu	2	宿叔俗塾束速肃续	
səu	3	属手数蜀诉首守缩	
səu	5	数恕素塑墅漱兽售嗽熟赎	
səu	6	寿受	
təu	1	都	
təu	2	毒妒督独渎犊徒屠	
təu	3	肚赌堵抖=[发～]	
təu	5	杜窦斗=[～争]	
təu	6	度渡□[～人，赠送]	
tʰəu	1	凸秃	
tʰəu	2	图涂突投	
tʰəu	3	土	
tʰəu	5	吐兔读毒-[这人很～，这人很自私]	
nəu	2	奴	
nəu	3	努	
nəu	5	怒	
ləu	1	撸	
ləu	2	六陆炉娄驴芦录[记～]蹂柔	
ləu	3	肉卤乳辱录[～音]搂	
ləu	5	鹿	
ləu	6	路露陋赂禄戮	
kəu	5	购	
ŋəu	1	欧殴	
ŋəu	2	入	
ŋəu	3	呕藕	
pia	1	□[～起，披着]	
pia	5	□[～碗，砸碗]□[～起，粘]	
pʰia	3	劈-[～柴]	
pʰia	5	□[～一巴掌，打一耳光]	
tia	1	爹	
ȵia	1	粘	
ȵia	2	□[发～，发怒]□[老～，土气]	
ȵia	3	惹[莫～我]	
lia	1	苶[(累极)]	
lia	3	舔	
lia	5	□[～子，跛]	
ʨia	1	家=加	
ʨia	2	斜-	
ʨia	3	假贾甲姐-□[～口，涩]□[～，脾气不好]	
ʨia	5	借-架[打～]价驾	
ʨia	6	□[～过去，跨过去]	
ʨʰia	1	掐[～死]	
ʨʰia	2	恰	
ʨʰia	5	洽掐□[一～长,拇指食指伸开的长度]	
ɕia	1	□[～开，张开]	
ɕia	2	侠峡暇辖霞	
ɕia	3	写-些	
ia	1	夜也亦	
ia	2	涯衙爷-[(父亲的另一种称呼)]	
ia	3	野雅	
ia	5	亚讶揠□[～kɑ5,害羞]	
ȵio	2	虐	
lio	2	掠略	
lio	3	□[～一眼，瞥一眼]	
lio	5	捋	
ʨio	2	觉角[～色]	
ʨio	3	脚	
ʨʰio	2	确[～实]	
ʨʰio	3	雀鹊确[的～]	
ʨʰio	5	嚼	
ɕio	3	削	
ɕio	5	学	
io	2	约乐[音～]	
io	3	药钥乐[(姓)]	
io	5	哟	
piε	3	憋	
piε	5	别=[～扭]	
pʰiε	3	撇瞥□[脱～，爽快]扁-[看～]	
pʰiε	5	别-[～个，别人]	
miε	3	灭篾	
miε	5	蔑	
tiε	2	跌碟叠蝶	
tʰiε	3	贴帖铁	
ȵiε	1	捏	
ȵiε	2	镊业	
ȵiε	3	聂孽[造～]□[～水，玩水]	
ȵiε	5	□[～开，挪开]	
ȵiε	6	□[～～，吞吞吐吐]	
liε	5	裂列劣冽猎	
ʨiε	1	姐=	
ʨiε	2	茄节[～约]洁杰捷劫结[～果]睫截竭	
ʨiε	3	节[～日]结[～婚]接揭解=	
ʨiε	5	介=	
ʨiε	6	今-[～日，今天]	
ʨʰiε	3	切且妾	
ʨʰiε	5	怯窃惬□[～三代，詈语]	
ɕiε	2	协邪胁挟谐携	
ɕiε	3	写=歇薛-雪屑[木～]	
ɕiε	5	泄谢卸屑[头皮～]械亵懈	
kiε	3	隔	
kiε	5	□[～ku3，脾气不好]割-	
kʰiε	1	揢[～起]	
kʰiε	2	咳	
kʰiε	3	客克刻	
xiε	2	核	
xiε	3	黑阂	
iε	1	椰	
iε	2	爷=[老～]液	
