#备注：湖南道县( 梅花) 土话音系 沈明、周建芳		
#调值	[1]51 [2]21 [3]55 [4]33 [5]44 [7]35	
#符号说明：!西官阴平借词@西官阳平借词$西官上声借词%西官去声借词		
#ɿ		
kʰ	[1]□{搁；放}	
ŋᶢ	[1]饿[2]鹅蛾{飞~~：灯蛾子}[5]□{~ia⁵¹：伤心；发怒}	
#iau		
p	[5]标!彪!	
m	[3]秒$	
nᵈ	[3]□{mi⁵⁵~：猫}	
l	[1]□{~tɤɯ mɤ子：芦苇}	
tɕ̟	[3]饺$[5]蕉!{香~}[7]教%{~室}赵{姓}	
tɕ̟ʰ	[5]□{（东西）坏了}超!	
ɕ̟	[5]销!{供~社}[7]□{富裕}	
k	[3]□{扔}[5]跷!{~脚：跷二郎腿}[7]□{蘸}	
#ɤɯ		
m	[3]牡$	
t	[1]兜蔸{禾公~子：稻茬}豆痘逗[2]头[3]斗{墨~；两~}抖陡[4]窦{狗~：狗窝}[5]斗{~嘴}	
tʰ	[1]偷{~li²¹婆：蟑螂}投@[3]敨${~气}	
nᵈ	[1]弄	
l	[1]漏[2]楼[3]搂篓	
k	[1]勾钩沟阄{扯~：抓阄}[3]狗[5]够	
kʰ	[1]抠眍[5]扣{反~：合叶}	
ŋᶢ	[2]牛[3]藕[5]沤怄{~气}	
x	[1]□{~坯子：揉面}[2]喉猴[3]口吼[4]有后{~年}[5]候{时~}	
		
#iɤɯ		
p	[1]包胞{衣~：胎盘}兵病[2]平坪[3]饱表{手~}婊饼柄{火~：火把}屏{埋；藏。据谢留文先生考证符合《广韵》府郢切。也写作“偋”}[5]豹迸{1}[7]壁剥擘{1，~开}□{拨开}	
pʰ	[1]抛飘劈箅{甑~子：箅子}□{犁~：犁铧}[3]漂{~白}[5]炮泡票漂{~亮}[7]撇{一~一pʰie⁵¹：一撇一捺（笔画）}	
m	[1]庙命[2]苗明名	
t	[1]雕钉{~子}疔丁{~子肉：肉丁儿}定笛□{~事：挑事}[2]条调{~皮}[3]鸟顶[5]钓吊掉{~头}调{~动；唱~}钉{动词}	
tʰ	[1]听{~话}[5]跳[7]踢	
nᵈ	[1]尿	
