ŋai	1	33	唉哀娭(～毑)挨(紧贴：～哒姆妈)	
ŋai	2	13	埃岩崖涯捱(～打)呆(～滞)□(拖延：～时间)	
ŋai	3	42	蔼矮霭	
ŋai	5	45	爱隘	
ŋai	6	21	艾(～叶)碍	
xai	1	33	嗨	
xai	2	13	孩鞋谐还(～要)	
xai	3	42	海蟹	
xai	5	45	亥骇	
xai	6	21	害懈解(姓～)	
tʂuai	3	42	拽(～得很)	
ʂuai	1	33	衰	
ʂuai	3	42	甩摔(～跤)	
ʂuai	5	45	帅率蟀	
kuai	1	33	乖(～巧)	
kuai	3	42	拐□(把事情办砸：～哒场)	
kuai	5	45	怪	
kʰuai	3	42	块蒯(姓～)傀	
kʰuai	5	45	会(～计)刽(～子手)筷	
kʰuai	6	21	㧟(小物件等贴身放或带：～得书包里)	
uai	1	33	歪	
uai	6	21	外	
pei	1	33	篦杯背卑碑悲	
pei	2	13	培裴	
pei	5	45	贝弊蔽敝币毙陛闭辈痹臂备秘(～书)泌避(～开)	
pei	6	21	避(～风)倍背(～时)焙被箅(～子)	
pʰei	1	33	胚坯披丕	
pʰei	2	13	陪赔	
pʰei	3	42	呸(～涎：吐口水)	
pʰei	5	45	沛佩配譬(～如)辔	
mei	1	33	痗(～相)	
mei	2	13	迷谜(～语)梅莓霉(发～)枚媒煤眉楣弥糜靡	
mei	3	42	每美	
mei	5	45	媚寐妹(～～)昧(拾金不～)	
mei	6	21	谜(～子)妹(老～)昧(～良心)	
ɸei	1	33	灰恢诙飞非菲扉妃挥辉晖徽麾	
ɸei	2	13	回茴肥	
ɸei	3	42	悔诲贿毁匪翡□（小孩吐：～奶)	
ɸei	5	45	晦废肺慧惠费讳痱卉吠秽汇	
ɸei	6	21	汇会(开～)绘	
tei	1	33	堆	
tei	3	42	趸（一般用于个人之间的商品批发：～白菜）	
tei	5	45	对队兑(～现)	
tʰei	1	33	推	
tʰei	3	42	腿	
tʰei	5	45	退蜕	
tʰei	7	24	□(～人：腻人)	
lei	1	33	纍(形容胖、臃肿：～胖的)	
lei	2	13	雷擂蕾	
lei	3	42	吕铝屡儡累(～积)磊垒	
lei	5	45	虑滤类泪	
lei	6	21	内累(～人)	
tsei	3	42	嘴	
tsei	5	45	最醉	
tsei	6	21	罪	
tsei	7	24	築(塞：～得口袋里)	
tsʰei	1	33	催崔	
tsʰei	3	42	璀	
tsʰei	5	45	脆翠纯粹碎萃淬悴	
tsʰei	7	24	□（骂人乱走动：～到哪里去)	
sei	1	33	虽	
sei	2	13	隋髓随	
sei	5	45	岁隧穗	
kei	7	24	□(这：～边)	
ei	3	42	哎(用于答应)	
ei	5	45	哎(～呀，表感叹)	
ei	7	24	欸(表反问、疑问、感叹等)	
tʂuei	1	33	锥椎追	
tʂuei	2	13	锤垂捶槌	
tʂuei	5	45	坠赘缀	
tʂʰuei	1	33	吹炊	
ʂuei	2	13	谁	
ʂuei	3	42	水	
ʂuei	5	45	税睡瑞	
ʐuei	5	45	锐睿	
kuei	1	33	圭硅闺规龟归	
kuei	2	13	奎夔(姜～)葵	
kuei	3	42	诡轨鬼	
kuei	5	45	鳜桂癸贵瑰	
kʰuei	1	33	盔魁亏窥	
kʰuei	2	13	逵	
kʰuei	3	42	跪	
kʰuei	5	45	溃愧	
kʰuei	6	21	柜	
uei	1	33	煨威	
uei	2	13	桅危作为唯维帷惟违围微	
uei	3	42	伟委尾萎纬苇巍	
uei	5	45	卫魏畏喂胃谓未渭尉慰伪	
uei	6	21	为(～什么)位味	
pau	1	33	褒包胞苞	
pau	2	13	袍刨浮	
pau	3	42	保堡葆宝饱	
pau	5	45	报鲍(姓～)齙(～牙)豹爆	
pau	6	21	暴(刨鱼加盐腌制：～盐鱼)抱	
pʰau	1	33	抛鳔泡(～松)	
pʰau	2	13	炮(油炸制：～薯片)	
pʰau	3	42	跑	
pʰau	5	45	雹泡(～水)炮(～弹)	
mau	1	33	猫	
mau	2	13	毛矛茅锚牟	
mau	3	42	卯铆	
mau	5	45	冒貌	
mau	6	21	帽冇(～得)	
mau	7	24	冇(～事)	
tau	1	33	刀叨	
tau	2	13	桃逃淘陶萄涛	
tau	3	42	岛捣祷倒(打～)	
tau	5	45	倒(～水)到稻导盗道	
tau	6	21	盗道	
tʰau	1	33	滔焘(张国～)掏	
tʰau	3	42	讨	
tʰau	5	45	套	
lau	1	33	臊(羊～:羊膻味)	
lau	2	13	劳牢涝痨	
lau	3	42	老佬脑恼姥	
lau	6	21	闹捞	
ʦau	1	33	遭糟(酒～)	
ʦau	2	13	曹槽嘈	
ʦau	3	42	早枣蚤澡藻找皂爪	
ʦau	5	45	灶罩笊	
ʦʰau	1	33	操抄钞	
ʦʰau	2	13	巢䐬(饿：肚子～)	
ʦʰau	3	42	草炒吵	
ʦʰau	5	45	躁燥造糙	
sau	1	33	骚臊(尿～)梢睄艄筲(～箕)	
sau	3	42	嫂稍	
sau	5	45	扫潲哨	
tʂau	1	33	召昭招朝(～阳)沼	
tʂau	5	45	照诏兆	
tʂau	6	21	赵	
tʂʰau	1	33	超	
tʂʰau	2	13	朝(～向)潮	
ʂau	1	33	烧	
ʂau	2	13	韶	
ʂau	3	42	少(多～)	
ʂau	5	45	绍邵少(～年)	
ʐau	2	13	饶尧	
ʐau	3	42	绕	
kau	1	33	高膏篙羔糕胶(阿～)	
kau	3	42	稿搞	
kau	5	45	告诰教(～书)窖觉(睏～)	
kʰau	1	33	敲	
kʰau	3	42	考烤睾(鸡～子)	
kʰau	5	45	靠犒	
ŋau	1	33	爊(～菜)	
ŋau	2	13	熬□(～实：老年人身体好)	
ŋau	3	42	袄咬	
ŋau	5	45	奥傲懊坳拗凹	
xau	1	33	蒿薅(～草)	
xau	2	13	豪壕毫号(～叫)	
xau	3	42	郝好(～坏)	
xau	5	45	耗好(喜～)浩皓昊	
xau	6	21	号(小～)	
piau	1	33	膘镖标彪飙(～升)猋(～得快)	
piau	2	13	嫖瓢	
piau	3	42	表婊俵	
pʰiau	1	33	飘漂(～浮)	
pʰiau	3	42	漂(～洗)	
pʰiau	5	45	漂(～亮)票(车～)	
miau	2	13	苗瞄描	
miau	3	42	秒渺缈邈淼	
miau	5	45	妙谬缪	
miau	6	21	庙	
tiau	1	33	刁貂雕碉凋	
tiau	2	13	调迢	
tiau	3	42	鸟-	
tiau	5	45	钓吊调掉=悼(追～会)	
tiau	6	21	掉-(垂下：～手)	
tʰiau	1	33	挑佻	
tʰiau	2	13	条	
tʰiau	3	42	斢(对～)	
tʰiau	5	45	跳粜眺	
liau	1	33	撩	
liau	2	13	燎瞭僚镣缭辽疗聊	
