ɕin	2	13	神辰晨形刑					
ɕin	3	42	沈婶审					
ɕin	5	44	新=(~田:地名)信伸升幸					
ɕin	6	51	剩肾姓讯					
in	1	35	阴					
in	2	13	人银淫寅迎					
in	3	42	饮隐影					
in	4	21	忍引					
in	5	44	任荫应因鹰蝇鹦英					
in	6	51	淹印					
ʨioŋ	1	35	张-(一~纸)樟姜(生~)江-(走~湖)浆(豆~)妆(嫁~)将-(~就)装					
ʨioŋ	3	42	掌					
ʨioŋ	5	44	帐(蚊~)壮-(胖)胀酱					
ʨʰioŋ	1	35	枪脏(~头公:盲肠)					
ʨʰioŋ	2	13	床虔墙强(~盜)场(道~)长(~短)					
ʨʰioŋ	3	42	抢					
ʨʰioŋ	4	21	强(倔~)					
ʨʰioŋ	5	44	丈(姑~)唱仗					
ʨʰioŋ	6	51	撞-(擦着走)匠-(工~)赚					
ɕioŋ	1	35	凶双箱-(扯~:抽屉)伤-(受~)乡-(~下人)疮香-(~料)					
ɕioŋ	2	13	熊雄					
ɕioŋ	3	42	想响					
ɕioŋ	5	44	像(照~)相(~貌)尚(和~)兄=(老~)向					
ɕioŋ	6	51	嗅响上-(~昼)					
ȵioŋ	2	13	凉良量(~衣)梁肠虫(~婆)					
ȵioŋ	4	21	两(斤~)					
ȵioŋ	6	51	亮辆					
ioŋ	1	35	秧					
ioŋ	2	13	羊烊娘□(估~:谜语)容荣营蓉镕					
ioŋ	4	21	养痒涌勇两(~个)					
ioŋ	6	51	酿让样-(~子)					
pu	3	42	补晡(夜~)斧					
pu	4	21	部簿					
pu	5	44	不布铺(~子)怖卜					
pu	6	51	菢佈讣					
pʰu	1	35	铺(~路)					
pʰu	2	13	蒲菩朴扑仆					
pʰu	3	42	谱普浦脯					
pʰu	6	51	步笨					
pʰu	4	21	捕辅					
mu	2	13	目穆					
mu	4	21	拇母=(~亲)					
mu	6	51	幕寞牧木=(白~耳)					
fu	1	35	俘					
fu	2	13	胡=(姓~)湖狐壶瓠符扶芙福腹服伏复					
fu	3	42	符抚俯虎					
fu	4	21	父腐缚□(~□ʨiəu44:院子)					
fu	5	44	戽					
fu	6	51	附户沪互护付赴妇=(~女)负富副					
tu	2	13	督					
tu	3	42	堵赌杜					
tu	4	21	肚					
tu	5	44	妒					
tu	6	51	度渡镀					
tʰu	2	13	徒途屠涂图					
tʰu	3	42	土吐(~口水)					
tʰu	4	21	突					
tʰu	5	44	兔吐(~了)					
lu	2	13	奴庐炉芦鸬陆=(大~)六=(~小)					
lu	4	21	努鲁女-(~的)虏卤					
lu	3	42	鹿禄					
lu	6	51	怒路露鹭育					
ku	1	35	姑箍					
ku	2	13	鱼-(总称)渔-(打~)					
ku	3	42	古牯股鼓估					
ku	4	21	五-(~个)伍午个(词尾)					
ku	5	44	锯-(~木灰)告-(~诉)					
ku	6	51	误(~犯)					
kʰu	1	35	枯					
kʰu	5	44	裤酷					
kʰu	6	51	库					
tsu	1	35	租猪					
tsu	3	42	祖组阻煮卒					
tsu	4	21	柱					
tsu	6	51	住祝粥					
tsʰu	1	35	粗初					
tsʰu	2	13	锄族轴逐束蜀属					
tsʰu	4	21	苧楚					
tsʰu	5	44	畜筑触					
tsʰu	6	51	醋措错(~误)箸助					
su	1	35	苏酥书					
su	2	13	梳蔬速宿(~舍)俗					
su	3	42	□(造房子)					
su	4	21	数(动词)熟=(~悉)					
su	5	44	素术肃漱					
su	6	51	疏薯续数(名词)输塑诉					
u	1	35	乌污□(~□la44:米糊)					
u	2	13	吴蜈梧巫胡-(~子)					
u	4	21	武舞雨-(落~)鹉五=(~小)伍=(姓~)					
u	5	44	握沃					
u	6	51	悟务雾芋-(~子)戊误=(错~)					
kua	1	35	瓜					
kua	3	42	刚寡					
kua	4	21	瓦					
kua	5	44	卦□(肚子)括k'					
kʰua	3	42	□(攥紧意:~起拳头)					
kʰua	5	44	跨					
kʰua	6	51	垮					
xua	1	35	花					
xua	2	13	华划					
xua	6	51	化画话=(名词)					
lua	2	13	□(~生:花生)					
sua	6	51	刷涮					
ua	1	35	□(~~:弟弟)窪					
ua	2	13	滑猾鸹(乌鸦)					
ua	3	42	袜					
ua	5	44	蛙					
ua	6	51	话-(动词)挖					
tue	5	44	啄					
tʰue	5	44	脱托					
tʰue	3	42	毒					
kue	1	35	宽					
kue	2	13	国					
kue	5	44	刮骨谷					
kue	5	44	阔哭窟					
kʰue	2	13	活或惑					
xue	3	42	获					
xue	4	21	忽					
xue	5	44	□(井~:水井)					
tsue	4	21	浊□(~眼瞌;打盹儿)					
sue	5	44	缩					
ue	3	42	吻					
ue	4	21	物					
kuai	3	42	拐					
kuai	5	44	怪乖=(听话)					
kʰuai	6	51	块会(~计)快(~车)					
xuai	2	13	怀槐					
xuai	6	51	坏					
tsuai	3	42	喘					
suai	5	44	摔衰					
suai	6	51	帅蟀率(~领)					
uai	1	35	歪					
uai	6	51	外					
tuei	1	35	堆					
tuei	5	44	对					
tuei	6	51	队					
tʰuei	1	35	推					
tʰuei	3	42	腿					
tʰuei	5	44	退					
luei	2	13	雷					
luei	4	21	累(辛苦)					
luei	6	51	内类累(连~)					
kuei	1	35	龟闺					
kuei	3	42	轨					
kuei	5	44	桂贵规					
kuei	6	51	归鬼					
kʰuei	1	35	亏					
kʰuei	2	13	葵					
kʰuei	4	21	跪					
kʰuei	5	44	扣(~头:对面扣)魁					
xuei	1	35	灰					
xuei	2	13	回茴					
xuei	3	42	毁悔					
xuei	5	44	哭辉挥徽					
xuei	6	51	会(开~:~不~)汇慧惠					
tsuei	1	35	赘					
tsuei	6	51	最					
tsʰuei	2	13	垂					
tsʰuei	5	44	撮吹=(电~风)ue□(潜水)崔					
tsʰuei	6	51	翠脆=(干~)					
suei	6	51	瑞睡岁=(万~)					
suei	2	13	谁					
suei	3	42	水=(~库)					
uei	2	13	围危					
uei	4	21	伟苇					
uei	5	44	秽煨威微					
uei	6	51	胃卫位魏畏					
tuaŋ	1	35	端(~午)东-(~边)冬-(~天)墩					
tuaŋ	5	44	动-(~手)扥(~脚)					
tuaŋ	6	51	段					
tʰuaŋ	1	35	通-(~水)					
tʰuaŋ	2	13	同-(一起)铜-(~钱)桐筒(烟~)瞳(~眼睛)团=(~长)					
tʰuaŋ	3	42	桶捅					
tʰuaŋ	6	51	洞					
luaŋ	2	13	笼聋圞(圆)					
luaŋ	6	51	嫩(东西~)乱=(霍~)					
kuaŋ	1	35	公-(~~)工-(零~)功(~劳)□(不热不冷)鳏					
kuaŋ	3	42	广馆					
kuaŋ	5	44	棍棺光=(~明牛奶)官=(五~科)关(~羽)					
kuaŋ	6	51	供冠惯逛罐					
kʰuaŋ	2	13	狂					
kʰuaŋ	3	42	款					
kʰuaŋ	5	44	况匡筐					
xuaŋ	1	35	兄-(~弟)空-(~的)					
xuaŋ	2	13	魂黄=(姓)红-(~的)皇簧					
xuaŋ	4	21	缓晃					
xuaŋ	5	44	慌					
xuaŋ	6	51	荤(~菜)幻患唤换=(~村长)					
tsuaŋ	1	35	棕宗					
tsuaŋ	5	44	粽樁					
tsuaŋ	6	51	钻=(电~)壮=(强~)					
tsʰuaŋ	1	35	村-(骥~)聪冲(~槽)葱					
tsʰuaŋ	5	44	寸窗					
tsʰuaŋ	6	51	撞=(对着走)					
suaŋ	1	35	孙-(~子)					
suaŋ	5	44	疝算=(~数)删					
suaŋ	6	51	送闩拴					
uaŋ	1	35	腕豌瘟					
uaŋ	2	13	完顽王镬(~铛:鼎锅)					
uaŋ	3	42	稳					
uaŋ	4	21	晚往网=(上~)					
uaŋ	5	44	湾汪					
uaŋ	6	51	万=(~岁)忘旺望妄					
luen	3	42	碾(~槽:研船)					
kʰuen	3	42	滚					
kʰuen	2	13	蜷(~脚)					
kʰuen	5	44	劝坤昆					
kʰuen	6	51	困睏					
xuen	2	13	横=(蛮~)					
xuen	5	44	婚昏					
xuen	6	51	混					
tsuen	1	35	砖					
tsuen	6	51	转					
tsʰuen	1	35	穿					
tsʰuen	2	13	全-(不缺)传-(~下去)串旋(头发~)					
suen	2	13	绳椽船-(小~)					
suen	3	42	选(~东西)					
uen	2	13	文纹元-(~宵节)园(场院)					
uen	4	21	远-(距离~)软					
uen	6	51	问=(~题)					
ʨy	1	35	碓驹锥					
ʨy	2	13	厨橘菊局					
ʨy	3	42	举拄主嘴玉-(玉米)					
ʨy	5	44	株居车(象棋)朱硃聚句醉剧蛛珠					
ʨy	6	51	锯=(电~)注据蛀巨拒具俱追					
ʨʰy	1	35	蛆催吹-(~风)					
ʨʰy	2	13	徐除渠瞿椎麹捶锤					
ʨʰy	3	42	处取娶罪					
ʨʰy	5	44	脆-(东西~)秃趣区					
ȵy	4	21	吕旅女=(妇~节)					
ɕy	1	35	追须圩需					
ɕy	2	13	序叙随绪殊					
ɕy	3	42	暑鼠黍许水-(河~)					
ɕy	5	44	恕戍输婿碎岁-(几~)税穗术(技~)恤舒虚					
ɕy	6	51	絮树竖					
y	1	35	吁					
y	2	13	如于余愚娱榆愉役鱼=(金~)					
y	3	42	语与乳羽玉=(矿物)					
y	4	21	雨=(暴~)					
y	5	44	浴裕喻					
y	6	51	欲郁预誉遇慰芋=(香~)					
lye	2	13	六-(初~)陆-(~十)连-(~衣：缝衣)					
lye	3	42	率(效~)舌					
lye	5	44	绿					
ʨye	1	35	□(漂亮)□(~门)□(口ʨye44~:翅膀)蚱					
ʨye	2	13	决					
ʨye	3	42	绝					
ʨye	5	44	掛(~衣)竹烛□(~口ʨye44:翅膀)蝈(~婆:青蛙)挂(一~响炮)					
ʨʰye	1	35	圏(手~)					
ʨʰye	2	13	瘸					
ʨʰye	3	42	□(~雨:淋雨)					
ʨʰye	5	44	□(动作麻利)屈倔轩					
ɕye	3	42	月-(一个~)					
ɕye	4	21	熟-(煮~)重(轻~)赎					
ɕye	5	44	靴薛雪出粟叔Ø					
ye	2	13	横-(~竖)□(还)					
ye	1	35	弯(手下~)					
ye	3	42	鸟月=(~亮)					
ye	4	21	缺=(~德)域					
ye	5	44	哕缺-(~少)悦阅越粤血进(~来)					
ye	6	51	舀万-(一~)□(坏)					
ʨyaŋ	5	44	专捐					
ʨyaŋ	6	51	卷券绢倦					
ʨʰyaŋ	3	42	犬选=(~举)全=(~国)权传=(~说)					
ʨʰyaŋ	5	44	川					
ɕyaŋ	2	13	弦船=(机帆~)					
ɕyaŋ	3	42	癣=(牛皮~)					
ɕyaŋ	5	44	宣掀					
ɕyaŋ	6	51	县羡					
yaŋ	1	35	冤					
yaŋ	2	13	圆铅元=(~旦)原袁援沿源					
yaŋ	4	21	远=(宁~:地名)阮					
yaŋ	6	51	院					
lyn	2	13	轮					
ʨyn	1	35	中-(~秋)终-(送~)钟砧(~ʨʰie44板:砧板)均					
ʨyn	3	42	准种-(~子)肿圳(水~:水渠)					
ʨyn	5	44	军君					
ʨyn	6	51	郡					
ʨʰyn	1	35	春椿顷					
ʨʰyn	2	13	群裙穷枞重-(病~)					
ʨʰyn	3	42	蠢					
ʨʰyn	5	44	铳					
ȵyn	2	13	龙					
ɕyn	1	35	榫熏					
ɕyn	2	13	旬巡纯醇					
ɕyn	3	42	髓笋					
ɕyn	5	44	菌迅					
ɕyn	6	51	训舜顺殉					
yn	2	13	匀云浓(东西稠)					
yn	4	21	允尹永					
yn	5	44	运晕					
yn	6	51	闰润泳熨					
