#调值	[1]423 [2]54 [3]35 [5]41
#ɿ	
səⁿ[1] 参森	
səⁿ[5] 渗	
tʂəⁿ[1] 贞侦真甄针斟珍	
tʂəⁿ[3] 疹诊枕	
tʂəⁿ[5] 振赈震阵镇	
tʂ‘əⁿ[1] 抻嗔琛	
tʂ‘əⁿ[2] 辰晨陈臣尘沉忱	
tʂ‘əⁿ[5] 趁衬称	
ʂəⁿ[1] 申伸呻绅身深	
ʂəⁿ[2] 神什{～么}	
ʂəⁿ[1] 审婶沈	
ʂəⁿ[1] 慎肾甚	
ʐəⁿ[2] 人仁壬任{姓～}	
ʐəⁿ[3] 忍	
ʐəⁿ[5] 刃纫韧认任妊饪	
ŋəⁿ[1] 恩	
ŋəⁿ[5] 摁	
#iⁿ	
piⁿ[1] 宾滨缤斌彬濒	
piⁿ[5] 殡鬓	
p‘iⁿ[1] 拼	
p‘iⁿ[2] 贫频	
p‘iⁿ[3] 品	
p‘iⁿ[5] 聘牝	
miⁿ[2] 民	
miⁿ[3] 敏抿泯悯闽皿	
liⁿ[1] 拎	
liⁿ[2] 邻磷鳞林淋琳临	
liⁿ[3] 凛檩	
liⁿ[5] 赁吝蔺躏淋	
tɕiⁿ[1] 巾斤筋今矜金禁襟津	
tɕiⁿ[3] 仅谨紧锦尽馑	
tɕiⁿ[5] 近劲禁尽进晋浸烬妗	
tɕ‘iⁿ[1] 钦亲侵衾	
tɕ‘iⁿ[2] 勤芹琴禽擒噙秦	
tɕ‘iⁿ[3] 寝	
tɕ‘iⁿ[5] 沁	
ɕiⁿ[1] 辛莘锌新欣心馨	
ɕiⁿ[5] 信衅囟	
iⁿ[1] 因姻殷音阴茵	
iⁿ[2] 淫吟垠银龈	
iⁿ[3] 尹寅引蚓隐瘾饮	
iⁿ[5] 印饮	
#uəⁿ	
tuəⁿ[1] 敦墩蹲	
tuəⁿ[3] 盹趸	
tuəⁿ[5] 饨囤沌盾顿钝炖遁	
t‘uəⁿ[1] 吞	
t‘uəⁿ[2] 屯豚臀臀囤	
luəⁿ[1] 抡	
t‘uəⁿ[2] 仑伦沦纶轮	
t‘uəⁿ[5] 论	
kuəⁿ[3] 滚辊	
kuəⁿ[5] 棍	
k‘uəⁿ[1] 昆坤	
kuəⁿ[3] 捆	
kuəⁿ[5] 困	
xuəⁿ[1] 昏婚荤	
xuəⁿ[2] 魂浑	
xuəⁿ[5] 混	
tsuəⁿ[1] 尊遵	
tsuəⁿ[5] 俊骏	
ts‘uəⁿ[1] 村皴	
ts‘uəⁿ[2] 存	
ts‘uəⁿ[3] 忖	
ts‘uəⁿ[5] 寸	
suəⁿ[1] 孙	
suəⁿ[3] 损笋隼榫吮	
tʂuəⁿ[1] 谆	
tʂuəⁿ[3] 准	
tʂ‘uəⁿ[1] 春椿	
tʂuəⁿ[2] 唇纯淳醇	
tʂuəⁿ[3] 蠢	
ʂuəⁿ[5] 顺舜瞬	
ʐuəⁿ[5] 润闰	
#yⁿ	
tɕyⁿ[1] 均君军菌	
tɕyⁿ[5] 郡	
tɕ‘yⁿ[2] 群裙	
ɕyⁿ[1] 熏勋	
ɕyⁿ[2] 旬询循巡寻	
ɕyⁿ[5] 训驯讯迅汛殉徇逊	
yⁿ[1] 晕	
yⁿ[2] 云匀	
yⁿ[3] 允陨	
yⁿ[5] 运晕孕韵熨酝蕴	
#ɑŋ	
paŋ[1] 邦帮梆槟{～榔}	
paŋ[3] 榜膀绑	
paŋ[5] 蚌棒傍谤磅	
p‘aŋ[1] 乓膀{～肿}	
p‘aŋ[2] 旁膀磅庞	
p‘aŋ[3] 耪	
p‘aŋ[5] 胖	
maŋ[2] 忙氓芒茫盲	
maŋ[3] 莽蟒	
faŋ[1] 方芳	
faŋ[2] 防妨房肪	
faŋ[3] 访仿纺舫	
faŋ[5] 放	
vaŋ[1] 汪	
vaŋ[2] 王亡	
vaŋ[3] 往枉罔网	
vaŋ[5] 妄忘望旺	
taŋ[1] 当裆	
taŋ[3] 党挡	
taŋ[5] 档荡宕	
t‘aŋ[1] 汤	
t‘aŋ[2] 唐塘糖堂膛螳棠	
t‘aŋ[3] 倘淌躺	
t‘aŋ[5] 烫趟	
naŋ[1] 囔囊{～膪}齉	
naŋ[2] 囊	
naŋ[3] 暖攮	
laŋ[2] 郎廊榔螂狼琅锒	
laŋ[3] 朗	
laŋ[5] 浪	
kaŋ[1] 缸肛冈刚纲钢	
kaŋ[3] 岗港	
k‘aŋ[1] 康慷糠	
k‘aŋ[2] 扛	
k‘aŋ[5] 亢抗炕	
xaŋ[1] 夯	
xaŋ[2] 杭航行	
xaŋ[5] 行	
tsaŋ[1] 脏赃	
tsaŋ[5] 葬藏{宝～}奘{玄～}脏{内～}	
ts‘aŋ[1] 仓沧苍舱	
ts‘aŋ[2] 藏	
saŋ[1] 丧桑	
saŋ[3] 嗓	
saŋ[1] 丧	
tʂaŋ[1] 章彰樟璋张	
tʂaŋ[3] 长涨掌	
tʂaŋ[5] 丈仗杖帐胀涨障瘴	
tʂ‘aŋ[1] 昌猖娼菖伥	
tʂ‘aŋ[2] 长场{扬～}肠常嫦尝	
tʂ‘aŋ[3] 厂场{操～}敞氅	
tʂ‘aŋ[5] 倡唱畅怅	
ʂaŋ[1] 伤商墒	
ʂaŋ[2] 赏晌垧上{～声}	
ʂaŋ[1] 尚上绱{～鞋}	
ʐaŋ[3] 嚷壤	
ʐaŋ[5] 让	
ŋaŋ[1] 肮	
ŋaŋ[2] 昂	
ŋaŋ[5] 盎	
#iɑŋ	
niaŋ[2] 娘	
niaŋ[5] 酿	
liaŋ[2] 良粮凉量梁粱	
liaŋ[3] 两	
liaŋ[5] 谅晾亮辆量	
tɕiaŋ[1] 浆将疆僵姜缰江豇	
tɕiaŋ[3] 讲奖蒋桨耩	
tɕiaŋ[5] 降强{倔～}将{～帅}酱匠绛	
tɕ‘iaŋ[1] 枪羌腔	
tɕ‘iaŋ[2] 强墙蔷	
tɕ‘iaŋ[3] 强抢	
tɕ‘iaŋ[5] 呛	
ɕiaŋ[1] 相厢湘箱香乡襄	
ɕiaŋ[2] 降详祥翔	
ɕiaŋ[3] 享响饷想	
ɕiaŋ[5] 向巷项象像橡相	
iaŋ[1] 央殃秧泱	
iaŋ[2] 瓤扬羊洋阳杨	
iaŋ[3] 养氧痒仰	
iaŋ[5] 样恙漾怏	
#uɑŋ	
kuaŋ[1] 光胱	
kuaŋ[3] 广犷	
kuaŋ[5] 逛	
k‘uaŋ[1] 诓筐	
k‘uaŋ[2] 狂	
k‘uaŋ[5] 旷矿况框	
xuaŋ[1] 荒慌肓	
xuaŋ[2] 皇凰蝗黄磺簧璜	
xuaŋ[3] 谎恍晃幌	
xuaŋ[5] 晃	
tsuaŋ[1] 庄桩装妆	
tsuaŋ[5] 壮状撞	
ts‘uaŋ[1] 窗疮创{～伤}	
ts‘uaŋ[2] 床	
ts‘uaŋ[3] 闯	
ts‘uaŋ[5] 创撞	
suaŋ[1] 双霜孀	
suaŋ[3] 爽	
#əŋ	
pəŋ[1] 崩绷{～带}	
pəŋ[2] 甭	
pəŋ[3] 绷{～着脸}	
pəŋ[5] 蹦泵迸	
p‘əŋ[1] 烹抨	
p‘əŋ[2] 朋棚硼彭澎膨蓬	
p‘əŋ[3] 捧	
p‘əŋ[5] 碰	
məŋ[1] 蒙	
məŋ[2] 朦檬濛萌盟虻	
məŋ[3] 猛锰蜢蒙	
məŋ[5] 孟梦	
fəŋ[1] 峰锋蜂烽风枫疯丰封	
fəŋ[2] 逢缝冯	
fəŋ[3] 讽	
fəŋ[5] 奉凤缝俸	
vəŋ[1] 翁嗡	
vəŋ[5] 瓮	
təŋ[1] 登灯	
təŋ[3] 等	
təŋ[5] 凳澄{～清}瞪邓	
t‘əŋ[1] 熥	
t‘əŋ[2] 疼藤腾誊	
nəŋ[2] 能脓浓哝	
nəŋ[5] 弄	
ləŋ[2] 棱	
ləŋ[3] 冷	
ləŋ[5] 愣	
kəŋ[1] 更{变～}耕羹	
kəŋ[3] 梗耿鲠哽	
kəŋ[5] 更	
k‘əŋ[1] 坑吭铿	
xəŋ[1] 亨哼	
xəŋ[2] 恒衡横	
xəŋ[5] 横	
tsəŋ[1] 曾增憎	
tsəŋ[5] 赠甑	
ts‘əŋ[2] 曾层	
ts‘əŋ[5] 蹭	
səŋ[1] 僧	
səŋ[3] 省	
tʂəŋ[1] 正征争挣睁筝蒸	
tʂəŋ[3] 整拯	
tʂəŋ[5] 正证政症郑	
tʂ‘əŋ[1] 称撑瞠铛	
tʂ‘əŋ[2] 成诚城盛呈程承乘橙丞	
tʂ‘əŋ[3] 逞骋惩	
tʂ‘əŋ[5] 秤	
ʂəŋ[1] 升声	
ʂəŋ[2] 绳	
ʂəŋ[5] 胜剩盛圣	
ʐəŋ[1] 扔	
#iŋ	
piŋ[1] 冰兵	
piŋ[3] 丙柄饼禀秉	
piŋ[5] 并病	
p‘iŋ[1] 乒	
piŋ[2] 平评苹萍屏瓶凭	
miŋ[2] 名茗铭冥溟暝瞑螟明鸣酩	
miŋ[5] 命	
tiŋ[1] 叮钉盯丁	
tiŋ[3] 顶鼎	
tiŋ[5] 定锭订钉{～钉子}	
t‘iŋ[1] 听厅汀	
t‘iŋ[2] 廷庭蜓亭停	
t‘iŋ[3] 挺艇	
niŋ[2] 宁咛拧狞凝	
niŋ[3] 拧	
niŋ[5] 宁佞	
liŋ[2] 铃零玲龄陵菱灵	
liŋ[3] 领岭	
liŋ[5] 令另	
tɕiŋ[1] 京惊鲸经泾茎荆菁睛精晶粳	
tɕiŋ[3] 井景颈警阱	
tɕiŋ[5] 竟境镜敬径竞净静	
tɕ‘iŋ[1] 轻氢青清蜻倾卿	
tɕ‘iŋ[2] 擎情晴	
tɕ‘iŋ[3] 顷请	
tɕ‘iŋ[5] 庆亲{～家}	
ɕiŋ[1] 兴星猩腥	
ɕiŋ[2] 行邢形刑型	
ɕiŋ[3] 醒省{反～}	
ɕiŋ[5] 幸杏兴姓性悻	
iŋ[1] 英应鹰婴樱鹦莺	
iŋ[2] 蝇赢迎荧莹萤营	
iŋ[3] 影颖	
iŋ[5] 映硬	
#uŋ	
tuŋ[1] 东冬	
tuŋ[3] 董懂	
tuŋ[5] 动冻栋洞	
t‘uŋ[1] 通	
t‘uŋ[2] 同铜桐童瞳	
t‘uŋ[3] 筒桶捅统	
t‘uŋ[5] 痛同{胡～}	
nuŋ[2] 农浓	
luŋ[2] 隆窿龙咙胧聋笼	
luŋ[3] 陇拢垄笼{～罩}	
kuŋ[1] 公蚣工功攻弓躬宫恭供	
kuŋ[3] 拱巩汞	
kuŋ[5] 共贡供{～认}	
k‘uŋ[1] 空{～气}	
k‘uŋ[3] 孔恐	
k‘uŋ[5] 控空{有～}	
xuŋ[1] 烘轰	
xuŋ[2] 红虹宏洪鸿弘	
xuŋ[3] 哄{～骗}	
xuŋ[5] 哄起{～讧}	
tsuŋ[1] 宗综棕踪中忠终钟盅	
tsuŋ[3] 总冢种{～子}肿	
tsuŋ[5] 怂纵粽众重种	
ts‘uŋ[1] 囱匆葱聪充冲	
ts‘uŋ[2] 丛从虫重	
ts‘uŋ[3] 崇宠	
ts‘uŋ[5] 冲{～我发火}	
suŋ[1] 松嵩	
suŋ[3] 耸	
suŋ[5] 送宋诵讼颂	
ʐuŋ[2] 容蓉榕熔戎绒荣融茸	
#iuŋ	
tɕiuŋ[1] 窘迥	
tɕ‘iuŋ[2] 穷琼	
ɕiuŋ[1] 兄凶汹匈胸	
ɕiuŋ[2] 熊雄	
iuŋ[1] 庸拥壅臃氄{～毛}	
iuŋ[3] 永泳咏勇涌蛹踊	
iuŋ[5] 用佣	
#ɚ	
ɚ [2] 儿	
ɚ [3] 尔而耳饵	
ɚ [5] 二贰	
